population;reagent;Annotation 1;plate;sampleID;stimulation;time;median
Th1naive;154Sm_pSTAT3;Surge;27;Surge;Unstim;IC;0,005401639
Th1naive;155Gd_pS6;Surge;27;Surge;Unstim;IC;3,436910152
Th1naive;159Tb_pMAPKAPK2;Surge;27;Surge;Unstim;IC;1,67141068
Th1naive;164Dy_IkB;Surge;27;Surge;Unstim;IC;5,449975491
Th1naive;166Er_pNFkB;Surge;27;Surge;Unstim;IC;24,74209785
Th1naive;167Er_pERK12;Surge;27;Surge;Unstim;IC;2,780888081
Th1naive;168Yb_pSTAT6;Surge;27;Surge;Unstim;IC;4,110090733
Th2;149Sm_pCREB;Surge;27;Surge;Unstim;IC;1,663860917
Th2;150Nd_pSTAT5;Surge;27;Surge;Unstim;IC;1,001175463
Th2;151Eu_pp38;Surge;27;Surge;Unstim;IC;0
Th2;153Eu_pSTAT1;Surge;27;Surge;Unstim;IC;0
Th2;154Sm_pSTAT3;Surge;27;Surge;Unstim;IC;0
Th2;155Gd_pS6;Surge;27;Surge;Unstim;IC;3,374878049
Th2;159Tb_pMAPKAPK2;Surge;27;Surge;Unstim;IC;0,651317
Th2;164Dy_IkB;Surge;27;Surge;Unstim;IC;5,634119749
Th2;166Er_pNFkB;Surge;27;Surge;Unstim;IC;25,03627586
Th2;167Er_pERK12;Surge;27;Surge;Unstim;IC;2,596613526
Th2;168Yb_pSTAT6;Surge;27;Surge;Unstim;IC;3,876551986
Th17;149Sm_pCREB;Surge;27;Surge;Unstim;IC;1,792477846
Th17;150Nd_pSTAT5;Surge;27;Surge;Unstim;IC;1,185694098
Th17;151Eu_pp38;Surge;27;Surge;Unstim;IC;0
Th17;153Eu_pSTAT1;Surge;27;Surge;Unstim;IC;0
Th17;154Sm_pSTAT3;Surge;27;Surge;Unstim;IC;0
Th17;155Gd_pS6;Surge;27;Surge;Unstim;IC;3,452594042
Th17;159Tb_pMAPKAPK2;Surge;27;Surge;Unstim;IC;0,725558281
Th17;164Dy_IkB;Surge;27;Surge;Unstim;IC;4,696628094
Th17;166Er_pNFkB;Surge;27;Surge;Unstim;IC;26,89634514
Th17;167Er_pERK12;Surge;27;Surge;Unstim;IC;2,781091213
Th17;168Yb_pSTAT6;Surge;27;Surge;Unstim;IC;3,947979689
CD8Tcells;149Sm_pCREB;Surge;27;Surge;Unstim;IC;1,529137969
CD8Tcells;150Nd_pSTAT5;Surge;27;Surge;Unstim;IC;0,569466949
CD8Tcells;151Eu_pp38;Surge;27;Surge;Unstim;IC;0
CD8Tcells;153Eu_pSTAT1;Surge;27;Surge;Unstim;IC;0
CD8Tcells;154Sm_pSTAT3;Surge;27;Surge;Unstim;IC;0
CD8Tcells;155Gd_pS6;Surge;27;Surge;Unstim;IC;3,213568687
CD8Tcells;159Tb_pMAPKAPK2;Surge;27;Surge;Unstim;IC;1,189597011
CD8Tcells;164Dy_IkB;Surge;27;Surge;Unstim;IC;4,563369274
CD8Tcells;166Er_pNFkB;Surge;27;Surge;Unstim;IC;25,99772644
CD8Tcells;167Er_pERK12;Surge;27;Surge;Unstim;IC;2,225765467
CD8Tcells;168Yb_pSTAT6;Surge;27;Surge;Unstim;IC;3,128691912
CD8Tcm;149Sm_pCREB;Surge;27;Surge;Unstim;IC;1,818445683
CD8Tcm;150Nd_pSTAT5;Surge;27;Surge;Unstim;IC;0,404453456
CD8Tcm;151Eu_pp38;Surge;27;Surge;Unstim;IC;0
CD8Tcm;153Eu_pSTAT1;Surge;27;Surge;Unstim;IC;0
CD8Tcm;154Sm_pSTAT3;Surge;27;Surge;Unstim;IC;0
CD8Tcm;155Gd_pS6;Surge;27;Surge;Unstim;IC;3,643110991
CD8Tcm;159Tb_pMAPKAPK2;Surge;27;Surge;Unstim;IC;0,590939879
CD8Tcm;164Dy_IkB;Surge;27;Surge;Unstim;IC;3,460127592
CD8Tcm;166Er_pNFkB;Surge;27;Surge;Unstim;IC;29,25768661
CD8Tcm;167Er_pERK12;Surge;27;Surge;Unstim;IC;2,298492432
CD8Tcm;168Yb_pSTAT6;Surge;27;Surge;Unstim;IC;3,272741318
CD8Tem;149Sm_pCREB;Surge;27;Surge;Unstim;IC;2,520191193
CD8Tem;150Nd_pSTAT5;Surge;27;Surge;Unstim;IC;0,282357663
CD8Tem;151Eu_pp38;Surge;27;Surge;Unstim;IC;0
CD8Tem;153Eu_pSTAT1;Surge;27;Surge;Unstim;IC;0
CD8Tem;154Sm_pSTAT3;Surge;27;Surge;Unstim;IC;0
CD8Tem;155Gd_pS6;Surge;27;Surge;Unstim;IC;3,441651344
CD8Tem;159Tb_pMAPKAPK2;Surge;27;Surge;Unstim;IC;0,60122931
CD8Tem;164Dy_IkB;Surge;27;Surge;Unstim;IC;3,133495331
CD8Tem;166Er_pNFkB;Surge;27;Surge;Unstim;IC;32,27548599
CD8Tem;167Er_pERK12;Surge;27;Surge;Unstim;IC;2,254211903
CD8Tem;168Yb_pSTAT6;Surge;27;Surge;Unstim;IC;3,028796434
CD8Temra;149Sm_pCREB;Surge;27;Surge;Unstim;IC;2,209922671
CD8Temra;150Nd_pSTAT5;Surge;27;Surge;Unstim;IC;0,317789361
CD8Temra;151Eu_pp38;Surge;27;Surge;Unstim;IC;0
CD8Temra;153Eu_pSTAT1;Surge;27;Surge;Unstim;IC;0
CD8Temra;154Sm_pSTAT3;Surge;27;Surge;Unstim;IC;0
CD8Temra;155Gd_pS6;Surge;27;Surge;Unstim;IC;3,528096437
CD8Temra;159Tb_pMAPKAPK2;Surge;27;Surge;Unstim;IC;0,999424517
CD8Temra;164Dy_IkB;Surge;27;Surge;Unstim;IC;3,169088125
CD8Temra;166Er_pNFkB;Surge;27;Surge;Unstim;IC;27,54480362
CD8Temra;167Er_pERK12;Surge;27;Surge;Unstim;IC;2,174330473
CD8Temra;168Yb_pSTAT6;Surge;27;Surge;Unstim;IC;2,90961647
CD8TmemCD45neg;149Sm_pCREB;Surge;27;Surge;Unstim;IC;2,29289341
CD8TmemCD45neg;150Nd_pSTAT5;Surge;27;Surge;Unstim;IC;0,326987535
CD8TmemCD45neg;151Eu_pp38;Surge;27;Surge;Unstim;IC;0
CD8TmemCD45neg;153Eu_pSTAT1;Surge;27;Surge;Unstim;IC;0
CD8TmemCD45neg;154Sm_pSTAT3;Surge;27;Surge;Unstim;IC;0
CD8TmemCD45neg;155Gd_pS6;Surge;27;Surge;Unstim;IC;3,470243692
CD8TmemCD45neg;159Tb_pMAPKAPK2;Surge;27;Surge;Unstim;IC;0,61669296
CD8TmemCD45neg;164Dy_IkB;Surge;27;Surge;Unstim;IC;3,326328993
CD8TmemCD45neg;166Er_pNFkB;Surge;27;Surge;Unstim;IC;31,41032124
CD8TmemCD45neg;167Er_pERK12;Surge;27;Surge;Unstim;IC;2,257350206
CD8TmemCD45neg;168Yb_pSTAT6;Surge;27;Surge;Unstim;IC;3,101685762
CD8TnaiveCD45pos;149Sm_pCREB;Surge;27;Surge;Unstim;IC;1,172585547
CD8TnaiveCD45pos;150Nd_pSTAT5;Surge;27;Surge;Unstim;IC;0,72067517
CD8TnaiveCD45pos;151Eu_pp38;Surge;27;Surge;Unstim;IC;0
CD8TnaiveCD45pos;153Eu_pSTAT1;Surge;27;Surge;Unstim;IC;0
CD8TnaiveCD45pos;154Sm_pSTAT3;Surge;27;Surge;Unstim;IC;0
CD8TnaiveCD45pos;155Gd_pS6;Surge;27;Surge;Unstim;IC;3,049195766
CD8TnaiveCD45pos;159Tb_pMAPKAPK2;Surge;27;Surge;Unstim;IC;1,634137988
CD8TnaiveCD45pos;164Dy_IkB;Surge;27;Surge;Unstim;IC;5,302834272
CD8TnaiveCD45pos;166Er_pNFkB;Surge;27;Surge;Unstim;IC;23,62859535
CD8TnaiveCD45pos;167Er_pERK12;Surge;27;Surge;Unstim;IC;2,204308867
CD8TnaiveCD45pos;168Yb_pSTAT6;Surge;27;Surge;Unstim;IC;3,13821733
CD8TnaiveCD45RAposCD62Lpos;149Sm_pCREB;Surge;27;Surge;Unstim;IC;1,107569218
CD8TnaiveCD45RAposCD62Lpos;150Nd_pSTAT5;Surge;27;Surge;Unstim;IC;0,771712601
CD8TnaiveCD45RAposCD62Lpos;151Eu_pp38;Surge;27;Surge;Unstim;IC;0
CD8TnaiveCD45RAposCD62Lpos;153Eu_pSTAT1;Surge;27;Surge;Unstim;IC;0
CD8TnaiveCD45RAposCD62Lpos;154Sm_pSTAT3;Surge;27;Surge;Unstim;IC;0
CD8TnaiveCD45RAposCD62Lpos;155Gd_pS6;Surge;27;Surge;Unstim;IC;3,00454998
CD8TnaiveCD45RAposCD62Lpos;159Tb_pMAPKAPK2;Surge;27;Surge;Unstim;IC;1,635004878
CD8TnaiveCD45RAposCD62Lpos;164Dy_IkB;Surge;27;Surge;Unstim;IC;5,59959507
CD8TnaiveCD45RAposCD62Lpos;166Er_pNFkB;Surge;27;Surge;Unstim;IC;23,59796715
CD8TnaiveCD45RAposCD62Lpos;167Er_pERK12;Surge;27;Surge;Unstim;IC;2,21499896
CD8TnaiveCD45RAposCD62Lpos;168Yb_pSTAT6;Surge;27;Surge;Unstim;IC;3,174906969
MAITCD8pos;149Sm_pCREB;Surge;27;Surge;Unstim;IC;3,110608339
MAITCD8pos;150Nd_pSTAT5;Surge;27;Surge;Unstim;IC;0,377443343
MAITCD8pos;151Eu_pp38;Surge;27;Surge;Unstim;IC;0
MAITCD8pos;153Eu_pSTAT1;Surge;27;Surge;Unstim;IC;0
MAITCD8pos;154Sm_pSTAT3;Surge;27;Surge;Unstim;IC;0
MAITCD8pos;155Gd_pS6;Surge;27;Surge;Unstim;IC;3,584752083
MAITCD8pos;159Tb_pMAPKAPK2;Surge;27;Surge;Unstim;IC;0,724067211
MAITCD8pos;164Dy_IkB;Surge;27;Surge;Unstim;IC;3,799784184
MAITCD8pos;166Er_pNFkB;Surge;27;Surge;Unstim;IC;34,68453598
MAITCD8pos;167Er_pERK12;Surge;27;Surge;Unstim;IC;2,358816624
MAITCD8pos;168Yb_pSTAT6;Surge;27;Surge;Unstim;IC;3,200041056
NKT;149Sm_pCREB;Surge;27;Surge;Unstim;IC;3,15101552
NKT;150Nd_pSTAT5;Surge;27;Surge;Unstim;IC;0,321815908
NKT;151Eu_pp38;Surge;27;Surge;Unstim;IC;0
NKT;153Eu_pSTAT1;Surge;27;Surge;Unstim;IC;0
NKT;154Sm_pSTAT3;Surge;27;Surge;Unstim;IC;0
NKT;155Gd_pS6;Surge;27;Surge;Unstim;IC;4,08647871
NKT;159Tb_pMAPKAPK2;Surge;27;Surge;Unstim;IC;0,931827247
NKT;164Dy_IkB;Surge;27;Surge;Unstim;IC;4,226994038
NKT;166Er_pNFkB;Surge;27;Surge;Unstim;IC;34,66415024
NKT;167Er_pERK12;Surge;27;Surge;Unstim;IC;2,792249441
NKT;168Yb_pSTAT6;Surge;27;Surge;Unstim;IC;3,810956717
granulocytes;149Sm_pCREB;Surge;17;Surge;Unstim;IC;4,125636101
granulocytes;150Nd_pSTAT5;Surge;17;Surge;Unstim;IC;0,780645967
granulocytes;151Eu_pp38;Surge;17;Surge;Unstim;IC;0
granulocytes;153Eu_pSTAT1;Surge;17;Surge;Unstim;IC;0
granulocytes;154Sm_pSTAT3;Surge;17;Surge;Unstim;IC;2,997416019
granulocytes;155Gd_pS6;Surge;17;Surge;Unstim;IC;8,168917656
granulocytes;159Tb_pMAPKAPK2;Surge;17;Surge;Unstim;IC;0,657204568
granulocytes;164Dy_IkB;Surge;17;Surge;Unstim;IC;6,289758682
granulocytes;166Er_pNFkB;Surge;17;Surge;Unstim;IC;7,755409718
granulocytes;167Er_pERK12;Surge;17;Surge;Unstim;IC;0,868486881
granulocytes;168Yb_pSTAT6;Surge;17;Surge;Unstim;IC;0,144595429
CXCR4pos_neutrophils;149Sm_pCREB;Surge;17;Surge;Unstim;IC;9,458090782
CXCR4pos_neutrophils;150Nd_pSTAT5;Surge;17;Surge;Unstim;IC;3,914787292
CXCR4pos_neutrophils;151Eu_pp38;Surge;17;Surge;Unstim;IC;1,104079485
CXCR4pos_neutrophils;153Eu_pSTAT1;Surge;17;Surge;Unstim;IC;0,260447264
CXCR4pos_neutrophils;154Sm_pSTAT3;Surge;17;Surge;Unstim;IC;3,535888672
CXCR4pos_neutrophils;155Gd_pS6;Surge;17;Surge;Unstim;IC;19,6707077
CXCR4pos_neutrophils;159Tb_pMAPKAPK2;Surge;17;Surge;Unstim;IC;1,702306509
CXCR4pos_neutrophils;164Dy_IkB;Surge;17;Surge;Unstim;IC;6,762528419
CXCR4pos_neutrophils;166Er_pNFkB;Surge;17;Surge;Unstim;IC;17,1759758
CXCR4pos_neutrophils;167Er_pERK12;Surge;17;Surge;Unstim;IC;1,832191467
CXCR4pos_neutrophils;168Yb_pSTAT6;Surge;17;Surge;Unstim;IC;1,454878688
Bcells;149Sm_pCREB;Surge;17;Surge;Unstim;IC;1,371346056
Bcells;150Nd_pSTAT5;Surge;17;Surge;Unstim;IC;0
Bcells;151Eu_pp38;Surge;17;Surge;Unstim;IC;0
Bcells;153Eu_pSTAT1;Surge;17;Surge;Unstim;IC;0
Bcells;154Sm_pSTAT3;Surge;17;Surge;Unstim;IC;0
Bcells;155Gd_pS6;Surge;17;Surge;Unstim;IC;8,260430336
Bcells;159Tb_pMAPKAPK2;Surge;17;Surge;Unstim;IC;1,802783072
Bcells;164Dy_IkB;Surge;17;Surge;Unstim;IC;2,975756288
Bcells;166Er_pNFkB;Surge;17;Surge;Unstim;IC;15,05204725
Bcells;167Er_pERK12;Surge;17;Surge;Unstim;IC;0,713551104
Bcells;168Yb_pSTAT6;Surge;17;Surge;Unstim;IC;0
cMC;149Sm_pCREB;Surge;17;Surge;Unstim;IC;7,05971241
cMC;150Nd_pSTAT5;Surge;17;Surge;Unstim;IC;0,881937087
cMC;151Eu_pp38;Surge;17;Surge;Unstim;IC;0,505292773
cMC;153Eu_pSTAT1;Surge;17;Surge;Unstim;IC;0
cMC;154Sm_pSTAT3;Surge;17;Surge;Unstim;IC;1,307878256
cMC;155Gd_pS6;Surge;17;Surge;Unstim;IC;6,111498833
cMC;159Tb_pMAPKAPK2;Surge;17;Surge;Unstim;IC;1,453371048
cMC;164Dy_IkB;Surge;17;Surge;Unstim;IC;5,180643082
cMC;166Er_pNFkB;Surge;17;Surge;Unstim;IC;8,805488586
cMC;167Er_pERK12;Surge;17;Surge;Unstim;IC;1,009212017
cMC;168Yb_pSTAT6;Surge;17;Surge;Unstim;IC;0,049272604
cMC_CD14posCD16negCCR2pos;149Sm_pCREB;Surge;17;Surge;Unstim;IC;7,159527302
cMC_CD14posCD16negCCR2pos;150Nd_pSTAT5;Surge;17;Surge;Unstim;IC;0,897547215
cMC_CD14posCD16negCCR2pos;151Eu_pp38;Surge;17;Surge;Unstim;IC;0,509424269
cMC_CD14posCD16negCCR2pos;153Eu_pSTAT1;Surge;17;Surge;Unstim;IC;0
cMC_CD14posCD16negCCR2pos;154Sm_pSTAT3;Surge;17;Surge;Unstim;IC;1,328890622
cMC_CD14posCD16negCCR2pos;155Gd_pS6;Surge;17;Surge;Unstim;IC;6,138128996
cMC_CD14posCD16negCCR2pos;159Tb_pMAPKAPK2;Surge;17;Surge;Unstim;IC;1,520187318
cMC_CD14posCD16negCCR2pos;164Dy_IkB;Surge;17;Surge;Unstim;IC;5,37953496
cMC_CD14posCD16negCCR2pos;166Er_pNFkB;Surge;17;Surge;Unstim;IC;9,099061966
cMC_CD14posCD16negCCR2pos;167Er_pERK12;Surge;17;Surge;Unstim;IC;1,05792594
cMC_CD14posCD16negCCR2pos;168Yb_pSTAT6;Surge;17;Surge;Unstim;IC;0,079651728
MDSC;149Sm_pCREB;Surge;17;Surge;Unstim;IC;6,858890057
MDSC;150Nd_pSTAT5;Surge;17;Surge;Unstim;IC;0,791163683
MDSC;151Eu_pp38;Surge;17;Surge;Unstim;IC;0,487133116
MDSC;153Eu_pSTAT1;Surge;17;Surge;Unstim;IC;0
MDSC;154Sm_pSTAT3;Surge;17;Surge;Unstim;IC;1,414766014
MDSC;155Gd_pS6;Surge;17;Surge;Unstim;IC;5,985252142
MDSC;159Tb_pMAPKAPK2;Surge;17;Surge;Unstim;IC;1,147595406
MDSC;164Dy_IkB;Surge;17;Surge;Unstim;IC;4,453632593
MDSC;166Er_pNFkB;Surge;17;Surge;Unstim;IC;7,477236509
MDSC;167Er_pERK12;Surge;17;Surge;Unstim;IC;0,812327623
MDSC;168Yb_pSTAT6;Surge;17;Surge;Unstim;IC;0
DC;149Sm_pCREB;Surge;17;Surge;Unstim;IC;4,10649538
DC;150Nd_pSTAT5;Surge;17;Surge;Unstim;IC;1,642152905
DC;151Eu_pp38;Surge;17;Surge;Unstim;IC;0,015763765
DC;153Eu_pSTAT1;Surge;17;Surge;Unstim;IC;0
DC;154Sm_pSTAT3;Surge;17;Surge;Unstim;IC;0,229936242
DC;155Gd_pS6;Surge;17;Surge;Unstim;IC;8,961505413
DC;159Tb_pMAPKAPK2;Surge;17;Surge;Unstim;IC;0,566609502
DC;164Dy_IkB;Surge;17;Surge;Unstim;IC;3,390245318
DC;166Er_pNFkB;Surge;17;Surge;Unstim;IC;8,383716583
DC;167Er_pERK12;Surge;17;Surge;Unstim;IC;0,356247172
DC;168Yb_pSTAT6;Surge;17;Surge;Unstim;IC;0
Baso;149Sm_pCREB;Surge;17;Surge;Unstim;IC;10,61552525
Baso;150Nd_pSTAT5;Surge;17;Surge;Unstim;IC;0
Baso;151Eu_pp38;Surge;17;Surge;Unstim;IC;3,023452044
Baso;153Eu_pSTAT1;Surge;17;Surge;Unstim;IC;0
Baso;154Sm_pSTAT3;Surge;17;Surge;Unstim;IC;1,795231938
Baso;155Gd_pS6;Surge;17;Surge;Unstim;IC;12,86861992
Baso;159Tb_pMAPKAPK2;Surge;17;Surge;Unstim;IC;0,770570517
Baso;164Dy_IkB;Surge;17;Surge;Unstim;IC;7,14593935
Baso;166Er_pNFkB;Surge;17;Surge;Unstim;IC;6,033772469
Baso;167Er_pERK12;Surge;17;Surge;Unstim;IC;0,413912714
Baso;168Yb_pSTAT6;Surge;17;Surge;Unstim;IC;0,402624309
mDC;149Sm_pCREB;Surge;17;Surge;Unstim;IC;5,495096684
mDC;150Nd_pSTAT5;Surge;17;Surge;Unstim;IC;0,723363876
mDC;151Eu_pp38;Surge;17;Surge;Unstim;IC;0,268644631
mDC;153Eu_pSTAT1;Surge;17;Surge;Unstim;IC;0
mDC;154Sm_pSTAT3;Surge;17;Surge;Unstim;IC;0,772516847
mDC;155Gd_pS6;Surge;17;Surge;Unstim;IC;7,18592453
mDC;159Tb_pMAPKAPK2;Surge;17;Surge;Unstim;IC;1,233103275
mDC;164Dy_IkB;Surge;17;Surge;Unstim;IC;6,678083897
mDC;166Er_pNFkB;Surge;17;Surge;Unstim;IC;5,273960114
mDC;167Er_pERK12;Surge;17;Surge;Unstim;IC;0,503431678
mDC;168Yb_pSTAT6;Surge;17;Surge;Unstim;IC;0
pDC;149Sm_pCREB;Surge;17;Surge;Unstim;IC;2,93236351
pDC;150Nd_pSTAT5;Surge;17;Surge;Unstim;IC;0,853891551
pDC;151Eu_pp38;Surge;17;Surge;Unstim;IC;0,245552868
pDC;153Eu_pSTAT1;Surge;17;Surge;Unstim;IC;0
pDC;154Sm_pSTAT3;Surge;17;Surge;Unstim;IC;0,154258639
pDC;155Gd_pS6;Surge;17;Surge;Unstim;IC;6,478978157
pDC;159Tb_pMAPKAPK2;Surge;17;Surge;Unstim;IC;2,174915552
pDC;164Dy_IkB;Surge;17;Surge;Unstim;IC;6,44227314
pDC;166Er_pNFkB;Surge;17;Surge;Unstim;IC;9,023859024
pDC;167Er_pERK12;Surge;17;Surge;Unstim;IC;0,851460755
pDC;168Yb_pSTAT6;Surge;17;Surge;Unstim;IC;0,090683535
intMC;149Sm_pCREB;Surge;17;Surge;Unstim;IC;6,721077204
intMC;150Nd_pSTAT5;Surge;17;Surge;Unstim;IC;0,662592739
intMC;151Eu_pp38;Surge;17;Surge;Unstim;IC;0,583773673
intMC;153Eu_pSTAT1;Surge;17;Surge;Unstim;IC;0
intMC;154Sm_pSTAT3;Surge;17;Surge;Unstim;IC;0,627707541
intMC;155Gd_pS6;Surge;17;Surge;Unstim;IC;6,027893782
intMC;159Tb_pMAPKAPK2;Surge;17;Surge;Unstim;IC;1,659397423
intMC;164Dy_IkB;Surge;17;Surge;Unstim;IC;3,369044304
intMC;166Er_pNFkB;Surge;17;Surge;Unstim;IC;12,84423685
intMC;167Er_pERK12;Surge;17;Surge;Unstim;IC;1,529067099
intMC;168Yb_pSTAT6;Surge;17;Surge;Unstim;IC;0,171819106
ncMc;149Sm_pCREB;Surge;17;Surge;Unstim;IC;4,027813911
ncMc;150Nd_pSTAT5;Surge;17;Surge;Unstim;IC;0,435192198
ncMc;151Eu_pp38;Surge;17;Surge;Unstim;IC;0,341953114
ncMc;153Eu_pSTAT1;Surge;17;Surge;Unstim;IC;0
ncMc;154Sm_pSTAT3;Surge;17;Surge;Unstim;IC;0,518813819
ncMc;155Gd_pS6;Surge;17;Surge;Unstim;IC;4,995137215
ncMc;159Tb_pMAPKAPK2;Surge;17;Surge;Unstim;IC;1,715592444
ncMc;164Dy_IkB;Surge;17;Surge;Unstim;IC;1,867108703
ncMc;166Er_pNFkB;Surge;17;Surge;Unstim;IC;8,796156406
ncMc;167Er_pERK12;Surge;17;Surge;Unstim;IC;0,809541404
ncMc;168Yb_pSTAT6;Surge;17;Surge;Unstim;IC;0
NK;149Sm_pCREB;Surge;17;Surge;Unstim;IC;2,479573488
NK;150Nd_pSTAT5;Surge;17;Surge;Unstim;IC;0,258619785
NK;151Eu_pp38;Surge;17;Surge;Unstim;IC;0
NK;153Eu_pSTAT1;Surge;17;Surge;Unstim;IC;0
NK;154Sm_pSTAT3;Surge;17;Surge;Unstim;IC;0
NK;155Gd_pS6;Surge;17;Surge;Unstim;IC;3,486431956
NK;159Tb_pMAPKAPK2;Surge;17;Surge;Unstim;IC;2,39521265
NK;164Dy_IkB;Surge;17;Surge;Unstim;IC;2,966733694
NK;166Er_pNFkB;Surge;17;Surge;Unstim;IC;19,73795605
NK;167Er_pERK12;Surge;17;Surge;Unstim;IC;0,61350289
NK;168Yb_pSTAT6;Surge;17;Surge;Unstim;IC;0
CD56brightCD16negNK;149Sm_pCREB;Surge;17;Surge;Unstim;IC;1,919278741
CD56brightCD16negNK;150Nd_pSTAT5;Surge;17;Surge;Unstim;IC;0,524668902
CD56brightCD16negNK;151Eu_pp38;Surge;17;Surge;Unstim;IC;0
CD56brightCD16negNK;153Eu_pSTAT1;Surge;17;Surge;Unstim;IC;0
CD56brightCD16negNK;154Sm_pSTAT3;Surge;17;Surge;Unstim;IC;0
CD56brightCD16negNK;155Gd_pS6;Surge;17;Surge;Unstim;IC;3,869995832
CD56brightCD16negNK;159Tb_pMAPKAPK2;Surge;17;Surge;Unstim;IC;1,871338904
CD56brightCD16negNK;164Dy_IkB;Surge;17;Surge;Unstim;IC;3,807365417
CD56brightCD16negNK;166Er_pNFkB;Surge;17;Surge;Unstim;IC;21,26268196
CD56brightCD16negNK;167Er_pERK12;Surge;17;Surge;Unstim;IC;0,639346451
CD56brightCD16negNK;168Yb_pSTAT6;Surge;17;Surge;Unstim;IC;0
CD56dimCD16posNK;149Sm_pCREB;Surge;17;Surge;Unstim;IC;2,556264162
CD56dimCD16posNK;150Nd_pSTAT5;Surge;17;Surge;Unstim;IC;0,240195461
CD56dimCD16posNK;151Eu_pp38;Surge;17;Surge;Unstim;IC;0
CD56dimCD16posNK;153Eu_pSTAT1;Surge;17;Surge;Unstim;IC;0
CD56dimCD16posNK;154Sm_pSTAT3;Surge;17;Surge;Unstim;IC;0
CD56dimCD16posNK;155Gd_pS6;Surge;17;Surge;Unstim;IC;3,461981297
CD56dimCD16posNK;159Tb_pMAPKAPK2;Surge;17;Surge;Unstim;IC;2,491073608
CD56dimCD16posNK;164Dy_IkB;Surge;17;Surge;Unstim;IC;2,93450284
CD56dimCD16posNK;166Er_pNFkB;Surge;17;Surge;Unstim;IC;19,83703518
CD56dimCD16posNK;167Er_pERK12;Surge;17;Surge;Unstim;IC;0,628061295
CD56dimCD16posNK;168Yb_pSTAT6;Surge;17;Surge;Unstim;IC;0
Tcells;149Sm_pCREB;Surge;17;Surge;Unstim;IC;1,74052763
Tcells;150Nd_pSTAT5;Surge;17;Surge;Unstim;IC;0,867390871
Tcells;151Eu_pp38;Surge;17;Surge;Unstim;IC;0
Tcells;153Eu_pSTAT1;Surge;17;Surge;Unstim;IC;0
Tcells;154Sm_pSTAT3;Surge;17;Surge;Unstim;IC;0
Tcells;155Gd_pS6;Surge;17;Surge;Unstim;IC;3,492850304
Tcells;159Tb_pMAPKAPK2;Surge;17;Surge;Unstim;IC;1,083155513
Tcells;164Dy_IkB;Surge;17;Surge;Unstim;IC;4,955446243
Tcells;166Er_pNFkB;Surge;17;Surge;Unstim;IC;27,29811096
Tcells;167Er_pERK12;Surge;17;Surge;Unstim;IC;2,63621068
Tcells;168Yb_pSTAT6;Surge;17;Surge;Unstim;IC;4,113806248
CD4negCD8neg;149Sm_pCREB;Surge;17;Surge;Unstim;IC;3,225102305
CD4negCD8neg;150Nd_pSTAT5;Surge;17;Surge;Unstim;IC;0,329608545
CD4negCD8neg;151Eu_pp38;Surge;17;Surge;Unstim;IC;0
CD4negCD8neg;153Eu_pSTAT1;Surge;17;Surge;Unstim;IC;0
CD4negCD8neg;154Sm_pSTAT3;Surge;17;Surge;Unstim;IC;0
CD4negCD8neg;155Gd_pS6;Surge;17;Surge;Unstim;IC;4,280606985
CD4negCD8neg;159Tb_pMAPKAPK2;Surge;17;Surge;Unstim;IC;0,877818793
CD4negCD8neg;164Dy_IkB;Surge;17;Surge;Unstim;IC;4,340830088
CD4negCD8neg;166Er_pNFkB;Surge;17;Surge;Unstim;IC;38,47552872
CD4negCD8neg;167Er_pERK12;Surge;17;Surge;Unstim;IC;3,334071755
CD4negCD8neg;168Yb_pSTAT6;Surge;17;Surge;Unstim;IC;5,340973616
CD4posCD8pos;149Sm_pCREB;Surge;17;Surge;Unstim;IC;2,67581749
CD4posCD8pos;150Nd_pSTAT5;Surge;17;Surge;Unstim;IC;1,254913151
CD4posCD8pos;151Eu_pp38;Surge;17;Surge;Unstim;IC;0
CD4posCD8pos;153Eu_pSTAT1;Surge;17;Surge;Unstim;IC;0
CD4posCD8pos;154Sm_pSTAT3;Surge;17;Surge;Unstim;IC;0,1943174
CD4posCD8pos;155Gd_pS6;Surge;17;Surge;Unstim;IC;3,865974665
CD4posCD8pos;159Tb_pMAPKAPK2;Surge;17;Surge;Unstim;IC;0,958889157
CD4posCD8pos;164Dy_IkB;Surge;17;Surge;Unstim;IC;5,242584229
CD4posCD8pos;166Er_pNFkB;Surge;17;Surge;Unstim;IC;36,1730957
CD4posCD8pos;167Er_pERK12;Surge;17;Surge;Unstim;IC;3,042738318
CD4posCD8pos;168Yb_pSTAT6;Surge;17;Surge;Unstim;IC;4,325696707
CD4Tcells;149Sm_pCREB;Surge;17;Surge;Unstim;IC;1,539167643
CD4Tcells;150Nd_pSTAT5;Surge;17;Surge;Unstim;IC;1,094922006
CD4Tcells;151Eu_pp38;Surge;17;Surge;Unstim;IC;0
CD4Tcells;153Eu_pSTAT1;Surge;17;Surge;Unstim;IC;0
CD4Tcells;154Sm_pSTAT3;Surge;17;Surge;Unstim;IC;0,031314074
CD4Tcells;155Gd_pS6;Surge;17;Surge;Unstim;IC;3,390370488
CD4Tcells;159Tb_pMAPKAPK2;Surge;17;Surge;Unstim;IC;1,026864409
CD4Tcells;164Dy_IkB;Surge;17;Surge;Unstim;IC;5,09671545
