,Spearman corr,pvalue
SLN,-0.09820572322804727,0.21812258587728559
CTD-3187F8.15,-0.09820572322804727,0.21812258587728559
RP11-435J9.2,-0.09820572322804727,0.21812258587728559
RP11-227G15.10,-0.09820572322804727,0.21812258587728559
HSPB2,-0.09820572322804727,0.21812258587728559
RP11-67A1.4,-0.09820572322804727,0.21812258587728559
RP11-504I13.3,-0.09820572322804727,0.21812258587728559
UGT2B28,-0.09820572322804727,0.21812258587728559
ATP6V0A4,-0.09820572322804727,0.21812258587728559
RP11-341G23.2,-0.09820572322804727,0.21812258587728559
RP4-545L17.12,-0.09820572322804727,0.21812258587728559
RP11-131H24.4,-0.09820572322804727,0.21812258587728559
RP11-116N8.2,-0.09820572322804727,0.21812258587728559
TAC3,-0.09820572322804727,0.21812258587728559
PRAMEF28P,-0.09820572322804727,0.21812258587728559
RP11-340F16.2,-0.09820572322804727,0.21812258587728559
CTB-31N19.2,-0.09820572322804727,0.21812258587728559
PRH2,-0.09820572322804727,0.21812258587728559
MIR3936,-0.09820572322804727,0.21812258587728559
RP11-455O6.8,-0.09820572322804727,0.21812258587728559
CNPY1,-0.09820572322804727,0.21812258587728559
none.140,-0.09820572322804727,0.21812258587728559
RP11-269G24.3,-0.09820572322804727,0.21812258587728559
Metazoa_SRP.10,-0.09820572322804727,0.21812258587728559
RP11-317N8.5,-0.09820572322804727,0.21812258587728559
RP11-97N10.1,-0.09820572322804727,0.21812258587728559
CTD-2568A17.8,-0.09820572322804727,0.21812258587728559
RP11-17A19.2,-0.09820572322804727,0.21812258587728559
SIGLEC29P,-0.09820572322804727,0.21812258587728559
LL0XNC01-116E7.5,-0.09820572322804727,0.21812258587728559
LSM3P2,-0.09820572322804727,0.21812258587728559
LECT2,-0.09820572322804727,0.21812258587728559
CTD-2036P10.6,-0.09820572322804727,0.21812258587728559
RP11-110A12.2,-0.09820572322804727,0.21812258587728559
RP11-92B11.4,-0.09820572322804727,0.21812258587728559
ARL2BPP2,-0.09820572322804727,0.21812258587728559
TBC1D3L,-0.09820572322804727,0.21812258587728559
VTI1BP3,-0.09820572322804727,0.21812258587728559
RP11-430E17.1,-0.09820572322804727,0.21812258587728559
CFC1,-0.09820572322804727,0.21812258587728559
FHL5,-0.09820572322804727,0.21812258587728559
BMS1P15,-0.09820572322804727,0.21812258587728559
RP11-290L1.6,-0.09820572322804727,0.21812258587728559
RP13-638C3.6,-0.09820572322804727,0.21812258587728559
RP11-927P21.1,-0.09820572322804727,0.21812258587728559
RP11-100G15.12,-0.09820572322804727,0.21812258587728559
RP11-269G24.4,-0.09820572322804727,0.21812258587728559
CTD-2085J24.3,-0.09820572322804727,0.21812258587728559
CXADRP2,-0.09820572322804727,0.21812258587728559
RP11-335M9.1,-0.09820572322804727,0.21812258587728559
none.105,-0.09820572322804727,0.21812258587728559
RP11-453A12.1,-0.09820572322804727,0.21812258587728559
none.164,-0.09820572322804727,0.21812258587728559
RP11-60C6.8,-0.09820572322804727,0.21812258587728559
TMEM145,-0.09820572322804727,0.21812258587728559
RP11-321M21.3,-0.09820572322804727,0.21812258587728559
RP11-717F1.1,-0.09820572322804727,0.21812258587728559
none.100,-0.09820572322804727,0.21812258587728559
RP11-544O24.2,-0.09820572322804727,0.21812258587728559
RP11-454K7.1,-0.09820572322804727,0.21812258587728559
U6atac,-0.09820572322804727,0.21812258587728559
CTD-2014B16.3,-0.09820572322804727,0.21812258587728559
Y_RNA.402,-0.09820572322804727,0.21812258587728559
none.144,-0.09820572322804727,0.21812258587728559
RN7SL491P,-0.09820572322804727,0.21812258587728559
RN7SL25P,-0.09820572322804727,0.21812258587728559
RN7SL405P,-0.09820572322804727,0.21812258587728559
RPL3P13,-0.09820572322804727,0.21812258587728559
CTD-2555K7.3,-0.09820572322804727,0.21812258587728559
RP11-758M2.1,-0.09820572322804727,0.21812258587728559
KRT18P8,-0.09820572322804727,0.21812258587728559
RP11-691H4.4,-0.09820572322804727,0.21812258587728559
RP11-493P1.2,-0.09820572322804727,0.21812258587728559
uc_338.5,-0.09820572322804727,0.21812258587728559
GS1-69O6.1,-0.09820572322804727,0.21812258587728559
CTD-2555K7.2,-0.09820572322804727,0.21812258587728559
RP11-546O6.4,-0.09820572322804727,0.21812258587728559
CTB-35F21.5,-0.09820572322804727,0.21812258587728559
AVPR2,-0.09820572322804727,0.21812258587728559
RP11-697E2.6,-0.09820572322804727,0.21812258587728559
OR8D2,-0.09820572322804727,0.21812258587728559
H2BFM,-0.09820572322804727,0.21812258587728559
RP5-1186P10.1,-0.09820572322804727,0.21812258587728559
LINC01109,-0.09820572322804727,0.21812258587728559
RP11-817J15.3,-0.09820572322804727,0.21812258587728559
RP11-23N2.4,-0.09820572322804727,0.21812258587728559
RP11-1012E15.2,-0.09820572322804727,0.21812258587728559
RP11-485F13.1,-0.09820572322804727,0.21812258587728559
CTB-113I20.2,-0.09820572322804727,0.21812258587728559
TAT-AS1,-0.09820572322804727,0.21812258587728559
RP11-435O5.4,-0.09820572322804727,0.21812258587728559
AC008088.4,-0.09820572322804727,0.21812258587728559
RP11-618K13.2,-0.09820572322804727,0.21812258587728559
RP11-728G15.1,-0.09820572322804727,0.21812258587728559
RP11-113K21.4,-0.09820572322804727,0.21812258587728559
RP11-307L14.1,-0.09820572322804727,0.21812258587728559
CH17-53B9.2,-0.09820572322804727,0.21812258587728559
RP11-366M4.18,-0.09820572322804727,0.21812258587728559
CTA-228A9.3,-0.09820572322804727,0.21812258587728559
CTA-363E6.1,-0.09820572322804727,0.21812258587728559
RP11-1109F11.5,-0.09820572322804727,0.21812258587728559
IAPP,-0.09820572322804727,0.21812258587728559
Metazoa_SRP.52,-0.09820572322804727,0.21812258587728559
CASQ2,-0.09820572322804727,0.21812258587728559
RP5-1085F17.4,-0.09820572322804727,0.21812258587728559
RP11-394A14.4,-0.09820572322804727,0.21812258587728559
RP11-113D6.6,-0.09820572322804727,0.21812258587728559
UGT2A1,-0.09820572322804727,0.21812258587728559
CES5A,-0.09820572322804727,0.21812258587728559
SMAD5-AS1_1,-0.09820572322804727,0.21812258587728559
RP11-454K7.3,-0.09820572322804727,0.21812258587728559
RP11-234B24.2,-0.09820572322804727,0.21812258587728559
RP11-337N6.2,-0.09820572322804727,0.21812258587728559
RP11-219A15.4,-0.09820572322804727,0.21812258587728559
TAS1R1,-0.09820572322804727,0.21812258587728559
RP11-863P13.5,-0.09820572322804727,0.21812258587728559
ZSWIM2,-0.09820572322804727,0.21812258587728559
TAS2R3,-0.09820572322804727,0.21812258587728559
RP11-989E6.11,-0.09820572322804727,0.21812258587728559
LSINCT5,-0.09820572322804727,0.21812258587728559
RP11-355I22.8,-0.09820572322804727,0.21812258587728559
RP11-435I3.1,-0.09820572322804727,0.21812258587728559
RP11-706J10.2,-0.09820572322804727,0.21812258587728559
RP11-74E22.5,-0.09820572322804727,0.21812258587728559
AC006077.4,-0.09820572322804727,0.21812258587728559
RP11-169E6.1,-0.09820572322804727,0.21812258587728559
CTC-204F22.1,-0.09820572322804727,0.21812258587728559
BDKRB1,-0.09820572322804727,0.21812258587728559
CRYGC,-0.09820572322804727,0.21812258587728559
GABRB1,-0.09820572322804727,0.21812258587728559
CTD-2342N23.3,-0.09820572322804727,0.21812258587728559
RP4-559A3.7,-0.09820572322804727,0.21812258587728559
RP11-279O17.2,-0.09820572322804727,0.21812258587728559
RBM11P1,-0.09820572322804727,0.21812258587728559
RP11-756P10.6,-0.09820572322804727,0.21812258587728559
CTA-286B10.8,-0.09820572322804727,0.21812258587728559
RP1-41C23.2,-0.09820572322804727,0.21812258587728559
C3orf30,-0.09820572322804727,0.21812258587728559
RP5-903E17.2,-0.09820572322804727,0.21812258587728559
RP11-770G2.2,-0.09820572322804727,0.21812258587728559
UNC93B6,-0.09820572322804727,0.21812258587728559
RP11-1127D7.2,-0.09820572322804727,0.21812258587728559
RP11-182J23.1,-0.09820572322804727,0.21812258587728559
RARRES2P7,-0.09820572322804727,0.21812258587728559
RP11-24M17.3,-0.09820572322804727,0.21812258587728559
IGHV3-41,-0.09820572322804727,0.21812258587728559
IGLVIVOR22-1,-0.09820572322804727,0.21812258587728559
OR10G2,-0.09820572322804727,0.21812258587728559
RP11-1029F8.1,-0.09820572322804727,0.21812258587728559
RP11-567F11.2,-0.09820572322804727,0.21812258587728559
RP11-74D7.3,-0.09820572322804727,0.21812258587728559
AP000320.7,-0.09820572322804727,0.21812258587728559
TCAF2P1,-0.09820572322804727,0.21812258587728559
CTD-2008P7.1,-0.09820572322804727,0.21812258587728559
RP1-244F24.1,-0.09820572322804727,0.21812258587728559
RP3-518E13.2,-0.09820572322804727,0.21812258587728559
NDUFB9P1,-0.09820572322804727,0.21812258587728559
REXO1L8P,-0.09820572322804727,0.21812258587728559
RP11-595O22.1,-0.09820572322804727,0.21812258587728559
RP11-666A8.12,-0.09820572322804727,0.21812258587728559
RP11-255P5.2,-0.09820572322804727,0.21812258587728559
RP11-403P17.3,-0.09820572322804727,0.21812258587728559
MYOT,-0.09820572322804727,0.21812258587728559
RP11-18C24.8,-0.09820572322804727,0.21812258587728559
CTD-3028N15.3,-0.09820572322804727,0.21812258587728559
RP11-395N21.2,-0.09820572322804727,0.21812258587728559
RP11-29B11.5,-0.09820572322804727,0.21812258587728559
RP13-20L14.2,-0.09820572322804727,0.21812258587728559
RP11-322D14.1,-0.09820572322804727,0.21812258587728559
none.183,-0.09820572322804727,0.21812258587728559
RP11-44F14.5,-0.09820572322804727,0.21812258587728559
GS1-25M2.1,-0.09820572322804727,0.21812258587728559
AF067845.3,-0.09820572322804727,0.21812258587728559
DNAJC5G,-0.09820572322804727,0.21812258587728559
RTP1,-0.09820572322804727,0.21812258587728559
NDUFB10P1,-0.09820572322804727,0.21812258587728559
SNX31,-0.09820572322804727,0.21812258587728559
IFNA6,-0.09820572322804727,0.21812258587728559
RETNLB,-0.09820572322804727,0.21812258587728559
RP11-583F24.5,-0.09820572322804727,0.21812258587728559
AC099668.5,-0.09820572322804727,0.21812258587728559
LA16c-381G6.1,-0.09820572322804727,0.21812258587728559
LCE2B,-0.09820572322804727,0.21812258587728559
RP11-158M2.4,-0.09820572322804727,0.21812258587728559
MEIOB,-0.09820572322804727,0.21812258587728559
CTD-2320J21.1,-0.09820572322804727,0.21812258587728559
RP11-558A11.2,-0.09820572322804727,0.21812258587728559
BAK1P1,-0.09820572322804727,0.21812258587728559
RP11-27M24.2,-0.09820572322804727,0.21812258587728559
CISTR,-0.09820572322804727,0.21812258587728559
RP11-219B4.7,-0.09820572322804727,0.21812258587728559
RP11-407A16.5,-0.09820572322804727,0.21812258587728559
AP000640.2,-0.09820572322804727,0.21812258587728559
C15orf59-AS1,-0.09820572322804727,0.21812258587728559
HNRNPA1P67,-0.09820572322804727,0.21812258587728559
RP11-626G11.6,-0.09820572322804727,0.21812258587728559
RP11-356C4.3,-0.09820572322804727,0.21812258587728559
SPRY4-IT1,-0.09820572322804727,0.21812258587728559
ERCC-00058,-0.09820572322804727,0.21812258587728559
RP11-573G6.8,-0.09820572322804727,0.21812258587728559
CTD-2049O4.1,-0.09820572322804727,0.21812258587728559
XXbac-BPG258E24.10,-0.09820572322804727,0.21812258587728559
AC004381.7,-0.09820572322804727,0.21812258587728559
RP11-440L14.4,-0.09820572322804727,0.21812258587728559
RP11-546K22.3,-0.09820572322804727,0.21812258587728559
RANBP3L,-0.09820572322804727,0.21812258587728559
RP11-275I4.2,-0.09820572322804727,0.21812258587728559
RP11-626G11.1,-0.09820572322804727,0.21812258587728559
LSP1P3,-0.09820572322804727,0.21812258587728559
RP11-313P13.5,-0.09820572322804727,0.21812258587728559
LA16c-316G12.2,-0.09820572322804727,0.21812258587728559
RP11-529J17.5,-0.09820572322804727,0.21812258587728559
RP3-355L5.5,-0.09820572322804727,0.21812258587728559
CTA-363E19.2,-0.09820572322804727,0.21812258587728559
RP11-59H7.3,-0.09820572322804727,0.21812258587728559
KB-1836B5.4,-0.09820572322804727,0.21812258587728559
none.83,-0.09820572322804727,0.21812258587728559
CTC-366B18.4,-0.09820572322804727,0.21812258587728559
VN1R65P,-0.09820572322804727,0.21812258587728559
OR5BR1P,-0.09820572322804727,0.21812258587728559
RP4-536B24.2,-0.09820572322804727,0.21812258587728559
Metazoa_SRP.47,-0.09820572322804727,0.21812258587728559
CACNA1C-AS2,-0.09820572322804727,0.21812258587728559
LA16c-352F7.1,-0.09820572322804727,0.21812258587728559
LIPM,-0.09820572322804727,0.21812258587728559
RP11-840I19.5,-0.09820572322804727,0.21812258587728559
U4,-0.09820572322804727,0.21812258587728559
RP11-745K9.2,-0.09820572322804727,0.21812258587728559
SMPX,-0.09820572322804727,0.21812258587728559
OR1E2,-0.09820572322804727,0.21812258587728559
RP11-244B22.6,-0.09820572322804727,0.21812258587728559
RP11-556H2.2,-0.09820572322804727,0.21812258587728559
RP11-144G7.2,-0.09820572322804727,0.21812258587728559
RP11-820K3.4,-0.09820572322804727,0.21812258587728559
RP11-767C1.2,-0.09820572322804727,0.21812258587728559
XXbac-B135H6.18,-0.09820572322804727,0.21812258587728559
RP11-617D20.2,-0.09820572322804727,0.21812258587728559
RP11-34P1.4,-0.09820572322804727,0.21812258587728559
MYO1H,-0.09820572322804727,0.21812258587728559
CTA-221G9.10,-0.09820572322804727,0.21812258587728559
RP11-436D23.1,-0.09820572322804727,0.21812258587728559
CLEC18A,-0.09820572322804727,0.21812258587728559
TPSP2,-0.09820572322804727,0.21812258587728559
RP11-140L24.4,-0.09820572322804727,0.21812258587728559
RP11-139H15.6,-0.09820572322804727,0.21812258587728559
RP11-269G24.8,-0.09820572322804727,0.21812258587728559
AC129492.1,-0.09820572322804727,0.21812258587728559
RP11-345K9.2,-0.09820572322804727,0.21812258587728559
C6orf229,-0.09820572322804727,0.21812258587728559
RPS10-NUDT3,-0.09820572322804727,0.21812258587728559
RP13-685P2.7,-0.09820572322804727,0.21812258587728559
RP1-134O19.3,-0.09820572322804727,0.21812258587728559
SLC45A2,-0.09820572322804727,0.21812258587728559
NLRP13,-0.09820572322804727,0.21812258587728559
CTB-127M13.1,-0.09820572322804727,0.21812258587728559
MT-ND3,-0.09819639957624059,0.21816650278512412
PLA2G4C,0.09818951468883828,0.21819893649609065
ZKSCAN7,-0.09816237434851952,0.2183268241519528
FGFBP2,-0.09815453778232797,0.21836376065996307
HELQ,-0.09813083632647433,0.2184755010679666
RBBP8,-0.09812127341406784,0.2185205968940536
ZNF852,-0.09810870907782057,0.2185798566018765
HIST1H2AK,-0.09810524584699588,0.21859619294453084
ASB7,-0.09810335547374441,0.21860511035604965
RP11-12J10.3,-0.09808339477768623,0.21869928625542093
RP11-734I18.1,-0.09808339477768623,0.21869928625542093
WDR44,-0.09808040714808966,0.2187133845748154
PERP,0.09805680383652793,0.21882478892791693
LINC00528,-0.09805680383652793,0.21882478892791693
HOMEZ,-0.09804890843941172,0.21886206311419532
AC016734.2,-0.09801148806349264,0.21903878621685915
SLC22A7,0.09799962312848425,0.21909484126326909
DDX18P1,0.09796750577313502,0.21924662862187752
ATP7B,0.09794234437601282,0.21936559418960971
TTC21B,-0.09793784016709876,0.21938689537636855
ZNF780A,-0.09791876637970758,0.2194771149320332
RPS8,-0.09791623866446816,0.21948907307600385
TNFRSF25,-0.0979146270001005,0.21949669779792422
HIST1H4D,-0.09790660233137195,0.21953466499901642
OR7E109P,0.09787254619578574,0.21969584711009388
Metazoa_SRP.31,0.09784532828550739,0.21982472548593307
Y_RNA.394,-0.09782480466167721,0.21992194155797604
WDFY1,-0.09781449514355456,0.21997078709553772
SERTAD3,-0.09781148916899926,0.2199850305748451
ZNF529,-0.0978107109520843,0.21998871817677418
RNA5SP23,0.09780438874958382,0.22001867773259665
TEP1,0.09780017741338085,0.22003863595657241
OAF,-0.09779662928622551,0.22005545212089617
PMS2P4,-0.09777605852532414,0.2201529641687897
SUCLG2,-0.09777451366231478,0.2201602885574571
DAPK1,-0.09773552410068309,0.22034520027399265
AJ003147.11,-0.09771885728132504,0.22042427790790992
RP11-352M15.2,-0.0977025708801122,0.2205015700770499
ZNF346,-0.0977025708801122,0.2205015700770499
NFIA,-0.09768319188580851,0.22059356418551207
MAML3,0.09768318924267712,0.22059357673459157
ZNF324B,-0.09767951536900243,0.22061102007044012
SPSB1,0.09764567943955241,0.22077171713151544
CFAP46,0.09760700198406679,0.22095550986130877
RP4-756H11.5,-0.09760700198406679,0.22095550986130877
ELOVL1,-0.09759899058822116,0.22099359306661437
RPP25,-0.09759877336461628,0.2209946257319787
PIGN,-0.09755573293329513,0.22119930443765823
RSAD2,-0.09755573293329513,0.22119930443765823
RP11-267J23.4,-0.09755162264404585,0.2212188579488058
ZNF573,-0.0975396469545141,0.2212758358200442
NUP214,-0.0975265753692078,0.2213380396279641
MPP7,-0.0975265753692078,0.2213380396279641
ATAD2B,-0.09751994767867202,0.22136958358825842
RNF216P1,-0.09750397817169429,0.22144560227901075
RP11-12M9.3,-0.09750397817169429,0.22144560227901075
RPL13AP25,0.09749752551738637,0.22147632371900655
CPEB4,-0.09749752551738637,0.22147632371900655
FCER1G,-0.09749752551738637,0.22147632371900655
ZNF71,-0.09748823172217201,0.22152057730173147
PFAS,0.09748358089008095,0.22154272518334603
BPI,-0.09747968400725258,0.2215612838681334
SDCBPP3,0.09747020878951504,0.22160641366099504
ZNF579,-0.09746046646926873,0.22165282244543488
SGK494,-0.09744541918531956,0.22172451565190915
RP11-126K1.6,-0.09743273505469016,0.2217849623274151
RN7SL677P,-0.09743231488056153,0.22178696488221425
HBEGF,-0.0974260352147692,0.22181689537129562
TESMIN,-0.0974260352147692,0.22181689537129562
ANO10,-0.09739666925016706,0.22195689908470662
DLC1,0.0973903950415224,0.22198681981572085
GLUL,-0.09735591684092326,0.2221512920871498
SEPT9,-0.09735591684092326,0.2221512920871498
NIFK-AS1,-0.09731795278260932,0.22233249299842664
SYNJ2BP,-0.09731686066534555,0.2223377071803614
IQUB,-0.09729121856569443,0.22246015720914822
TRIM15,0.0972829525440039,0.222499640555159
EBPL,-0.09726741827134175,0.22257385475448596
PIWIL4,-0.09725161554472139,0.2226493694856917
BTN2A2,-0.09725007760371711,0.22265671964300984
LRRC3,-0.09722156029770507,0.2227930412714296
AC113189.5,-0.09722156029770507,0.2227930412714296
ZNF674-AS1,-0.09722156029770507,0.2227930412714296
LINC01094,-0.09722138713644217,0.2227938692170221
IPP,-0.09721139428338249,0.2228416522967847
WASH2P,-0.0972100996185219,0.22284784356020212
DDX56,-0.097198775450445,0.22290200246936184
KLC3,-0.09718671917567547,0.22295967300133382
LAMP5,0.09717876140135233,0.22299774437365158
CXorf57,-0.09715095608655128,0.22313080599595303
RP11-405O10.2,-0.09713112880897085,0.22322572328475926
ZNF862,-0.09712777888570548,0.22324176288695058
ELMO2,-0.09712179423129237,0.22327041974793632
C9orf78,-0.09707582838626257,0.22349060904843554
ZNF585A,-0.09706946421979337,0.2235211073122796
IGFLR1,-0.09705841549335319,0.223574061856939
CX3CR1,-0.0969852563177892,0.22392492478687126
TCFL5,-0.09698206467528551,0.22394024040614663
TAB1,-0.09697338086920847,0.22398191482666963
RP11-84C10.2,-0.09695436314637337,0.22407320189049962
TCN1,-0.09695327388460799,0.22407843125873264
SEC16A,-0.09694906345419624,0.2240986456616002
ISG20L2,-0.09692675776350856,0.22420575749190458
PADI2,-0.09691766405591079,0.22424943583554113
TEAD1,0.09689306231679198,0.22436763160660408
STX2,-0.09687643053995336,0.22444756173790467
AC004951.6,-0.0968591990564063,0.2245303952373257
RHOBTB2,0.0968410954040343,0.22461744464630853
KDM1B,-0.09683834048681893,0.22463069345447315
GSTP1,-0.09682595341971637,0.2246902715434252
PRMT6,-0.09680260792149142,0.22480258680553317
SH3YL1,-0.09679685163424794,0.22483028642512096
COPB1,-0.09676769207514486,0.22497064117838686
MAP4K1,-0.0967642736164049,0.2249870994274354
EPB41L4B,0.09675903950627443,0.22501230082295315
RBM14,-0.09675491046034458,0.2250321829218191
BCORL1,-0.09675491046034458,0.2250321829218191
C3orf14,-0.09670739827914451,0.22526105205732644
CTD-3194G12.2,0.09669335889222207,0.22532871216092729
RNA5SP131,0.09669335889222207,0.22532871216092729
Y_RNA.296,0.09669335889222207,0.22532871216092729
SLC25A3,-0.09667925847454553,0.22539668085685566
HIST1H2AG,0.09665702960775373,0.22550386082228294
IGLV1-47,0.09664894526897187,0.2255428496649708
RP11-69L16.5,0.09664073707035624,0.22558244073095673
ELP2,-0.09663347797830996,0.22561745801243113
RNF208,0.0966183420064412,0.22569048509656947
SHROOM1,0.09659874824753355,0.22578504464971244
ZNF451,-0.0965619327180671,0.22596279228267635
TOMM40L,-0.09655891276095845,0.2259773772092346
DBNDD1,0.09655154099795758,0.2260129820400381
MTHFSD,-0.09652969384954745,0.22611852473133578
ZSWIM5,0.09652536986313268,0.22613941786385383
CD300E,-0.09651875028367993,0.2261714057488015
SLC16A7,-0.09651150244114953,0.226206433265485
MAP3K10,-0.09651150244114953,0.226206433265485
PIK3R6,-0.0965042948000076,0.2262412702979542
DCP1A,0.09650047475240217,0.22625973545174557
FDX1,-0.09649436147289094,0.22628928773042667
ZNF561,-0.09649436147289094,0.22628928773042667
GPR180,-0.09644156555320858,0.22654462263212974
ZNF668,-0.09642876542922775,0.22660655803163765
CD68,-0.09641824905888717,0.22665745208314886
PHF21B,0.09640191663271883,0.2267365089873796
LAMC1,0.09640042145491479,0.22674374734991407
PROSC,-0.09639902873983672,0.226750489823057
DDX50P1,-0.09639368291881646,0.22677637156070962
HBE1,0.09639368291881646,0.22677637156070962
ATP8A2,-0.09639368291881646,0.22677637156070962
SF3A2,0.0963847064638615,0.2268198356690816
NUBP2,-0.09638085453423449,0.2268384885651524
ST7,0.09637304543305779,0.22687630731411487
MINOS1,-0.09635858553181005,0.2269463470251881
LINC00534,0.0963551382392657,0.22696304699867653
PKNOX1,-0.09633093580146568,0.22708031708944254
HEIH,-0.09632992904522794,0.22708519613623443
ADAMTS1,0.09627575735143541,0.22734783780280393
PAM,-0.09625420347252428,0.22745239750724108
RPL36,0.09623527319383349,0.22754425790044092
KDELR2,-0.09622232502395275,0.22760710480678117
MPP6,-0.09621536214246215,0.22764090581130136
GALNT16,0.09621442927167184,0.22764543466099568
GPKOW,-0.09617363763256616,0.22784352985473375
AC068657.2,-0.09616988983521793,0.22786173626872167
POLR2L,-0.09615125910281576,0.2279522576875099
ZNF37A,-0.09614169963766145,0.2279987142532933
HIF3A,0.0961166431230984,0.22812051423484953
RPL34P31,-0.09610632215013676,0.22817069794008482
POTEC,0.09610376524044023,0.2281831316153054
GSDMB,0.09609772973903671,0.22821248279331646
SRD5A3,-0.09609700687479837,0.22821599832474185
RP11-355B11.2,-0.09609277669950919,0.22823657185302695
TPM3P1,-0.096071880485657,0.22833822013392194
GTF3C5,-0.09604765973679046,0.22845608035392972
CTD-2547L24.3,-0.09603618512866653,0.22851193174771892
C16orf52,0.09601823131744196,0.22859933927108755
IPO5P1,-0.09601125361321729,0.22863331635020256
SARAF,-0.09596442431358303,0.2288614380654729
NFATC3,-0.09595862188330537,0.22888971488048404
TRIB3,-0.0959579643133075,0.2288929195526504
INSIG2,-0.09594329377734322,0.2289644247423264
ZBTB8A,0.09594079634807659,0.22897659895083144
NTRK2,0.09594079634807659,0.22897659895083144
MLLT3,-0.0959344413770827,0.22900757956067933
RCOR1,-0.0959228451501753,0.22906411901280105
LRRC27,-0.09590100297155776,0.22917064113325397
U2AF1,-0.09587815335769086,0.22928211377920968
FAM234A,-0.0958748462931332,0.22929825057537712
TBC1D17,0.09587093473225364,0.22931733803996943
XXbac-BPG32J3.19,-0.09585126311779381,0.22941334770535995
ZNF609,-0.09584508269042835,0.22944351786701309
RNU1-14P,0.09583669868680532,0.22948444939968035
AC009506.1,-0.09583388758229533,0.22949817464097758
LRCH2,-0.09582595826155328,0.22953689273289218
UXS1,-0.0958165336981211,0.22958291793377472
CLEC12B,-0.09580779457422223,0.22962560157568856
PTPN22,-0.09578333007820752,0.2297451208379507
NACC2,-0.09576681862644897,0.22982581093106044
ASNS,-0.09575678796979063,0.22987483966380953
RP11-379F4.4,0.09572745128601473,0.23001827639209316
FAM32A,-0.09572104506014488,0.23004960692861423
PDE6G,-0.09570532241415314,0.2301265134508778
LINC00520,0.09570532241415314,0.2301265134508778
SH3BP5,-0.09570495830053007,0.23012829470862
BUB3,-0.09568050899167718,0.23024792387806897
MAF,0.09567701699632224,0.23026501359920104
MAP2K3,-0.09567495137028861,0.2302751231318615
C19orf68,-0.09563867906702787,0.23045269701911056
STAB2,0.09561120672316221,0.23058725416716383
PGR,0.09561120672316221,0.23058725416716383
NCOA5,-0.09560680937820579,0.23060879711382185
ARFIP2,-0.09559921310399291,0.23064601521002415
RP11-731F5.2,-0.0955840051819295,0.23072053943193319
ZNF761,-0.09557474147997666,0.2307659431691859
ACSBG1,0.09556942761600871,0.23079199059362893
FAM192A,-0.0955527739823283,0.23087363654864415
CDH6,0.0955430444462864,0.23092134589111077
PTPMT1,-0.0955430444462864,0.23092134589111077
HVCN1,0.09554217475241587,0.23092561082308527
ZNF74,-0.09553803468007273,0.23094591427530234
Y_RNA.147,0.09553782602019846,0.23094693760366647
GTSF1,-0.09553426754069601,0.2309643899074569
RPS3AP47,-0.09552966221836333,0.2309869777535662
BEST1,-0.09551383126549823,0.23106463610309405
ACP5,-0.09551347204705218,0.2310663984534853
KLHL26,-0.09551109277175125,0.23107807158048044
GPSM1,-0.09550933720396493,0.23108668495898024
ZNF502,-0.09550933720396493,0.23108668495898024
EAF1,0.09548597751610748,0.23120131658151769
ADAMTS4,0.09546466336371888,0.23130594517030856
SMIM8,-0.09545372592447286,0.2313596486639225
ITGA9,-0.09542079924007205,0.2315213736417067
AGPAT2,-0.09541374004631678,0.23155605641443672
TPK1,-0.09541374004631678,0.23155605641443672
CAMLG,-0.09535906794698462,0.2318247915815855
TMEM9B,-0.09535906794698462,0.2318247915815855
SETD8P1,0.0953579524571051,0.2318302769412259
ZFP69,-0.09535494504564936,0.23184506617507358
TIMELESS,-0.09535319047279793,0.2318536947615337
HAUS2,-0.09535105122316208,0.23186421540560673
ZFPL1,-0.09535105122316208,0.23186421540560673
TMEM209,-0.09532868228528844,0.2319742440081264
ALMS1,-0.09532561288003459,0.23198934469973628
ARHGAP20,-0.09529914054200572,0.23211961054242244
RP3-522P13.3,-0.09529702360540972,0.23213002984503903
HPD,0.09528628079971416,0.23218290968675173
SDR42E1,0.09528150915247106,0.2322064001168724
NECAP2,-0.09526786582204255,0.2322735743369418
ZNF737,-0.09526611711031964,0.23228218527102776
ETFA,0.09525471000262996,0.2323383611858788
RP11-45M22.2,-0.09523237236322515,0.23244839370701137
RN7SL218P,0.09523124596589617,0.2324539431743752
Y_RNA.328,-0.09522659687154005,0.23247684904120897
CSPP1,-0.09522053420766434,0.23250672188091068
SNORA12,-0.09521656481147257,0.2325262819287444
IGLV2-14,-0.0952111869288475,0.23255278443911223
ATP9B,-0.09511768246819671,0.23301391906617022
MORC1,-0.09507610335367012,0.23321918038116266
OLFM1,-0.09506073723640993,0.23329506957072074
ZNF581,-0.09505492994607151,0.2333237547570753
MEP1A,0.09504224202241528,0.23338643553880623
SERPINA6,0.09504224202241528,0.23338643553880623
AC009963.5,0.09504224202241528,0.23338643553880623
CTA-243E7.4,0.09504224202241528,0.23338643553880623
VHLL,0.09504224202241528,0.23338643553880623
SUGT1P2,0.09504224202241528,0.23338643553880623
C12orf50,0.09504224202241528,0.23338643553880623
RP11-6N17.1,0.09504224202241528,0.23338643553880623
RP11-2E11.5,0.09504224202241528,0.23338643553880623
NPM1P28,0.09504224202241528,0.23338643553880623
SH3GL2,0.09504224202241528,0.23338643553880623
CYP1A1,0.09504224202241528,0.23338643553880623
