,C'=' 0.010,C'=' 0.044,C'=' 0.078,C'=' 0.112,C'=' 0.147,C'=' 0.181,C'=' 0.215,C'=' 0.249,C'=' 0.283,C'=' 0.317,C'=' 0.351,C'=' 0.386,C'=' 0.420,C'=' 0.454,C'=' 0.488,C'=' 0.522,C'=' 0.556,C'=' 0.590,C'=' 0.624,C'=' 0.659,C'=' 0.693,C'=' 0.727,C'=' 0.761,C'=' 0.795,C'=' 0.829,C'=' 0.863,C'=' 0.898,C'=' 0.932,C'=' 0.966,C'=' 1.000
artificial.323,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.075,0.159,0.226,0.28,0.32,0.364,0.405,0.432,0.455,0.475,0.486,0.492,0.499,0.505,0.508,0.511,0.513,0.521,0.528,0.53,0.53,0.531,0.533
artificial.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.325,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.006,0.013,0.021,0.034,0.043,0.05,0.061,0.068,0.074,0.084,0.092,0.099,0.107,0.11,0.111,0.117,0.125,0.13,0.132,0.136,0.139,0.146,0.147
artificial.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.004,0.004,0.008,0.016,0.024,0.034,0.046,0.059,0.072,0.091,0.101,0.11,0.115,0.124,0.136,0.147,0.155,0.167,0.173,0.181
artificial.327,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.037,0.123,0.192,0.25,0.313,0.374,0.434,0.469,0.51,0.539,0.572,0.592,0.604,0.622,0.638,0.652,0.665,0.677,0.682,0.689,0.697,0.703,0.711
artificial.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.063,0.18,0.286,0.386,0.513,0.604,0.666,0.705,0.73,0.759,0.775,0.782,0.798,0.806,0.812,0.813,0.816,0.817,0.824,0.826,0.828,0.829
artificial.329,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.007,0.014,0.021,0.033,0.035,0.04,0.05,0.051,0.058,0.059,0.062,0.07,0.071,0.073,0.077,0.083,0.087,0.089,0.092,0.096,0.097,0.101
artificial.330,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.005,0.005,0.005,0.006,0.006,0.007,0.007,0.008,0.009,0.011,0.012,0.015,0.017,0.02,0.021,0.023,0.025,0.025,0.025,0.025,0.028,0.028,0.029
artificial.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.003,0.003,0.003,0.005,0.006,0.006,0.011,0.015,0.017,0.017,0.021,0.024,0.027,0.031,0.033,0.039,0.041,0.042,0.046,0.05
artificial.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.008,0.011,0.014,0.021,0.029,0.034,0.04,0.049,0.053,0.06,0.067,0.069,0.074,0.079,0.083,0.087,0.093,0.094,0.099,0.105
artificial.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.003,0.006,0.006,0.013,0.016,0.019,0.022,0.025,0.026,0.028,0.031,0.032,0.037,0.04
artificial.334,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.025,0.063,0.098,0.129,0.153,0.184,0.229,0.266,0.305,0.341,0.397,0.438,0.47,0.502,0.529,0.545,0.568,0.58,0.596,0.605,0.611,0.618
artificial.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.012,0.025,0.044,0.065,0.102,0.125,0.155,0.194,0.223,0.26,0.284,0.307,0.336,0.356,0.371,0.389,0.403,0.414,0.425,0.435
artificial.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.01,0.025,0.044,0.075,0.106,0.151,0.219,0.269,0.307,0.354,0.378,0.391,0.405,0.418,0.427,0.438,0.453,0.461,0.468,0.472,0.477,0.48
artificial.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.018,0.058,0.107,0.157,0.194,0.218,0.238,0.262,0.28,0.299,0.314,0.325,0.337,0.353,0.367,0.378,0.388,0.395,0.401,0.406,0.411
artificial.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.005,0.007,0.009,0.009,0.011,0.014,0.015,0.018,0.02,0.021,0.025,0.029,0.03,0.032,0.035,0.036,0.037,0.038,0.038
artificial.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.011,0.016,0.034,0.046,0.057,0.068,0.078,0.092,0.099,0.106,0.119,0.127,0.137,0.144,0.152,0.16,0.167,0.174,0.179
artificial.340,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.002,0.012,0.043,0.081,0.124,0.166,0.197,0.229,0.263,0.287,0.321,0.334,0.348,0.368,0.384,0.399,0.419,0.426,0.433,0.452,0.458,0.468
artificial.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.013,0.058,0.108,0.175,0.227,0.276,0.324,0.356,0.381,0.403,0.421,0.437,0.446,0.463,0.478,0.488,0.497,0.508,0.513,0.524,0.531,0.538
artificial.342,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.06,0.131,0.209,0.26,0.288,0.316,0.333,0.348,0.361,0.371,0.384,0.399,0.411,0.421,0.426,0.437,0.448,0.456,0.463,0.47,0.476,0.481
artificial.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.01,0.02,0.037,0.065,0.085,0.099,0.112,0.131,0.15,0.164,0.179,0.194,0.208,0.223,0.232,0.25,0.257,0.267,0.275,0.282
artificial.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.009,0.029,0.043,0.054,0.068,0.07,0.077,0.085,0.094,0.099,0.108,0.119,0.129,0.138,0.142,0.149,0.154,0.163,0.169,0.176
artificial.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.013,0.029,0.045,0.058,0.068,0.083,0.09,0.101,0.115,0.121,0.131,0.138,0.14,0.147,0.152,0.159,0.166,0.17,0.171,0.174,0.177
artificial.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.083,0.168,0.224,0.261,0.288,0.311,0.327,0.349,0.366,0.379,0.389,0.402,0.408,0.413,0.419,0.424,0.434,0.441,0.449,0.456,0.458,0.461
artificial.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.011,0.023,0.055,0.081,0.111,0.148,0.189,0.229,0.263,0.307,0.346,0.374,0.395,0.414,0.428,0.451,0.47,0.484,0.503,0.514,0.523,0.539
artificial.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.005,0.006,0.011,0.016,0.021,0.022,0.022,0.026,0.027,0.028,0.03,0.033,0.037,0.039,0.04,0.041,0.042,0.044,0.044
artificial.350,0.0,0.0,0.001,0.004,0.005,0.005,0.005,0.006,0.008,0.008,0.01,0.012,0.012,0.012,0.012,0.012,0.012,0.013,0.013,0.014,0.014,0.015,0.015,0.015,0.016,0.016,0.017,0.017,0.018,0.018
artificial.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.037,0.117,0.185,0.232,0.265,0.283,0.296,0.309,0.323,0.329,0.339,0.349,0.357,0.362,0.372,0.379,0.382,0.388,0.396,0.403,0.409,0.414
artificial.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.015,0.039,0.073,0.122,0.16,0.198,0.231,0.263,0.296,0.322,0.333,0.354,0.365,0.373,0.379,0.383,0.389,0.393,0.399,0.407,0.412
artificial.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.074,0.123,0.156,0.184,0.207,0.222,0.229,0.24,0.252,0.266,0.271,0.278,0.288,0.291,0.293,0.3,0.305,0.31,0.313,0.319,0.326,0.328
artificial.355,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.018,0.048,0.076,0.105,0.14,0.186,0.213,0.241,0.269,0.298,0.318,0.331,0.351,0.364,0.382,0.39,0.396,0.408,0.415,0.421,0.428,0.434
artificial.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.021,0.038,0.061,0.079,0.092,0.104,0.119,0.13,0.138,0.148,0.156,0.169,0.181,0.192,0.208,0.221,0.229,0.234,0.24,0.244
artificial.357,0.0,0.0,0.0,0.001,0.004,0.006,0.006,0.008,0.008,0.008,0.011,0.015,0.015,0.016,0.017,0.019,0.019,0.019,0.021,0.022,0.022,0.023,0.023,0.023,0.024,0.024,0.024,0.027,0.026,0.029
artificial.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.004,0.009,0.014,0.02,0.023,0.026,0.026,0.029,0.032,0.034,0.034,0.035,0.036,0.039,0.039,0.043,0.043,0.045,0.045,0.048
artificial.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
artificial.360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.01,0.021,0.036,0.045,0.056,0.066,0.078,0.087,0.095,0.105,0.113,0.124,0.135,0.147,0.152,0.161,0.168,0.183,0.196
artificial.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.011,0.027,0.067,0.116,0.151,0.18,0.211,0.236,0.258,0.274,0.289,0.304,0.315,0.327,0.33,0.34,0.35,0.363,0.369,0.372,0.377
artificial.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.022,0.027,0.033,0.036,0.038,0.04,0.04,0.041,0.042,0.045,0.047,0.048,0.046,0.046,0.047,0.047,0.049,0.049
artificial.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.006,0.006,0.006,0.006,0.006,0.007,0.008,0.007,0.007
artificial.364,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.131,0.317,0.441,0.489,0.508,0.518,0.525,0.535,0.546,0.557,0.578,0.594,0.609,0.617,0.626,0.636,0.645,0.654,0.666,0.677,0.685,0.693,0.698
artificial.365,0.0,0.0,0.0,0.001,0.006,0.015,0.041,0.087,0.102,0.123,0.138,0.148,0.164,0.173,0.183,0.19,0.199,0.203,0.207,0.213,0.216,0.222,0.23,0.233,0.241,0.245,0.248,0.252,0.255,0.26
artificial.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.015,0.036,0.063,0.093,0.12,0.151,0.174,0.195,0.207,0.228,0.237,0.249,0.259,0.267,0.276,0.279,0.284,0.287,0.291,0.295
artificial.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.007,0.014,0.022,0.034,0.039,0.057,0.067,0.077,0.084,0.088,0.092,0.097,0.102,0.108,0.114,0.115,0.118,0.121,0.124,0.129
artificial.368,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.012,0.053,0.097,0.138,0.167,0.191,0.208,0.217,0.234,0.25,0.264,0.276,0.286,0.293,0.299,0.303,0.309,0.315,0.321,0.325,0.328,0.332,0.333
artificial.369,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.007,0.015,0.019,0.028,0.038,0.043,0.049,0.059,0.073,0.082,0.091,0.098,0.11,0.117,0.124,0.135,0.141,0.145,0.148,0.151,0.154,0.159
artificial.370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.011,0.028,0.04,0.061,0.076,0.1,0.113,0.126,0.156,0.179,0.2,0.225,0.246,0.26,0.276,0.29,0.298,0.308,0.315,0.323,0.329
artificial.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.011,0.019,0.024,0.03,0.035,0.041,0.045,0.048,0.052,0.053,0.054,0.055,0.056,0.056,0.057,0.059,0.061,0.062,0.063,0.061
artificial.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.042,0.144,0.246,0.334,0.398,0.448,0.475,0.489,0.506,0.519,0.526,0.532,0.541,0.552,0.555,0.562,0.568,0.576,0.583,0.587,0.595
artificial.373,0.0,0.0,0.0,0.0,0.0,0.001,0.017,0.129,0.309,0.485,0.558,0.623,0.669,0.704,0.731,0.756,0.782,0.799,0.812,0.822,0.826,0.838,0.848,0.859,0.867,0.875,0.88,0.888,0.89,0.894
artificial.374,0.0,0.0,0.0,0.0,0.003,0.007,0.011,0.013,0.019,0.023,0.028,0.033,0.037,0.04,0.04,0.039,0.039,0.038,0.035,0.034,0.035,0.035,0.033,0.032,0.033,0.037,0.036,0.036,0.037,0.037
artificial.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.009,0.014,0.014,0.015,0.018,0.021,0.023,0.024,0.03,0.033,0.036,0.036,0.038,0.044,0.046,0.048
artificial.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.007,0.019,0.037,0.055,0.076,0.109,0.142,0.175,0.204,0.241,0.274,0.31,0.341,0.363,0.384,0.402,0.416,0.438,0.455,0.473,0.484,0.492
artificial.377,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.033,0.05,0.066,0.075,0.084,0.105,0.132,0.156,0.167,0.187,0.206,0.22,0.233,0.241,0.25,0.263,0.269,0.276,0.281,0.289,0.295,0.299,0.303
artificial.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.006,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.008,0.009,0.01
artificial.379,0.0,0.0,0.0,0.0,0.0,0.004,0.051,0.147,0.207,0.228,0.239,0.244,0.251,0.266,0.28,0.301,0.33,0.353,0.377,0.392,0.405,0.433,0.451,0.467,0.482,0.495,0.511,0.528,0.537,0.547
artificial.380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.01,0.022,0.037,0.048,0.057,0.07,0.074,0.08,0.084,0.089,0.091,0.096,0.101,0.105,0.106,0.108,0.111
artificial.381,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.003,0.013,0.026,0.035,0.039,0.036,0.042,0.044,0.045,0.045,0.046,0.046,0.05,0.051,0.053,0.054,0.056,0.057,0.057,0.057,0.057,0.058
artificial.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.014,0.022,0.029,0.044,0.061,0.078,0.098,0.119,0.131,0.14,0.149,0.168,0.178,0.187,0.197,0.209,0.214,0.224,0.233,0.238
artificial.383,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.026,0.1,0.177,0.228,0.26,0.284,0.296,0.313,0.32,0.328,0.34,0.344,0.354,0.363,0.369,0.375,0.38,0.381,0.388,0.394,0.397,0.404,0.409
artificial.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.004,0.004,0.004,0.006,0.006,0.007,0.009,0.009
artificial.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.003,0.003,0.005,0.007,0.01,0.013,0.016,0.02,0.024,0.027,0.031,0.033,0.034,0.034,0.036
artificial.386,0.0,0.0,0.018,0.03,0.037,0.043,0.043,0.048,0.055,0.058,0.059,0.06,0.061,0.062,0.065,0.068,0.069,0.072,0.075,0.077,0.079,0.08,0.081,0.082,0.085,0.083,0.084,0.084,0.086,0.086
artificial.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.009,0.044,0.099,0.157,0.201,0.24,0.26,0.275,0.285,0.292,0.306,0.317,0.33,0.336,0.342,0.347,0.35,0.36,0.367,0.369,0.375,0.378
artificial.388,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.062,0.142,0.217,0.27,0.309,0.342,0.378,0.408,0.428,0.445,0.466,0.474,0.489,0.49,0.502,0.51,0.515,0.518,0.529,0.532,0.532,0.542,0.546
artificial.389,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.006,0.012,0.02,0.029,0.04,0.051,0.067,0.081,0.099,0.116,0.12,0.12,0.128,0.131,0.137,0.139,0.139,0.136,0.134,0.133,0.133,0.132
artificial.390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.02,0.043,0.068,0.115,0.161,0.189,0.216,0.234,0.247,0.254,0.261,0.267,0.272,0.275,0.278,0.279,0.282,0.284,0.286,0.288,0.292,0.297
artificial.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.009,0.018,0.025,0.034,0.043,0.054,0.071,0.081,0.087,0.099,0.106,0.109,0.115,0.122,0.125,0.129,0.132,0.137,0.144,0.147
artificial.392,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.005,0.008,0.01,0.014,0.017,0.022,0.026,0.031,0.036,0.035,0.041,0.042,0.046,0.054,0.059,0.063,0.065,0.071,0.075,0.076,0.078,0.082
artificial.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.015,0.035,0.066,0.09,0.113,0.131,0.145,0.152,0.155,0.162,0.17,0.178,0.182,0.187,0.193,0.198,0.205,0.212,0.216,0.219,0.222
artificial.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.396,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.02,0.058,0.103,0.147,0.201,0.242,0.28,0.312,0.345,0.36,0.386,0.403,0.421,0.437,0.448,0.455,0.469,0.48,0.491,0.501,0.507,0.514
artificial.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.026,0.05,0.079,0.121,0.161,0.2,0.233,0.266,0.29,0.314,0.336,0.362,0.384,0.397,0.413,0.421,0.428,0.441,0.451,0.459,0.465
artificial.398,0.0,0.0,0.0,0.0,0.001,0.005,0.008,0.01,0.011,0.013,0.013,0.022,0.03,0.038,0.053,0.061,0.074,0.084,0.096,0.103,0.11,0.115,0.116,0.122,0.13,0.136,0.14,0.142,0.146,0.151
artificial.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.005,0.005,0.008,0.015,0.018,0.023,0.027,0.03,0.034,0.036,0.042,0.049,0.055,0.058,0.062,0.063,0.064,0.068,0.069
artificial.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.004,0.006,0.008,0.01,0.012,0.016,0.018,0.02,0.021,0.021,0.022,0.024,0.028,0.031,0.033,0.033,0.035,0.037
artificial.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.003,0.005,0.006,0.007,0.011,0.012,0.014,0.016,0.017,0.019,0.019,0.022,0.023,0.023,0.025,0.027
artificial.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.011,0.017,0.025,0.032,0.037,0.047,0.055,0.063,0.075,0.09,0.099,0.107,0.115,0.118,0.128,0.14,0.15,0.158
artificial.403,0.0,0.0,0.0,0.032,0.074,0.081,0.088,0.087,0.089,0.092,0.095,0.1,0.105,0.108,0.111,0.119,0.122,0.124,0.129,0.131,0.136,0.142,0.146,0.151,0.161,0.167,0.171,0.172,0.173,0.173
artificial.404,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.002,0.003,0.009,0.025,0.04,0.056,0.069,0.078,0.095,0.106,0.118,0.134,0.14,0.151,0.162,0.172,0.179,0.181,0.188,0.193,0.198
artificial.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.006,0.011,0.013,0.018,0.023,0.03,0.038,0.044,0.046,0.053,0.059,0.063,0.068,0.073,0.075,0.078,0.081,0.083
artificial.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.037,0.06,0.093,0.11,0.127,0.15,0.16,0.183,0.197,0.213,0.23,0.243,0.259,0.275,0.287,0.295,0.3,0.307,0.316,0.323,0.33
artificial.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.024,0.071,0.12,0.175,0.213,0.24,0.259,0.275,0.293,0.302,0.319,0.324,0.33,0.336,0.338,0.343,0.35,0.355,0.359,0.363
artificial.408,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.047,0.118,0.188,0.243,0.288,0.323,0.342,0.353,0.369,0.379,0.383,0.384,0.392,0.394,0.398,0.401,0.406,0.408,0.407,0.408,0.408,0.408
artificial.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.008,0.017,0.02,0.032,0.04,0.051,0.067,0.079,0.092,0.099,0.109,0.118,0.132,0.145,0.15,0.154,0.164,0.174,0.179,0.183,0.19
artificial.410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.03,0.074,0.094,0.111,0.122,0.125,0.127,0.129,0.133,0.137,0.142,0.143,0.145,0.15,0.152,0.156,0.157,0.159,0.16,0.161,0.165,0.169
artificial.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.007,0.007,0.008,0.009,0.009,0.011,0.012,0.012
artificial.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.018,0.037,0.065,0.104,0.13,0.166,0.188,0.208,0.228,0.241,0.252,0.267,0.284,0.293,0.301,0.311,0.322,0.328,0.334,0.341
artificial.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.004,0.004,0.005,0.006,0.008,0.011,0.012,0.013,0.014,0.018,0.021,0.026,0.028,0.028,0.029,0.029,0.032
artificial.415,0.0,0.0,0.0,0.003,0.051,0.1,0.143,0.185,0.218,0.262,0.306,0.363,0.397,0.436,0.477,0.518,0.547,0.574,0.601,0.623,0.639,0.655,0.668,0.68,0.692,0.704,0.716,0.721,0.727,0.732
artificial.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.001,0.007,0.01,0.016,0.024,0.028,0.035,0.04,0.051,0.057,0.067,0.076,0.081,0.09,0.096,0.102,0.107,0.116,0.118,0.119
artificial.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.006,0.009,0.013,0.016,0.022,0.025,0.026,0.026,0.032,0.033,0.033,0.036,0.039,0.041,0.043,0.044,0.046,0.047,0.048,0.048
artificial.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.033,0.102,0.199,0.307,0.379,0.413,0.444,0.467,0.483,0.496,0.511,0.525,0.531,0.535,0.542,0.556,0.562,0.57,0.573,0.578,0.582
artificial.420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.073,0.166,0.254,0.321,0.361,0.398,0.42,0.432,0.448,0.461,0.473,0.482,0.49,0.492,0.498,0.5,0.503,0.504,0.507,0.51,0.513,0.517
artificial.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.031,0.054,0.066,0.072,0.076,0.081,0.085,0.089,0.094,0.098,0.099,0.103,0.106,0.109,0.112,0.114,0.121,0.122,0.123,0.124,0.126
artificial.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.004,0.006,0.011,0.016,0.019,0.023,0.024,0.026,0.029,0.031,0.032,0.034,0.036,0.038,0.038,0.04,0.042
artificial.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.006,0.012,0.017,0.022,0.025,0.029,0.031,0.033,0.039,0.039,0.041,0.044,0.046,0.047,0.048
artificial.424,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.008,0.013,0.024,0.046,0.077,0.102,0.122,0.146,0.175,0.197,0.211,0.22,0.232,0.246,0.261,0.27,0.279,0.293,0.302,0.309,0.315,0.323
artificial.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.012,0.019,0.03,0.041,0.057,0.069,0.084,0.101,0.113,0.132,0.14,0.152,0.163,0.172,0.182,0.193,0.207,0.219,0.223,0.228,0.23
artificial.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.002,0.003,0.006,0.016,0.023,0.031,0.034,0.043,0.049,0.051,0.057,0.062,0.066,0.068,0.068,0.071,0.074,0.074,0.077
artificial.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.015,0.047,0.094,0.145,0.185,0.226,0.269,0.314,0.348,0.381,0.409,0.435,0.452,0.473,0.496,0.512,0.522,0.537,0.545,0.553,0.56
artificial.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.005,0.008,0.011,0.022,0.039,0.044,0.048,0.055,0.059,0.064,0.065,0.066,0.069,0.069,0.073,0.074,0.074,0.077,0.078,0.079,0.081,0.081
artificial.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.004,0.004,0.007,0.012,0.013,0.015,0.016,0.02,0.022,0.025,0.03,0.032,0.034,0.036,0.04,0.041
artificial.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.011,0.029,0.06,0.088,0.13,0.155,0.18,0.209,0.229,0.256,0.273,0.283,0.301,0.312,0.327,0.331,0.339,0.342,0.352,0.359,0.366,0.368
