cytof,linear_fit,quadratic_fit,pval,a,b,class,pattern
NK_S6_LPS,781.6540600713685,-779.6924814719497,0.015823960880837793,-3.33835235913061e-7,7.601822353324987e-5,quadratic,deceleration/increase
NK_IkB_LPS,780.4618788900692,-778.6613519801539,0.041844014680776094,7.634788962797596e-7,1.6841701016774539e-4,quadratic,acceleration/increase
NK_MAPKAPK2_LPS,640.3676671615683,-641.906591335086,4.9585490234814474e-5,-5.101354408330175e-6,-2.0937188501322847e-4,quadratic,deceleration/increase
NK_NFkB_LPS,630.5632302533504,-630.9048245384249,0.048273308620325625,4.2959863588540065e-6,5.735831200173953e-4,quadratic,acceleration/increase
NK_ERK_LPS,Inf,-Inf,NA,0,0,quadratic,acceleration/decrease
NK_STAT6_LPS,1184.0320448978807,-1184.0719279408906,0.045151956421011726,-6.340147818554914e-7,-3.897582443918709e-5,quadratic,deceleration/increase
CD56hiCD16negNK_CREB_LPS,541.6421700224515,-539.9868843989119,0.24574640265724657,2.224366875577432e-6,3.3793208426782036e-4,quadratic,acceleration/increase
CD56hiCD16negNK_STAT5_LPS,188.70272191681255,-188.5106827626729,0.1647470915321556,-1.6479557554759546e-5,-0.0011919679320668464,quadratic,deceleration/increase
CD56hiCD16negNK_p38_LPS,2414.646404754286,-2412.7230694156983,0.18615616397591742,-2.039468310841898e-9,5.3875917077625635e-8,quadratic,deceleration/increase
CD56hiCD16negNK_STAT1_LPS,477.1910032987365,-478.9435570450788,0.1264933251351098,9.046524009922389e-6,8.181135665044399e-4,quadratic,deceleration/decrease
CD56hiCD16negNK_STAT3_LPS,50.55794521837295,-50.067492257252304,0.9958254776647328,2.387673892678057e-5,0.0023834556609285532,quadratic,deceleration/decrease
CD56hiCD16negNK_S6_LPS,400.1062023988538,-400.39719828200936,0.02784991126819927,9.161708545513458e-6,0.0012719141603342013,quadratic,acceleration/increase
CD56hiCD16negNK_IkB_LPS,450.4772762140065,-448.5936012778479,0.021874230399379167,1.75167423957025e-6,4.875703047752441e-4,quadratic,acceleration/increase
CD56hiCD16negNK_MAPKAPK2_LPS,423.5688163339573,-421.6095214040489,0.003595929709822135,1.1335734438219855e-6,5.501221588005612e-4,quadratic,acceleration/increase
CD56hiCD16negNK_NFkB_LPS,298.1126737631104,-297.5761695673638,0.3963356229358541,1.0301691236466437e-5,8.362881334345732e-4,quadratic,deceleration/decrease
CD56hiCD16negNK_ERK_LPS,1400.0265022107749,-1398.297029504723,0.3154416062877466,-1.1271905759769985e-7,-1.6980858915511265e-5,quadratic,acceleration/decrease
CD56hiCD16negNK_STAT6_LPS,456.8227493041977,-458.7121686265649,0.010664952977588408,-9.854806129916244e-6,-6.75317477834162e-4,quadratic,deceleration/increase
CD56loCD16negNK_CREB_LPS,746.1416080449551,-744.1434892168041,0.0028090102487631483,-8.315642332337942e-8,1.448776526719506e-4,quadratic,deceleration/increase
CD56loCD16negNK_STAT5_LPS,309.96726542811325,-313.5896324313181,0.003385334609464423,-1.9275811174660724e-5,-0.0013924497932435009,quadratic,deceleration/increase
CD56loCD16negNK_p38_LPS,1066.374932580773,-1064.5260274271404,0.4214573724763231,2.5622008862730614e-7,3.95210979525499e-5,quadratic,acceleration/increase
CD56loCD16negNK_STAT1_LPS,641.4183558390014,-640.3662098230542,0.7684963145380759,2.6422284490733285e-6,2.845318673638506e-4,quadratic,acceleration/increase
CD56loCD16negNK_STAT3_LPS,111.90745595380649,-111.80130565442568,0.9285321754367348,2.1783832323096192e-5,0.0021345788323948005,quadratic,deceleration/decrease
CD56loCD16negNK_S6_LPS,759.9824546738519,-760.2655038571098,0.049861628324662725,-2.7558365351108267e-6,-1.8054132424412994e-4,quadratic,deceleration/increase
CD56loCD16negNK_IkB_LPS,747.8149562769615,-746.2835073586988,0.15348327014845461,1.3040670448402402e-6,2.0194293734036658e-4,quadratic,acceleration/increase
CD56loCD16negNK_MAPKAPK2_LPS,622.5847547925817,-622.3207971828438,0.0010394865481395351,-3.802546889081841e-6,-1.2455726268760135e-4,quadratic,deceleration/increase
CD56loCD16negNK_NFkB_LPS,594.6450845482414,-595.2278655559422,0.009590483913906774,5.083626131521629e-6,7.273560065095292e-4,quadratic,acceleration/increase
CD56loCD16negNK_ERK_LPS,Inf,-Inf,NA,0,0,quadratic,acceleration/decrease
CD56loCD16negNK_STAT6_LPS,1189.3480247147722,-1190.1172231064638,0.02467595316672122,-7.248558198839186e-7,-4.707619746180711e-5,quadratic,deceleration/increase
CD69negCD56loCD16negNK_CREB_LPS,726.7591305240088,-724.761233997642,0.007981955040382195,9.380132030578546e-8,1.5395401979037963e-4,quadratic,acceleration/increase
CD69negCD56loCD16negNK_STAT5_LPS,312.7658183041683,-316.37304696455976,0.0035990483565246393,-1.9071584220318347e-5,-0.0013819322572554073,quadratic,deceleration/increase
CD69negCD56loCD16negNK_p38_LPS,1069.4846894776977,-1067.6447666364857,0.42692448964963514,2.610025199222461e-7,3.969129467125274e-5,quadratic,acceleration/increase
CD69negCD56loCD16negNK_STAT1_LPS,648.8487173695818,-647.7995625839068,0.7695717917731001,2.581640966571056e-6,2.7787679860891417e-4,quadratic,acceleration/increase
CD69negCD56loCD16negNK_STAT3_LPS,108.10481254127298,-108.08707410426368,0.9035784165738934,2.2567478838835224e-5,0.0021989183493888583,quadratic,deceleration/decrease
CD69negCD56loCD16negNK_S6_LPS,766.6095439446395,-767.4080035549518,0.029868064623600383,-2.981876371243196e-6,-1.9888486738483638e-4,quadratic,deceleration/increase
CD69negCD56loCD16negNK_IkB_LPS,755.627394499617,-755.0127195751163,0.09783529433838443,2.1813468789822086e-6,2.9886301319511814e-4,quadratic,acceleration/increase
CD69negCD56loCD16negNK_MAPKAPK2_LPS,628.2583471394594,-628.2011036704878,6.251580418382129e-4,-3.945853156053171e-6,-1.3246522593010092e-4,quadratic,deceleration/increase
CD69negCD56loCD16negNK_NFkB_LPS,587.151977971635,-588.4697333994728,0.003384924798127309,5.9002325617769305e-6,8.366634793259993e-4,quadratic,acceleration/increase
CD69negCD56loCD16negNK_ERK_LPS,Inf,-Inf,NA,0,0,quadratic,acceleration/decrease
CD69negCD56loCD16negNK_STAT6_LPS,1220.2640411323857,-1221.1474878815775,0.022548728122313528,-6.671025622929675e-7,-4.3617475126154355e-5,quadratic,deceleration/increase
CD69posCD56loCD16negNK_CREB_LPS,575.2799273911003,-573.8282749542132,0.002101750323926539,-2.5070426197734385e-6,2.892686989807584e-5,quadratic,deceleration/increase
CD69posCD56loCD16negNK_STAT5_LPS,264.2401517507007,-270.4842236836626,0.0011570726952545433,-2.7066848748714453e-5,-0.0021051408084145277,quadratic,deceleration/increase
CD69posCD56loCD16negNK_p38_LPS,1055.4924827930106,-1053.538636959651,0.344392372816119,1.4686682901258996e-7,3.1693392190088385e-5,quadratic,acceleration/increase
CD69posCD56loCD16negNK_STAT1_LPS,608.0767722869867,-607.0978151590405,0.7945428867958004,3.064330481587491e-6,3.2638208680439116e-4,quadratic,acceleration/increase
CD69posCD56loCD16negNK_STAT3_LPS,136.3297698360725,-135.5293255321878,0.8781774981317556,1.5999945446563765e-5,0.0016544572602763144,quadratic,acceleration/increase
CD69posCD56loCD16negNK_S6_LPS,423.001773274055,-421.12100719237844,0.5631371545241901,-1.9435215507949672e-6,-1.0802480036907345e-4,quadratic,deceleration/increase
CD69posCD56loCD16negNK_IkB_LPS,480.2860664904437,-478.5227575245789,0.5220207718465755,-2.261871073470117e-6,-1.4706206276861287e-4,quadratic,deceleration/increase
CD69posCD56loCD16negNK_MAPKAPK2_LPS,301.658109818593,-299.9231594467081,0.39592688000396736,-4.341206800284468e-6,-2.4404192122641057e-4,quadratic,deceleration/increase
CD69posCD56loCD16negNK_NFkB_LPS,300.08702639940566,-298.20229226705146,0.8485072712941425,-2.8785912919994795e-6,-2.443642657046054e-4,quadratic,deceleration/increase
CD69posCD56loCD16negNK_ERK_LPS,1287.5568818966408,-1286.722589802441,0.3254854350574816,3.399035427564305e-7,4.2072979532477536e-5,quadratic,acceleration/increase
CD69posCD56loCD16negNK_STAT6_LPS,1009.8284018493601,-1011.7503543674226,0.010423110229264062,-1.566302867528802e-6,-1.0746826714427313e-4,quadratic,deceleration/increase
TCRgdposT_CREB_LPS,675.9382523190706,-676.6985128586218,0.09211308539701564,-4.006755605592333e-6,-3.0736651686854725e-4,quadratic,deceleration/increase
TCRgdposT_STAT5_LPS,65.53910881447807,-66.723281550741,0.014696015816678532,-3.28967932895258e-5,-0.0021422593399362433,quadratic,deceleration/increase
TCRgdposT_p38_LPS,1162.709520486205,-1167.1084971664511,0.015789805443829595,1.1969585297469943e-6,1.013323437960375e-4,quadratic,deceleration/decrease
TCRgdposT_STAT1_LPS,361.0284020477996,-359.5185441066646,0.5898196643214164,4.841698038874766e-6,5.810793264435694e-4,quadratic,acceleration/increase
TCRgdposT_STAT3_LPS,25.816814128734194,-25.70695232295912,0.9756448805417892,2.899612474261778e-5,0.0028742201261651437,quadratic,deceleration/decrease
TCRgdposT_S6_LPS,647.8106512920422,-645.8980014514458,0.44810036962673794,-7.86321580665875e-7,-2.519627725671079e-5,quadratic,deceleration/increase
TCRgdposT_IkB_LPS,678.4288400129051,-676.7261010832077,0.023422895273413298,-1.3093660876702007e-6,1.410844921264873e-5,quadratic,deceleration/increase
TCRgdposT_MAPKAPK2_LPS,695.1474793545849,-693.788611609428,2.5298000076869497e-6,-1.81766732956951e-6,1.1127190234979902e-4,quadratic,deceleration/increase
TCRgdposT_NFkB_LPS,497.973630219756,-496.06346011059395,0.6806191170556188,-1.3139785939741355e-6,-8.347527039676422e-5,quadratic,deceleration/increase
TCRgdposT_ERK_LPS,655.1096676386821,-653.5762136834294,0.0015766411710859865,-1.7724533150252197e-6,4.309811944379436e-5,quadratic,deceleration/increase
TCRgdposT_STAT6_LPS,390.3190245627571,-388.3192076619393,0.01201871062585817,-8.494385093459127e-8,4.1120928415900443e-4,quadratic,deceleration/increase
CD4Tcells_CREB_LPS,1059.606824978584,-1064.7219858787334,0.029575654366587815,-1.7776986496382328e-6,-1.7259104745960443e-4,quadratic,deceleration/increase
CD4Tcells_STAT5_LPS,123.32920386248617,-121.57744803396238,0.27169275085388966,7.613004714491397e-6,0.0012024768170593432,quadratic,acceleration/increase
CD4Tcells_p38_LPS,Inf,-Inf,NA,0,0,quadratic,acceleration/decrease
CD4Tcells_STAT1_LPS,279.2350053045345,-279.31574668960013,0.3564879487324243,1.3067850800808092e-5,0.0012660234511067661,quadratic,deceleration/decrease
CD4Tcells_STAT3_LPS,69.3541304154864,-67.35496166410181,0.19709467646770462,-5.275917750904503e-7,5.707363438706761e-4,quadratic,deceleration/increase
CD4Tcells_S6_LPS,805.4291664050307,-803.4728185611168,0.04683696776089176,3.28720394941956e-7,1.1569655358708231e-4,quadratic,acceleration/increase
CD4Tcells_IkB_LPS,645.2318763735325,-644.9058702471818,0.026206834167289843,-3.4628294958241627e-6,-1.8682978148632252e-4,quadratic,deceleration/increase
CD4Tcells_MAPKAPK2_LPS,821.2293283425221,-821.363065544014,2.1863685562304275e-6,-2.1727520271872497e-6,-1.5703052027324382e-5,quadratic,deceleration/increase
CD4Tcells_NFkB_LPS,625.7408302958378,-625.0342151290972,0.6152921566648377,3.2501939456777002e-6,3.6199851317943735e-4,quadratic,acceleration/increase
CD4Tcells_ERK_LPS,834.6328077997533,-832.63284803416,5.613059398422029e-5,9.05477300442281e-9,1.5660468914889192e-4,quadratic,acceleration/increase
CD4Tcells_STAT6_LPS,371.27627232067186,-369.44374789727976,0.14986422527154586,2.736595526307811e-6,5.274172086089236e-4,quadratic,acceleration/increase
CD4posTnaive_CREB_LPS,1262.7320927549604,-1265.0766082623682,0.11782596567190501,-7.090472959588073e-7,-6.94385698585426e-5,quadratic,deceleration/increase
CD4posTnaive_STAT5_LPS,119.98668616148369,-119.16742096019756,0.6017800179341942,1.676320733419123e-5,0.001883993059628997,quadratic,acceleration/increase
CD4posTnaive_p38_LPS,Inf,-Inf,NA,0,0,quadratic,acceleration/decrease
CD4posTnaive_STAT1_LPS,305.9346610021358,-305.97016004068405,0.36531899994265254,1.1825282584816212e-5,0.001148725869721432,quadratic,deceleration/decrease
CD4posTnaive_STAT3_LPS,81.00450313046785,-79.1812996175116,0.09972384940717308,-7.399056904797859e-6,2.8829999921044305e-5,quadratic,deceleration/increase
CD4posTnaive_S6_LPS,817.040666116106,-815.0616413765399,0.14986926382854016,2.1922219770105167e-7,7.946323140296604e-5,quadratic,acceleration/increase
CD4posTnaive_IkB_LPS,615.9686521183619,-614.8853358258204,0.013854052547008588,-2.8286170754510037e-6,-8.829636282253052e-5,quadratic,deceleration/increase
CD4posTnaive_MAPKAPK2_LPS,763.1248763009604,-763.656567572329,5.95495809155938e-5,-2.8705993278872487e-6,-8.34903208123754e-5,quadratic,deceleration/increase
CD4posTnaive_NFkB_LPS,610.9882039394273,-609.3527956755595,0.17787594093189601,1.81541986374874e-6,2.880872419897159e-4,quadratic,acceleration/increase
CD4posTnaive_ERK_LPS,804.2498559079006,-802.4188674749909,3.12346119850207e-5,6.492299016677071e-7,2.4318081173316656e-4,quadratic,acceleration/increase
CD4posTnaive_STAT6_LPS,376.08819246796736,-374.7338801425577,0.17041054930444918,5.283651528756492e-6,7.65232730240426e-4,quadratic,acceleration/increase
CD4Tef_CREB_LPS,1373.3470865796066,-1372.9705919819057,0.8693683682963987,-3.011360824401121e-7,-2.900015834168221e-5,quadratic,deceleration/increase
CD4Tef_STAT5_LPS,136.31125846169982,-135.23732874875608,0.31669522858107346,1.4065487457755569e-5,0.0017891295607073438,quadratic,acceleration/increase
CD4Tef_p38_LPS,Inf,-Inf,NA,0,0,quadratic,acceleration/decrease
CD4Tef_STAT1_LPS,323.10762640670697,-322.6231922730978,0.9579427765531454,9.644476711038404e-6,9.725667318249343e-4,quadratic,acceleration/increase
CD4Tef_STAT3_LPS,85.81562047587809,-83.94388218306509,0.07434683453775778,-6.202380118024624e-6,1.9998457416616313e-4,quadratic,deceleration/increase
CD4Tef_S6_LPS,642.5015249747909,-640.6440966507577,0.6377608137576687,1.0224233365199633e-6,6.835227227787108e-5,quadratic,deceleration/decrease
CD4Tef_IkB_LPS,589.4834720519356,-588.0386862221783,0.0672285064000928,-2.4060094287196077e-6,-8.325033328720958e-5,quadratic,deceleration/increase
CD4Tef_MAPKAPK2_LPS,629.6556758804146,-627.8613404143289,0.03326884673363674,-1.2815762216917008e-6,3.191751722892389e-5,quadratic,deceleration/increase
CD4Tef_NFkB_LPS,438.4450821133428,-441.31084420630515,0.012922600509901898,1.1699903282417821e-5,0.00144807993486468,quadratic,acceleration/increase
CD4Tef_ERK_LPS,640.1154133580353,-641.8598137357237,0.051334819110041334,5.249984919859736e-6,6.323868779848575e-4,quadratic,acceleration/increase
CD4Tef_STAT6_LPS,386.8658836119498,-386.14004090992654,0.21524240816524357,7.152826973174856e-6,9.209975361533056e-4,quadratic,acceleration/increase
CD62LposCD4Tnaive_CREB_LPS,1259.881422511237,-1262.9326253029767,0.08321895520392794,-7.709387087203301e-7,-7.55058189100503e-5,quadratic,deceleration/increase
CD62LposCD4Tnaive_STAT5_LPS,116.27424141507964,-115.66264273078114,0.6866374327689242,1.8397662945086445e-5,0.0020007548630015725,quadratic,acceleration/increase
CD62LposCD4Tnaive_p38_LPS,Inf,-Inf,NA,0,0,quadratic,acceleration/decrease
CD62LposCD4Tnaive_STAT1_LPS,301.7490635430628,-301.9067255571805,0.34178362510117016,1.2343514719191131e-5,0.0011905848472134391,quadratic,deceleration/decrease
CD62LposCD4Tnaive_STAT3_LPS,80.57681205208245,-78.73543677351779,0.10236216567859556,-7.0187097800818595e-6,6.187868678819217e-5,quadratic,deceleration/increase
CD62LposCD4Tnaive_S6_LPS,814.5285246394068,-812.5672494406781,0.13074341884513505,3.003649793625556e-7,9.093170470276352e-5,quadratic,acceleration/increase
CD62LposCD4Tnaive_IkB_LPS,604.3163870210187,-602.7346661245067,0.019804584590786968,-1.9880456744468473e-6,-7.73405022926986e-6,quadratic,deceleration/increase
CD62LposCD4Tnaive_MAPKAPK2_LPS,756.902385998761,-757.6012681078528,4.276950212905344e-5,-3.025146951867949e-6,-9.145509784782882e-5,quadratic,deceleration/increase
CD62LposCD4Tnaive_NFkB_LPS,600.7684508472379,-599.0229835525821,0.3178302490467757,1.5697110422406541e-6,2.385377331142229e-4,quadratic,acceleration/increase
CD62LposCD4Tnaive_ERK_LPS,800.6182379831326,-798.6248046089829,2.745654385531284e-5,-1.2956458585887334e-7,1.6904868729379863e-4,quadratic,deceleration/increase
CD62LposCD4Tnaive_STAT6_LPS,373.0746590956869,-371.8153855792634,0.18991664029558014,5.715387136765131e-6,8.000755105699648e-4,quadratic,acceleration/increase
CD4Tmem_CREB_LPS,941.7549930437024,-945.3744468847144,0.05877301905761712,-2.3458260490459926e-6,-2.2332644399421307e-4,quadratic,deceleration/increase
CD4Tmem_STAT5_LPS,107.84671614325256,-106.13408514245776,0.06417792862308679,-8.624251477834857e-6,-7.080074628676235e-5,quadratic,deceleration/increase
CD4Tmem_p38_LPS,1228.9873771254888,-1227.064041786902,0.18615616397591758,-1.0615347249491995e-7,2.804218948259842e-6,quadratic,deceleration/increase
CD4Tmem_STAT1_LPS,243.0143101935508,-242.88200465189084,0.93690680139835,1.3974514441925698e-5,0.001372029135302714,quadratic,deceleration/decrease
CD4Tmem_STAT3_LPS,42.853018035658266,-41.093252672196805,0.4337348218217595,9.793578020551595e-6,0.0013890325075793972,quadratic,acceleration/increase
CD4Tmem_S6_LPS,768.587316533414,-766.7272431243616,0.01429094040169882,6.653318113357134e-7,1.822943351874718e-4,quadratic,acceleration/increase
CD4Tmem_IkB_LPS,658.599023421024,-658.2532415788265,0.032823396833929104,-3.2924101215207107e-6,-1.8289813241326625e-4,quadratic,deceleration/increase
CD4Tmem_MAPKAPK2_LPS,822.5212986560128,-823.5345647427744,0.003586044601744072,-2.567162254765474e-6,-1.413444804189297e-4,quadratic,deceleration/increase
CD4Tmem_NFkB_LPS,607.1646861067734,-606.3716405038991,0.9847846047598854,3.3407580398029044e-6,3.346402772828203e-4,quadratic,acceleration/increase
CD4Tmem_ERK_LPS,869.0658329913845,-867.0666319354237,2.6099081618540215e-4,-3.597406273633914e-8,1.216041571305004e-4,quadratic,deceleration/increase
CD4Tmem_STAT6_LPS,389.891714219491,-388.0880124348217,0.09210758004615512,2.784348400115951e-6,5.578251545183526e-4,quadratic,acceleration/increase
CD4Tcm_CREB_LPS,954.5255187674859,-958.2655064439355,0.05964966861815669,-2.2715918728188714e-6,-2.2358537845239135e-4,quadratic,deceleration/increase
CD4Tcm_STAT5_LPS,106.59156802828694,-104.93507849073926,0.05676898080122475,-9.467772838133766e-6,-1.2813802862978737e-4,quadratic,deceleration/increase
CD4Tcm_p38_LPS,1362.805483719194,-1360.882148380607,0.18615616397591753,-6.795362895296732e-8,1.7951071164633731e-6,quadratic,deceleration/increase
CD4Tcm_STAT1_LPS,248.67960565996404,-248.42821789929775,0.9715281395249382,1.3271354036945252e-5,0.001313838067461292,quadratic,deceleration/decrease
CD4Tcm_STAT3_LPS,52.18052879655207,-50.22849212026351,0.3233610377052707,4.243404227460214e-6,9.278959205839979e-4,quadratic,acceleration/increase
CD4Tcm_S6_LPS,750.9877672876177,-749.1562947664728,0.12765979407950992,7.742492307604033e-7,1.5318320513329377e-4,quadratic,acceleration/increase
CD4Tcm_IkB_LPS,639.7448437619009,-639.74766517259,0.0365789454872009,-3.855503084215973e-6,-2.2764563849499465e-4,quadratic,deceleration/increase
CD4Tcm_MAPKAPK2_LPS,809.916159253595,-809.1514338631529,9.705999845019154e-4,-1.7192857278442763e-6,-3.42462008557053e-5,quadratic,deceleration/increase
CD4Tcm_NFkB_LPS,594.4683414291475,-593.4599669359787,0.885108997091981,3.160159097044022e-6,3.2719841844278005e-4,quadratic,acceleration/increase
CD4Tcm_ERK_LPS,832.5562219619133,-830.8486512532794,0.0013210684261076356,7.769333496938707e-7,2.0118508490685007e-4,quadratic,acceleration/increase
CD4Tcm_STAT6_LPS,377.88582977672,-376.1654856587614,0.11010470220725753,3.458576274143181e-6,6.213555388185091e-4,quadratic,acceleration/increase
CCR5posCCR2posCD4Tcm_CREB_LPS,829.762246585219,-833.4202969239128,0.027982522772388576,-3.4188535511524e-6,-2.922396315743851e-4,quadratic,deceleration/increase
CCR5posCCR2posCD4Tcm_STAT5_LPS,123.03698643319774,-121.09764901958286,0.12247926983086677,-3.7682161860630144e-6,2.4911252862932316e-4,quadratic,deceleration/increase
CCR5posCCR2posCD4Tcm_p38_LPS,945.4880594036628,-944.7176215455406,0.8659346824084058,1.091654587237344e-6,1.1323596189548021e-4,quadratic,acceleration/increase
CCR5posCCR2posCD4Tcm_STAT1_LPS,249.87355713876968,-250.26788506679736,0.2990770750977524,1.545131914607143e-5,0.0014718629472984205,quadratic,deceleration/decrease
CCR5posCCR2posCD4Tcm_STAT3_LPS,9.109801890431918,-8.692573713245686,0.9907715998715053,2.8067922122911846e-5,0.002805491426014143,quadratic,deceleration/decrease
CCR5posCCR2posCD4Tcm_S6_LPS,533.3538590739304,-531.970898143677,0.21800594240705462,3.0579797273542576e-6,1.781718483371668e-4,quadratic,deceleration/decrease
CCR5posCCR2posCD4Tcm_IkB_LPS,541.8640888599024,-544.2645211037302,0.004129788228460564,-7.888151481244796e-6,-5.25582429788174e-4,quadratic,deceleration/increase
CCR5posCCR2posCD4Tcm_MAPKAPK2_LPS,645.1547435462106,-643.2580315505357,0.04697184181554521,8.626340021611004e-7,2.274006173648875e-4,quadratic,acceleration/increase
CCR5posCCR2posCD4Tcm_NFkB_LPS,413.8849724589092,-411.89083988491865,0.269730409019388,-4.445219758649862e-7,-2.1334317820312853e-4,quadratic,acceleration/decrease
CCR5posCCR2posCD4Tcm_ERK_LPS,519.0015778852985,-517.0053257813745,0.5545632757767541,2.5026081645461864e-7,8.860704421497142e-5,quadratic,acceleration/increase
CCR5posCCR2posCD4Tcm_STAT6_LPS,347.7831014047624,-346.56548021993797,0.07457706377291601,6.390111178991288e-6,9.786679348186271e-4,quadratic,acceleration/increase
CD4Tem_CREB_LPS,906.5625388175818,-909.5562037091479,0.06061658188429253,-2.489172727235449e-6,-2.2315653246195375e-4,quadratic,deceleration/increase
CD4Tem_STAT5_LPS,107.52123359613216,-105.78309538628505,0.0762118834273974,-8.241896598428014e-6,-6.540450956374206e-5,quadratic,deceleration/increase
CD4Tem_p38_LPS,1059.4867156493108,-1057.5633803107237,0.18615616397591772,-1.867719036261711e-7,4.933887689600815e-6,quadratic,deceleration/increase
CD4Tem_STAT1_LPS,235.35148247922857,-235.37168007337957,0.3683357566721769,1.4906087588014969e-5,0.0014493405827862077,quadratic,deceleration/decrease
CD4Tem_STAT3_LPS,34.73733708622109,-33.24117991403923,0.567980390007369,1.4565622183957452e-5,0.0017613564211687617,quadratic,acceleration/increase
CD4Tem_S6_LPS,754.2538836510722,-752.2968369840298,0.002024287280867795,3.8672883075429037e-7,1.9272914078033475e-4,quadratic,acceleration/increase
CD4Tem_IkB_LPS,675.7043092544734,-674.9006787222817,0.052373472345267486,-2.6467848275407945e-6,-1.3924356646514532e-4,quadratic,deceleration/increase
CD4Tem_MAPKAPK2_LPS,830.1323623155687,-831.6497641969373,0.011197164661720277,-2.701866257634035e-6,-1.7860272088996055e-4,quadratic,deceleration/increase
CD4Tem_NFkB_LPS,589.4561534559117,-588.6597604682663,0.7295714214394591,3.538996170183707e-6,3.2344505117322116e-4,quadratic,deceleration/decrease
CD4Tem_ERK_LPS,849.0228553266901,-847.1348705164964,0.0011328924688874182,-4.5530713163060617e-7,7.336811799676058e-5,quadratic,deceleration/increase
CD4Tem_STAT6_LPS,412.05709005023596,-410.2002880562372,0.06942249562229809,2.2089436967461914e-6,5.009968265812675e-4,quadratic,acceleration/increase
CCR5posCCR2posCD4Tem_CREB_LPS,772.4106640944103,-771.6282783670165,0.43654555051654753,-1.934321667122943e-6,-1.5684634154794147e-4,quadratic,deceleration/increase
CCR5posCCR2posCD4Tem_STAT5_LPS,115.5261508058793,-114.81643407188938,0.04585564369200464,-1.7782858338703004e-5,-9.425853729316833e-4,quadratic,deceleration/increase
CCR5posCCR2posCD4Tem_p38_LPS,920.1355961342263,-918.3678851193284,0.46777272251442703,5.171863149962592e-7,7.211437808667579e-5,quadratic,acceleration/increase
CCR5posCCR2posCD4Tem_STAT1_LPS,270.54579279404095,-270.5049637021236,0.9109341455087244,1.3055634944860586e-5,0.0012742224836984298,quadratic,deceleration/decrease
CCR5posCCR2posCD4Tem_STAT3_LPS,9.272753865209854,-9.022848401094247,0.9709104292034224,2.9490020679937262e-5,0.002961946475409472,quadratic,acceleration/increase
CCR5posCCR2posCD4Tem_S6_LPS,591.3695798986646,-589.8850972185526,0.28470119477667494,-2.304023902269592e-6,-1.3907696343098554e-4,quadratic,deceleration/increase
CCR5posCCR2posCD4Tem_IkB_LPS,516.3373131559905,-515.2000383013377,0.5723612698575107,3.825346540960158e-6,3.200754032154307e-4,quadratic,deceleration/decrease
CCR5posCCR2posCD4Tem_MAPKAPK2_LPS,562.1663832219202,-561.7272225512178,0.600037181649572,-4.411280258174398e-6,-3.909473176286271e-4,quadratic,deceleration/increase
CCR5posCCR2posCD4Tem_NFkB_LPS,440.10940286218585,-443.58263718791846,0.010703317630752513,1.232770771111755e-5,9.572872074847475e-4,quadratic,deceleration/decrease
CCR5posCCR2posCD4Tem_ERK_LPS,622.8138545105628,-620.9548456517438,0.3783710646151638,1.08570541775104e-6,1.7543643294143734e-4,quadratic,acceleration/increase
CCR5posCCR2posCD4Tem_STAT6_LPS,324.87686968076093,-326.5311391342283,0.16601447602672492,1.4834971068139635e-5,0.0014999859607534773,quadratic,acceleration/increase
CD69posCD4Tmem_CREB_LPS,873.4457391264007,-873.6340097329265,0.1588434990547658,-1.8486718913384868e-6,-1.43230629812222e-4,quadratic,deceleration/increase
CD69posCD4Tmem_STAT5_LPS,96.61007717158554,-94.69235372529904,0.1108779511056237,-4.792417237184938e-6,2.2672221519918356e-4,quadratic,deceleration/increase
CD69posCD4Tmem_p38_LPS,1088.5557419147992,-1086.6324065762121,0.1861561639759174,-1.6952346459199238e-7,4.47824174198608e-6,quadratic,deceleration/increase
CD69posCD4Tmem_STAT1_LPS,217.5381211791851,-217.24149932287457,0.9849254335720736,1.4532442328544407e-5,0.0014434869679191666,quadratic,deceleration/decrease
CD69posCD4Tmem_STAT3_LPS,9.19109789589006,-8.036971057827486,0.7331294049054744,2.0538499322805033e-5,0.0022487505132693557,quadratic,acceleration/increase
CD69posCD4Tmem_S6_LPS,631.4231399907167,-629.8322891927137,0.14949227772725485,-1.7963861133044624e-6,-7.207356216054683e-5,quadratic,deceleration/increase
CD69posCD4Tmem_IkB_LPS,559.943107034245,-560.2003053206575,0.06138609017748687,-5.338090791324698e-6,-3.5858874499555067e-4,quadratic,deceleration/increase
CD69posCD4Tmem_MAPKAPK2_LPS,680.2831590352021,-679.508074580995,0.013845594286277038,-2.6374841026897265e-6,-1.0660959668419482e-4,quadratic,deceleration/increase
CD69posCD4Tmem_NFkB_LPS,449.93697328468954,-448.6827230212447,0.9609789746304316,4.438539015625291e-6,4.492011402248205e-4,quadratic,acceleration/increase
CD69posCD4Tmem_ERK_LPS,619.6319092979014,-617.719393846012,0.007215962199873622,8.64424028487313e-7,2.9555504357367936e-4,quadratic,acceleration/increase
CD69posCD4Tmem_STAT6_LPS,342.3632918317649,-341.2002601471949,0.27141725935553035,6.729160426677967e-6,8.847372145178328e-4,quadratic,acceleration/increase
Tregs_CREB_LPS,1171.1143614460725,-1172.2864497400356,0.20068102118334696,-8.238582608562627e-7,-7.820187268044832e-5,quadratic,deceleration/increase
