,C'=' 0.010,C'=' 0.044,C'=' 0.078,C'=' 0.112,C'=' 0.147,C'=' 0.181,C'=' 0.215,C'=' 0.249,C'=' 0.283,C'=' 0.317,C'=' 0.351,C'=' 0.386,C'=' 0.420,C'=' 0.454,C'=' 0.488,C'=' 0.522,C'=' 0.556,C'=' 0.590,C'=' 0.624,C'=' 0.659,C'=' 0.693,C'=' 0.727,C'=' 0.761,C'=' 0.795,C'=' 0.829,C'=' 0.863,C'=' 0.898,C'=' 0.932,C'=' 0.966,C'=' 1.000
artificial.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.026,0.08,0.156,0.267,0.394,0.49,0.557,0.595,0.629,0.656,0.685,0.712,0.729,0.736,0.742,0.759,0.766,0.774,0.78,0.787
artificial.540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.009,0.023,0.048,0.065,0.085,0.098,0.115,0.125,0.136,0.142,0.154,0.158,0.162,0.167,0.171,0.171,0.173,0.174
artificial.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.009,0.015,0.017,0.021,0.031,0.042,0.052,0.081,0.094,0.112,0.134,0.149,0.161,0.171,0.181,0.195,0.209,0.218,0.23,0.238
artificial.542,0.0,0.0,0.0,0.001,0.002,0.003,0.004,0.004,0.006,0.006,0.008,0.008,0.009,0.009,0.01,0.011,0.011,0.014,0.017,0.019,0.026,0.028,0.029,0.032,0.034,0.038,0.039,0.039,0.04,0.047
artificial.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.004,0.004,0.004,0.004,0.004,0.006,0.006,0.007,0.007,0.007,0.007
artificial.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.01,0.019,0.041,0.062,0.089,0.131,0.161,0.178,0.198,0.21,0.223,0.232,0.243,0.252,0.26,0.264,0.273,0.283,0.285
artificial.545,0.0,0.0,0.0,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
artificial.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.006,0.009,0.014,0.025,0.033,0.041,0.047,0.053,0.061,0.069,0.076,0.082,0.089,0.097,0.102
artificial.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.005,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.01,0.01,0.01,0.01
artificial.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.01,0.015,0.027,0.036,0.041,0.052,0.064,0.083,0.094,0.127,0.147,0.173,0.206,0.23,0.248,0.27,0.287,0.301,0.317,0.335,0.346
artificial.549,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.003,0.004,0.007,0.008,0.014,0.016,0.017,0.022,0.023,0.023,0.023,0.026,0.026,0.03,0.031,0.031,0.031,0.034,0.035
artificial.550,0.0,0.0,0.0,0.028,0.039,0.045,0.047,0.048,0.051,0.055,0.055,0.055,0.055,0.056,0.056,0.056,0.058,0.058,0.06,0.06,0.061,0.063,0.063,0.063,0.064,0.065,0.066,0.067,0.068,0.068
artificial.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.032,0.065,0.102,0.136,0.161,0.192,0.211,0.229,0.241,0.25,0.256,0.267,0.272,0.277,0.284,0.29,0.297
artificial.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.007,0.01,0.012,0.014,0.017,0.019,0.02,0.021,0.02,0.022,0.025,0.029,0.031,0.033,0.037,0.039,0.039,0.039,0.041
artificial.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.011,0.026,0.036,0.047,0.057,0.062,0.066,0.07,0.072,0.073,0.075,0.081,0.084,0.085
artificial.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.009,0.039,0.098,0.194,0.291,0.38,0.454,0.507,0.539,0.566,0.584,0.601,0.615,0.625,0.642,0.657,0.667,0.68,0.692
artificial.555,0.0,0.0,0.0,0.027,0.038,0.045,0.049,0.052,0.055,0.056,0.06,0.061,0.062,0.063,0.064,0.064,0.065,0.066,0.067,0.068,0.071,0.071,0.073,0.071,0.076,0.074,0.076,0.077,0.078,0.077
artificial.556,0.0,0.0,0.0,0.008,0.013,0.014,0.015,0.016,0.017,0.017,0.018,0.018,0.019,0.019,0.02,0.02,0.02,0.02,0.022,0.022,0.023,0.025,0.025,0.025,0.026,0.026,0.026,0.026,0.026,0.027
artificial.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.014,0.06,0.177,0.321,0.483,0.598,0.666,0.716,0.754,0.778,0.801,0.814,0.831,0.842,0.849,0.852,0.857,0.868,0.873,0.877
artificial.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.031,0.093,0.175,0.25,0.304,0.348,0.39,0.418,0.442,0.461,0.473,0.48,0.488,0.493,0.501,0.505,0.508,0.513,0.516,0.518
artificial.559,0.0,0.0,0.0,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.007,0.007,0.007,0.007,0.007
artificial.560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.013,0.023,0.042,0.064,0.106,0.141,0.179,0.211,0.244,0.275,0.297,0.315,0.335,0.358,0.375,0.388,0.403,0.417,0.43
artificial.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.035,0.058,0.09,0.126,0.163,0.207,0.23,0.25,0.263,0.272,0.282,0.291,0.297,0.304,0.313,0.318,0.32,0.325
artificial.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.005,0.009,0.016,0.019,0.028,0.036,0.04,0.048,0.054,0.058,0.062,0.063,0.064,0.067,0.078,0.08,0.09
artificial.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.004,0.007,0.009,0.016,0.022,0.032,0.04,0.055,0.069,0.081,0.092,0.104,0.116,0.122,0.13,0.133,0.138,0.145
artificial.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.007,0.016,0.028,0.036,0.045,0.055,0.071,0.085,0.1,0.121,0.134,0.155,0.167,0.181,0.196,0.21,0.223,0.233
artificial.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.015,0.035,0.063,0.1,0.148,0.182,0.208,0.232,0.27,0.293,0.301,0.316,0.33,0.341,0.346,0.357,0.365,0.37,0.375
artificial.566,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.005,0.007,0.009,0.012,0.014,0.014,0.014,0.014,0.015,0.017,0.018,0.02,0.019,0.02,0.022,0.022,0.023,0.024
artificial.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002
artificial.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.009,0.011,0.013,0.015,0.023,0.033,0.041,0.05,0.057,0.064,0.067,0.069,0.075,0.077,0.081,0.083,0.086,0.091
artificial.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.075,0.186,0.338,0.474,0.59,0.656,0.689,0.713,0.733,0.742,0.753,0.758,0.762,0.769,0.772,0.776,0.776,0.78,0.783,0.784,0.785,0.787
artificial.570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.012,0.039,0.112,0.187,0.271,0.35,0.42,0.485,0.52,0.549,0.586,0.597,0.608,0.628,0.641,0.649,0.655,0.66,0.668,0.672
artificial.571,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.012,0.024,0.033,0.051,0.069,0.111,0.168,0.232,0.27,0.309,0.352,0.399,0.454,0.484,0.502,0.52,0.527,0.541,0.552,0.561,0.575,0.584,0.592
artificial.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.004,0.01,0.03,0.062,0.092,0.123,0.161,0.185,0.212,0.231,0.248,0.266,0.286,0.303,0.319,0.334,0.347
artificial.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.016,0.052,0.122,0.194,0.239,0.271,0.301,0.334,0.364,0.383,0.398,0.424,0.431,0.443,0.449,0.453,0.464,0.472,0.475,0.481,0.484
artificial.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.006,0.01,0.011,0.012,0.012,0.013,0.013,0.013,0.013,0.013,0.013,0.014,0.015,0.015
artificial.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.007,0.009,0.014,0.015,0.019,0.02,0.023,0.025,0.026,0.027,0.028,0.028,0.03
artificial.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.013,0.068,0.186,0.29,0.373,0.408,0.438,0.463,0.475,0.484,0.494,0.506,0.515,0.522,0.53,0.536,0.537,0.545,0.546,0.549
artificial.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.007,0.016,0.023,0.036,0.05,0.08,0.102,0.133,0.156,0.193,0.226,0.257,0.285,0.314,0.332,0.347,0.365,0.381,0.392,0.41,0.429,0.436
artificial.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.005,0.009,0.011,0.013,0.014,0.014,0.015,0.018,0.018,0.02,0.021,0.025,0.026,0.029
artificial.580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.17,0.276,0.365,0.432,0.462,0.494,0.517,0.532,0.544,0.555,0.573,0.585,0.596,0.6,0.612,0.619,0.628,0.632
artificial.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.007,0.018,0.045,0.103,0.164,0.256,0.326,0.395,0.432,0.463,0.489,0.505,0.51,0.515,0.521,0.526,0.537,0.542,0.549,0.549,0.552
artificial.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.002,0.003,0.004,0.004,0.004,0.005,0.005,0.005
artificial.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.004,0.018,0.045,0.118,0.193,0.262,0.298,0.321,0.33,0.344,0.365,0.372,0.377,0.381,0.385,0.39,0.392,0.398,0.406,0.414,0.419
artificial.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.004,0.004,0.005,0.006,0.006,0.008,0.008,0.009,0.011
artificial.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.059,0.166,0.27,0.352,0.42,0.46,0.499,0.528,0.548,0.559,0.577,0.587,0.593,0.604,0.609,0.614,0.619,0.621,0.622,0.623,0.626
artificial.587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.012,0.039,0.086,0.126,0.158,0.188,0.216,0.242,0.263,0.281,0.296,0.305,0.318,0.328,0.335,0.337,0.345,0.354,0.362,0.369,0.372,0.381
artificial.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.01,0.054,0.131,0.203,0.284,0.347,0.398,0.44,0.463,0.486,0.512,0.54,0.568,0.581,0.592,0.607,0.616,0.624,0.63,0.635,0.646
artificial.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.016,0.025,0.031,0.035,0.037,0.04,0.042,0.047,0.049,0.05,0.05,0.052,0.054,0.057,0.063,0.064,0.067,0.067,0.068,0.069
artificial.590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.016,0.072,0.137,0.199,0.246,0.284,0.323,0.344,0.364,0.384,0.397,0.418,0.43,0.445,0.454,0.47,0.476,0.485,0.488,0.493
artificial.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.014,0.027,0.049,0.071,0.085,0.099,0.108,0.127,0.141,0.152,0.166,0.172,0.18,0.185,0.19,0.195
artificial.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.01,0.019,0.028,0.041,0.055,0.073,0.089,0.11,0.122,0.136,0.145,0.16,0.165,0.171,0.174,0.176,0.182,0.187,0.197
artificial.593,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.004
artificial.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.006,0.009,0.012,0.017,0.019,0.024,0.025,0.028,0.032,0.037
artificial.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.005,0.005,0.01,0.011,0.015,0.017,0.018,0.02,0.022,0.022,0.023,0.024,0.026,0.028,0.029
artificial.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.007,0.013,0.026,0.051,0.088,0.123,0.151,0.178,0.202,0.227,0.243,0.261,0.278,0.304,0.32,0.334,0.348,0.36
artificial.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.005,0.008,0.01,0.013,0.016,0.018,0.02,0.02,0.021,0.024,0.025,0.028,0.029,0.031,0.032,0.031,0.034,0.037,0.038
artificial.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.012,0.023,0.042,0.051,0.067,0.08,0.092,0.11,0.121,0.126,0.139,0.148,0.158,0.164,0.173,0.176,0.18,0.182
artificial.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.004,0.008,0.011,0.013,0.019,0.025,0.028,0.031,0.035,0.042,0.043,0.045,0.05,0.053,0.058
artificial.600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.011,0.041,0.079,0.139,0.207,0.258,0.321,0.379,0.406,0.424,0.435,0.449,0.459,0.469,0.477,0.481,0.488,0.493,0.498,0.499,0.502,0.509
artificial.601,0.0,0.0,0.0,0.024,0.034,0.039,0.047,0.051,0.053,0.054,0.057,0.063,0.067,0.07,0.071,0.072,0.073,0.073,0.074,0.076,0.078,0.079,0.079,0.079,0.081,0.081,0.082,0.083,0.083,0.084
artificial.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.027,0.08,0.164,0.261,0.358,0.455,0.532,0.577,0.612,0.635,0.661,0.684,0.704,0.72,0.731,0.742,0.748,0.755,0.761,0.767
artificial.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.035,0.088,0.127,0.186,0.23,0.259,0.278,0.304,0.328,0.337,0.35,0.365,0.373,0.383,0.391,0.401,0.406,0.414,0.423
artificial.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.026,0.076,0.143,0.196,0.254,0.316,0.369,0.413,0.459,0.506,0.546,0.581,0.603,0.619,0.633,0.646,0.654,0.661,0.666
artificial.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.023,0.046,0.063,0.083,0.107,0.137,0.166,0.193,0.228,0.248,0.268,0.289,0.311,0.331,0.351,0.366,0.384,0.398,0.407
artificial.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.009,0.025,0.039,0.077,0.128,0.178,0.216,0.25,0.283,0.31,0.333,0.358,0.38,0.404,0.423,0.442,0.462,0.476,0.487
artificial.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.011,0.024,0.045,0.07,0.092,0.108,0.133,0.139,0.151,0.159,0.172,0.177,0.184,0.189,0.192,0.195,0.198,0.197,0.204,0.208
artificial.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.009,0.025,0.063,0.111,0.172,0.241,0.306,0.36,0.402,0.432,0.462,0.492,0.518,0.54,0.556,0.575,0.591,0.606
artificial.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.003,0.003,0.003,0.003,0.004,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.009,0.01,0.011
artificial.610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.022,0.048,0.094,0.123,0.157,0.189,0.211,0.241,0.258,0.268,0.281,0.294,0.296,0.303,0.309,0.315,0.321,0.329
artificial.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.007,0.014,0.03,0.075,0.125,0.184,0.236,0.313,0.367,0.405,0.436,0.468,0.486,0.505,0.515,0.527,0.531,0.548,0.557
artificial.612,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.014,0.032,0.057,0.082,0.105,0.134,0.162,0.203,0.234,0.256,0.275,0.293,0.305,0.319,0.335,0.353,0.365,0.372,0.389,0.396,0.408,0.414,0.419
artificial.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.04,0.12,0.21,0.306,0.368,0.412,0.454,0.476,0.505,0.526,0.539,0.555,0.568,0.583,0.593,0.605,0.611,0.619,0.627
artificial.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.016,0.036,0.073,0.113,0.146,0.184,0.216,0.232,0.253,0.268,0.284,0.297,0.304,0.314,0.323,0.335,0.345,0.356,0.362
artificial.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.01,0.03,0.055,0.079,0.114,0.142,0.168,0.204,0.23,0.259,0.29,0.32,0.329,0.353,0.365,0.385,0.397
artificial.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.005,0.008,0.008,0.011,0.012,0.015,0.016,0.016,0.016,0.018,0.019,0.022,0.023,0.024,0.025,0.027,0.028,0.031
artificial.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.012,0.026,0.057,0.099,0.131,0.177,0.205,0.232,0.254,0.279,0.298,0.323,0.343,0.363,0.37,0.387,0.394,0.404,0.418
artificial.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.012,0.063,0.155,0.281,0.424,0.522,0.59,0.637,0.664,0.684,0.708,0.724,0.741,0.747,0.766,0.774,0.782,0.782,0.79,0.794
artificial.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.026,0.098,0.167,0.245,0.283,0.316,0.336,0.355,0.365,0.383,0.396,0.413,0.42,0.424,0.437,0.443,0.45,0.456,0.461,0.464
artificial.620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.007,0.008,0.008,0.008,0.008,0.008
artificial.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.01,0.047,0.16,0.31,0.474,0.592,0.661,0.692,0.719,0.739,0.751,0.758,0.768,0.776,0.78,0.782,0.783,0.787,0.79,0.792,0.794
artificial.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.008,0.013,0.019,0.03,0.043,0.05,0.057,0.066,0.072,0.079,0.081,0.086,0.092,0.1,0.104,0.111,0.115
artificial.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.003,0.003,0.005,0.008,0.01,0.011,0.012,0.014,0.015,0.018,0.022,0.026,0.027,0.03
artificial.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.012,0.072,0.154,0.265,0.385,0.479,0.523,0.58,0.607,0.63,0.65,0.676,0.692,0.703,0.712,0.718,0.725,0.729,0.736,0.74,0.743
artificial.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.012,0.039,0.079,0.108,0.138,0.171,0.208,0.231,0.244,0.262,0.273,0.279,0.287,0.293,0.295,0.305,0.309
artificial.626,0.0,0.0,0.0,0.0,0.002,0.004,0.006,0.006,0.006,0.009,0.012,0.016,0.021,0.027,0.036,0.043,0.049,0.052,0.056,0.057,0.063,0.069,0.073,0.075,0.077,0.083,0.083,0.082,0.083,0.087
artificial.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.012,0.034,0.055,0.068,0.086,0.098,0.105,0.115,0.128,0.139,0.148,0.161,0.172,0.179,0.188,0.202,0.209,0.216,0.224
artificial.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.045,0.113,0.174,0.223,0.269,0.303,0.324,0.345,0.358,0.362,0.369,0.378,0.38,0.388,0.392,0.397,0.401,0.405,0.409,0.412,0.419
artificial.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.108,0.146,0.175,0.201,0.212,0.22,0.226,0.226,0.227,0.23,0.233,0.237,0.24,0.242,0.243,0.246,0.247,0.249,0.251,0.255,0.257
artificial.630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.008,0.011,0.015,0.017,0.021,0.021,0.021,0.02,0.022,0.02,0.019,0.019,0.02,0.022,0.025,0.026,0.026,0.027,0.028
artificial.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002
artificial.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.014,0.019,0.035,0.045,0.052,0.058,0.063,0.068,0.075,0.081,0.084,0.086,0.091,0.093,0.098,0.103,0.106
artificial.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.027,0.083,0.165,0.264,0.323,0.366,0.393,0.415,0.429,0.444,0.459,0.468,0.482,0.486,0.494,0.499,0.501,0.507,0.51,0.51
artificial.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.016,0.073,0.192,0.287,0.385,0.448,0.494,0.523,0.549,0.565,0.577,0.59,0.604,0.613,0.628,0.633,0.641,0.648,0.653,0.662
artificial.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.006,0.009,0.017,0.022,0.037,0.052,0.061,0.073,0.088,0.101,0.113,0.127,0.14,0.148,0.158,0.165,0.178
artificial.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.017,0.058,0.102,0.142,0.201,0.255,0.3,0.327,0.361,0.383,0.401,0.414,0.432,0.449,0.461,0.476,0.48,0.493,0.5
artificial.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.009,0.011,0.013,0.015,0.015,0.016,0.016,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.016,0.016
artificial.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.003,0.004,0.005,0.006,0.006,0.006,0.007,0.008,0.008,0.01,0.011,0.011
artificial.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.005,0.005,0.007,0.008,0.011,0.014,0.015,0.016,0.018,0.018,0.018,0.018,0.018,0.02,0.021,0.021
artificial.640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.016,0.04,0.058,0.07,0.075,0.076,0.08,0.082,0.086,0.09,0.098,0.103,0.107,0.115,0.123,0.128,0.129,0.129,0.131,0.135
artificial.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.017,0.052,0.106,0.158,0.229,0.281,0.333,0.39,0.433,0.46,0.489,0.506,0.532,0.546,0.562,0.577,0.591,0.605,0.616
artificial.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.006,0.008,0.011,0.018,0.02,0.022,0.024,0.025,0.028,0.031,0.034,0.039,0.041
artificial.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.004,0.006,0.01,0.017,0.029,0.034,0.037,0.042,0.045,0.049,0.051,0.055,0.056,0.055,0.056,0.057
artificial.644,0.0,0.0,0.0,0.007,0.009,0.01,0.011,0.011,0.011,0.012,0.012,0.012,0.012,0.012,0.012,0.013,0.013,0.013,0.013,0.014,0.014,0.014,0.014,0.014,0.015,0.015,0.015,0.015,0.014,0.015
artificial.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.015,0.042,0.075,0.115,0.172,0.247,0.297,0.343,0.393,0.429,0.459,0.492,0.514,0.539,0.559,0.576,0.595,0.611
artificial.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.005,0.008,0.01,0.017,0.022,0.036,0.049,0.066,0.089,0.103,0.119,0.137,0.158,0.171,0.191,0.207,0.223,0.235,0.245,0.262
