,Fold n°1,Fold n°2,Fold n°3,Fold n°4,Fold n°5,Fold n°6,Fold n°7,Fold n°8,Fold n°9,Fold n°10,Fold n°11,Fold n°12,Fold n°13,Fold n°14,Fold n°15,Fold n°16,Fold n°17,Fold n°18,Fold n°19,Fold n°20,Fold n°21,Fold n°22,Fold n°23,Fold n°24,Fold n°25,Fold n°26,Fold n°27,Fold n°28,Fold n°29,Fold n°30,Fold n°31,Fold n°32,Fold n°33,Fold n°34,Fold n°35,Fold n°36,Fold n°37,Fold n°38,Fold n°39,Fold n°40,Fold n°41,Fold n°42,Fold n°43,Fold n°44,Fold n°45,Fold n°46,Fold n°47,Fold n°48,Fold n°49,Fold n°50
CD4Tem_167Er_ERK_IFNa,0.6634090202044217,1.966133701787506,0.7648826846720401,1.6603609983574608,2.2962062611918412,2.5776192308175867,1.4964278448260586,0.5047883675308804,1.1383194064303235,0.9046185680926949,0.5041362685730121,2.593369550010174,0.4153931980282443,1.01137679226521,5.859448752848699,0.6447140966009078,1.6294186692646437,0.7750845939441696,0.695732754103046,4.7741694243668045,0.7797056560351063,3.3415809563237637,0.7376516575791258,0.6202766516056989,0.6255099958238828,1.0356109872909007,2.1417283159690497,1.0343836892988973,1.7569156746712287,0.6428477662392658,1.4009489260452228,1.893931011597235,0.4464090279635094,0.9568615433976211,1.7390029634335613,0.6903013824490825,1.7369436879030147,0.7117296889144479,0.4406111385562292,2.8773020463974364,1.936064037294329,3.4506629795396795,1.3638313797535162,0.9652778124940602,1.9762218889399978,1.3737789643102403,2.3494274321194184,0.0,0.8579346117106187,0.6548559956815165
CD4Tem_167Er_ERK_IL246,0.0,2.4287042527408795,0.5915859150721821,1.805595195901356,2.580455152666239,2.128249579355101,1.4880867850103785,0.35175840203337944,1.1615592687906886,0.6971771144350881,0.32429097441852694,2.696542914755927,0.0,1.2981075551409174,7.847700744474214,0.36734478118629055,1.1093313975727601,0.8038854937896475,0.8738406192307208,6.394506808404312,0.5437212724682977,2.063362421969069,0.6587897340311263,1.0239415944747294,0.5146082276457037,0.8377957660622121,1.3378113792696078,0.8797738051286613,2.1160916575437443,0.5711828743021521,0.9101741634508034,1.9064640510021482,0.07325520393054058,1.0461227157597488,2.468377504546498,0.07303965885335972,1.9142794228331967,0.8769625192227951,0.3070444184893009,3.9427249285819803,1.4848811116003493,2.700662890777018,1.1492956781507973,0.7317235404496271,2.4529500791233323,0.4849540357760923,2.489958801583032,0.11407971330361236,0.6886781617162004,0.6552378451229719
CD4Tem_167Er_ERK_unstim,0.5598387858201405,1.3832494146661252,0.7062776219880336,-0.0,0.0,1.3718395503873813,1.046033004761357,1.0602874929656223,-0.0,0.0,0.304243344536273,1.1084778352517477,0.8874400899132814,-0.0,-0.0,0.2942750532051745,1.161705433367821,1.1093767016205165,-0.0,-0.5120135308437754,0.7390919635117655,1.9151874718828426,0.28649539278173625,0.0,0.0,0.6775090547645588,1.840723340327533,0.5312320153588572,-0.0,0.0,0.47358381527059495,1.8226662364049262,0.7011760251075226,-0.0,0.0,0.40892131982783303,1.7412545979765415,0.7135053127569013,0.0,-0.0,0.9256201525048684,1.8290802037430547,2.077580088084681,-0.0,-0.0,0.8175456002740671,1.9278869268143615,0.16535948609697923,-0.0,0.0
CD4Tem_168Er_STAT6_IFNa,2.0446247502350356,4.475408862123577,4.330636775851693,0.9114698306183473,0.0,2.5719050061896755,2.452858553775999,4.235981018055107,2.4370005363066394,1.9766138631231043,2.999610942870205,1.399654039816932,4.318536731056791,1.2874653437860306,-7.871586149350942,3.39010579354827,1.5695450793217303,6.851715838738751,0.9938535362269639,-6.423825196413696,2.5728258389908687,-0.0,5.83461755678648,0.7758157633877864,3.805469997376223,2.5728636779472773,0.0,7.399436545871783,1.3748284132600757,1.6232522567091126,2.807674909502247,0.34558129400866133,4.419273334862781,1.9764491512127806,0.7938760334360758,2.2478215534762054,4.977190045397185,4.198013440390269,2.0256006501549795,-0.0,1.5081851943875972,1.042347386289185,4.306862320681098,1.2648083030026984,3.6300989570364437,2.863833555597161,2.675922040651977,3.822011161758933,1.6617543413524931,1.896274182841194
CD4Tem_168Er_STAT6_IL246,1.706499123557096,-3.8180791544139585,0.0,0.8163718433114023,-3.8574355880986086,-0.007497335952435241,-3.1573653470323992,0.2817488923739085,1.9337523263034144,-0.4476290786438685,2.5036220254865498,-5.516705850594818,0.3204778106476209,0.10286434160745134,-8.989108164898834,2.1641529562598976,-2.602649620554317,1.5431224159358135,0.6143507401682823,-12.261956273485634,0.749800938372711,-9.47695910251299,1.9062684752680419,0.8361098064401171,0.42615666394227175,1.2260168484119205,-5.116125549526971,0.8297709516823296,0.31987825283373705,-0.0,1.3748386483288704,-6.674472321194352,0.9590686660488291,1.301600373449945,-2.6656587455840994,1.839210039961509,-3.3387924377350906,0.0,1.87930517938151,-4.37375991915619,-0.0,-6.462728494144557,-0.4777903585274688,0.07742878856664519,0.0,1.3025735364580298,-6.489595697462037,1.0697214209802595,1.6039112228092536,-0.0
CD4Tem_168Er_STAT6_unstim,0.5708242292936759,2.315044700781806,1.2004204685707613,-1.6999897250900096,-1.0602459702466516,1.6332149176183384,1.8092129832029358,1.401306096085156,-0.6148837367001665,-0.0,0.5827756730438282,0.4097935161311941,1.6843360468667978,-0.867678593929703,-3.850929399382515,0.5533947700755696,1.539411649804087,1.973268804971226,-0.2130999969066114,-5.56040327272939,1.3580735971284759,2.3505453354691146,0.18897830305096475,-0.09688840096982686,-0.0,0.5028967647555028,2.6303679850681276,1.0723110283331627,-1.266501956736541,-0.0,0.688051197909872,3.2340656510302255,1.0786739053463346,-0.8287630979399175,-0.9384205897315879,0.7125611880790333,3.2141823993343768,0.5356243322332764,-0.0,-2.892108357828121,0.8162797777505262,1.752151981898896,3.770916302044778,-0.18244374553111592,-1.0928773656004596,0.8016016426164954,3.8306964519313933,0.23188514679393948,-0.0,-0.0
CD4Tnaive_149Sm_CREB_IFNa,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0
CD4Tnaive_149Sm_CREB_IL246,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
CD4Tnaive_149Sm_CREB_unstim,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
CD4Tnaive_150Nd_STAT5_IFNa,-4.8654232745135575,-0.0,-0.8837306563666167,-4.466753329717036,-4.846677846460482,-9.431917395304012,-0.0,-3.8127948726364718,-3.2441655693824005,-1.579434960498883,-1.7904969365099168,-4.627291744948279,-2.2985915185567976,-4.462541432726509,-5.030348613697835,-3.0040405898625373,-4.905258627463188,-0.8674951027052413,-1.9489820872980577,-0.08177409167383368,-0.7299096390952671,-10.140154895682139,-2.9695216407593565,-2.210428085407362,-1.2056219788950777,-4.203255546226996,-4.887022821191413,-1.3290307317091807,-4.6715124022726995,-3.997923276214012,-3.7886126520205323,-1.4479316377430151,-1.640964418280282,-3.5571644447599216,-5.175983853951101,-2.816850838449652,-0.5236590229176338,-2.744241680086851,-1.3447752422688315,-5.162206133185094,-5.471459681019457,-6.861318502364788,-6.736523368290308,-2.1032278426510502,-5.135762693186635,-5.273067558691934,-0.9420110943619027,-0.12817107741858103,-1.411181778939419,-4.137327167955361
CD4Tnaive_150Nd_STAT5_IL246,0.011810330809136958,8.12577091993956,7.828437929985212,-2.914893705234556,-6.495982159206883,4.197498540847446,4.3685131000349084,5.51567622574722,-2.3711876552120197,-0.0,1.990382102166919,1.9466899284906392,4.679592670979159,-1.540623125698373,-9.283844166987155,1.6894274064856707,0.0,8.354909905930208,-1.3356259144321179,-1.018733717649052,4.2457129778257485,0.191407814668432,5.799782441214909,-1.5696422703137296,-0.9187747822909306,2.2582433041075625,3.8649175864265017,7.70989734233875,-3.2982475200716848,-0.9355042351661697,3.6956862811492726,4.459504614396264,4.515467518005083,-0.28570339551838847,-5.345692665197551,0.39817720611838897,5.825236857802244,6.59089995391397,-1.7074809547807346,-0.2561319382173836,4.940233326750243,0.8977149842078853,10.047428856111704,-1.6644693238538295,-0.6540566694756847,2.1087520343322823,7.512243762642285,4.215350423261994,-1.3349260647041146,-2.6830327664565603
CD4Tnaive_150Nd_STAT5_unstim,-0.7319770604342237,-10.50332065836589,-2.9084043213819673,-0.6983318235324262,-9.268890728327468,-1.0440568756976751,-8.49366259659943,-3.340087644085772,-0.0,-7.852416733014201,-2.055699361245989,-8.703873647895799,-1.659293309261206,-0.0,-19.276592793380605,-0.38779541903474596,-5.810208759669653,-5.573809693501366,-0.5304514328900557,-18.974125018582754,-4.855825124007278,-2.8299415689064853,-1.771634410113084,-0.4310242558704132,-6.345518734696868,-3.7315332563915917,-5.53159611262236,-3.5672893862925683,-0.11089819100993736,-6.115272380449804,-1.5189735608871124,-7.35902385338756,-3.8691462117780633,-0.0,-8.86236656797986,-1.711896985607441,-10.146867290666371,-2.227648534324202,-0.537608881308741,-10.959231177473558,-4.322410939972784,-5.312507197674669,-3.936861618838679,-0.1933659260275917,-8.409745792261948,-3.778632777994773,-10.000096218465513,-1.1638210521024859,-0.9934997968293743,-4.685146351450215
CD4Tnaive_153Eu_STAT1_IFNa,0.0,-4.324598789753622,-3.5990424917124813,-5.332505267291316,-5.522335977256277,-3.336074577664172,-3.1021478811692584,-1.3624324745531617,-3.108783344745506,-4.082905735836036,-0.0,-5.942868362978592,-0.4018927034698597,-4.360496775890213,-13.41573912132503,-0.15468311173342167,-4.019447149906037,-2.4384110673764803,-1.5629998124548135,-17.330349583677467,-2.542652933465768,-7.440452158885181,-0.0,-3.089623332098835,-1.4843926010422859,-1.589645096017733,-4.444494347225268,-3.2649407821098375,-5.108901480412525,-2.0610031679471916,-0.4723693523412315,-5.014054461468117,-0.0,-3.999160374623819,-7.531177696733568,-0.0,-6.09861553661693,-0.3317847844244005,-1.780531128160292,-9.343618944091492,-2.599068710330044,-6.794175671155751,-5.592996703049935,-2.7848169626001193,-6.103049603770554,-1.1646170440546788,-6.550281510711502,0.0,-2.4042611431733567,-3.3053433073293417
CD4Tnaive_153Eu_STAT1_IL246,5.2311724331495855,17.42582345616524,8.439537873220997,4.225188405421026,5.8357570467822715,12.864069926039521,8.385792527549032,12.269089327047231,2.1114925798644144,4.298624445662534,4.847419547418972,11.452213508448422,9.85853281723399,2.7717004933985883,6.071517980164452,4.59186839722125,9.259120910009997,11.925278458243067,4.791875969002197,7.031603542390983,4.043401124093617,15.40734836834468,13.044624285828105,4.792666056223332,1.5735938600055055,6.628951999402369,14.993030991066401,11.960238678121721,2.2746171178249446,4.501464900237117,7.775579148624935,11.287129485251812,9.940131221452315,4.866139996892425,0.0,4.197862825468506,11.292163232889976,11.321004524120317,3.200105598657867,7.06490583013028,10.792445052466704,13.527828055688817,17.14998375483664,3.1965502515783197,3.7435072702289345,7.034504275593133,18.00278056321731,6.742486668432281,2.3155490097604057,3.0289489788369064
CD4Tnaive_153Eu_STAT1_unstim,-0.0,-0.0,-0.0,0.0,-0.5774149620816744,-0.2373525133530663,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-1.2755511998875135,-0.0,-0.0,-0.0,0.0,-1.4486895939196298,-0.0,-0.0,-0.0,0.0,-0.0,-0.006512660246798522,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.37703589474324506,-0.0,-0.0,-0.0,0.0,-0.916442799579597,-0.14489549911364363,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
CD4Tnaive_154Sm_STAT3_IFNa,0.5569534145454534,-3.4556176602166015,-0.28191008176491655,-5.006211457447961,-5.453926725920786,-0.9833117774690047,-1.7456186743729767,-0.5745925824192218,-0.2595402997057185,-2.2200410436774405,0.07049513482504256,-3.9867909820580887,-0.0,-1.0897886934823717,-20.478515376261974,0.8722642112815142,-1.4430309621757984,-2.22023164668459,-0.5810018824594622,-20.24348928616929,0.0,-2.704441150030638,-1.2920246599871261,-0.44832541463977965,-0.0,0.0,-0.7547169542671189,-2.523695680036745,-1.5260631090375716,-1.057255510591752,0.0,-2.346797416777066,-0.40920180828742453,-1.6940803914422686,-4.420685793696191,0.27346114030432384,-3.1785355235088026,-0.23484080227891502,-0.0,-11.398480563722877,-0.4229013598388589,-5.448742564361409,-5.58407476350286,-0.2928513610452037,-3.724489055798916,-0.0,-4.649530565447719,0.0,-0.0,-0.21472919040407676
CD4Tnaive_154Sm_STAT3_IL246,-8.956033293086238,-0.14719844472084676,-10.070183126298678,-14.699170313113438,-20.67036132497065,-17.957243974626163,-1.8557063840667218,-11.02468868922204,-12.974687477025979,-14.720394532951135,-10.350816244308058,-3.6028917601813033,-9.360627273071623,-14.323999598882626,-21.474552151066774,-10.134991702856073,-2.9401941830387375,-11.375178450201998,-12.105025496973475,-23.292219561330015,-10.262442075484188,2.9555625301753725,-11.271587813968095,-12.160440418020695,-12.643557599455217,-15.576540689031473,-0.272731058556663,-11.015079659011564,-14.852483152241295,-14.05842955577971,-11.036380310839636,0.17254846049321804,-10.350844695057654,-12.253236078391481,-19.23509112193253,-10.437355043428811,-2.0308723825003785,-11.240460820157471,-10.532460002340919,-20.623839060917163,-14.770281173116517,0.0,-14.469763881321777,-12.994490781380598,-16.15842088464363,-12.699517396736345,0.0,-7.940877266668701,-11.205120949219438,-13.541415975013924
CD4Tnaive_154Sm_STAT3_unstim,0.0,6.699778846850128,4.4669059746454876,6.0542458553435035,6.986074491285094,1.1938689901245088,4.096664912146973,4.819913955563964,4.746552859836297,1.273522962009266,0.05871991372009487,7.504392550816119,3.2400964354221427,6.656564243588373,13.608692066281515,0.0,4.463141015288726,5.634810100257404,5.299658052903379,13.07472009457697,0.8419814565956715,3.3067178827061015,5.470287855666418,5.1407441190658965,1.0317013614209292,1.6225976827837545,2.595980306392831,5.6229856200137815,6.761475790008606,0.5979838770707877,0.6806308070524442,4.384178804002851,4.7989837694347255,3.554284682764229,6.635815996378506,0.0,6.503563702834085,5.238004940602305,3.695848413801767,6.086195705736499,4.0964674851584615,5.77388769367385,7.194417769119136,4.615496745679161,3.0975239191373354,2.284083479784209,5.3061573990308695,2.9873562015172084,3.4994264175217826,0.4773119090476336
CD4Tnaive_155Gd_S6_IFNa,0.18777638195955396,0.0,0.358032504983332,1.00766114109982,1.4415899915518542,1.3011659083189062,0.0,0.32329280527334214,0.6749094652032855,0.6273197740204401,0.0,0.0,0.13879963048159374,1.0483689941867553,2.5106021035356934,0.11113569871795946,0.16402377392867526,0.017408110512140935,0.6093673549884233,1.2978978349606178,0.0,0.5191772619947206,0.2813253969469987,0.5265864049977006,0.37884047704371715,0.2883562781635863,0.09599774855169455,0.40047546063978234,1.1902776926903937,0.26419412707634626,0.6541948367500781,0.0,0.1356174041759218,0.6814053128856348,0.9898185241142305,0.2160268770975906,0.0,0.4347792886057037,0.24781701132756617,0.9155030881947188,0.9006331028205035,0.0,0.6165989238937403,0.8580084223464538,0.9085244291967178,0.594990864043604,0.0,0.0,0.42970995187886873,0.48884356804951
CD4Tnaive_155Gd_S6_IL246,0.0,0.0,0.19173391567663495,0.4004946008266884,0.0,1.1857475416665413,0.0,0.17715755427640298,0.10876942454262993,0.0,0.0,0.01717997238915989,0.0,0.2580985272250887,1.2513543620398737,0.0,0.03708066795893457,0.11125483803213176,0.0,0.6835499138514671,0.0,0.17484174150601375,0.4497384919272751,0.0,0.0,0.2401171771789418,0.0,0.47118420044917614,0.46956289582516314,0.0,0.41714397743209414,0.0,0.0,0.18971829841754165,0.07424466872087822,0.0,0.0,0.3354546826391328,0.0,0.43589210123188143,0.7122208946521706,0.010717413029177827,0.3482957858670933,0.030296752257281966,0.16619544935127095,0.2971945169197202,0.0,0.0,0.0,0.0
CD4Tnaive_155Gd_S6_unstim,-0.0,0.5868660941207046,0.0,0.0,-0.3374495969273167,0.025095512046356912,1.1390630254125282,-0.0,-0.0,-1.116471655227182,0.0,2.444648890500964,-0.0,0.0,-0.0,-0.0,0.3550143837114425,0.0,-0.0,-0.3428499431975666,0.0,2.347934803085022,0.0,-0.0,-0.8540915661067062,-0.0,0.7869673416403677,0.03240831248864493,-0.0,-0.9741170668787074,0.0,1.3481277487057926,0.0,-0.0,-0.9489711922865146,-0.0,0.21580290920264195,0.0,-0.0,-0.9838428631779365,0.0,2.3018399640187392,0.07511697917695323,-0.0,-1.6843280901571822,-0.0,1.9146121022695013,0.0,-0.0,-1.1636162823018987
CD4Tnaive_156Gd_IkB_IFNa,1.1825845998996385,-0.0,0.0,0.2336718751569232,-0.0,1.762767441139923,-0.0,0.0,0.6610767221286428,-0.027355060284006635,0.16988400499552586,0.0,0.0,0.7973098791599376,-3.760176345227323,0.7208395421051453,0.0,-0.0,0.4663364961360702,-5.503361179218645,0.3926311239493801,0.0,0.0,0.0,0.0,0.9715250708236806,0.0,0.0,1.020318063139529,-0.0,1.19114275684245,-0.0,0.0,0.3673837875104273,-0.5339973165526206,0.7970897935694032,-0.0,0.0,0.0,-1.9074316298359097,1.5657106977698079,0.0,-0.0,0.376584142583523,-0.0,1.7712690725566702,-0.0,0.0,0.042503793823539186,-0.0
CD4Tnaive_156Gd_IkB_IL246,1.4390867096311601,0.5502609167245089,0.0,3.1423141938521533,0.0,3.245260461956241,0.1273848891494447,0.8015592335788754,1.8490348559900702,-0.0,0.7857250062312876,1.4858644362977516,0.0,2.3730492407731854,0.0,1.1041459221700753,0.8789122119428731,0.6485182673732295,1.267478594681649,-0.024457947168409253,1.034513360611047,0.3068672878281102,1.1527042426300902,1.512385696080388,0.0,2.3972597173981893,0.0,0.47464366422330984,3.040465270862402,0.0,2.0816476695148447,0.0,0.39479363894111824,1.7327673515770143,0.0,1.211124461751549,0.0,0.9432510351294603,0.7349918650929654,0.0,2.706750124102902,1.4483989013664864,1.1298457554088557,1.5246677066142738,0.0,2.294929730669764,0.686935039574559,0.0,1.3967925566947057,0.0
CD4Tnaive_156Gd_IkB_unstim,-0.0,0.0,2.2476521773607647,0.0,-0.0,-0.0,0.27418351055567675,1.4139439100975864,-0.0,0.0,0.0,0.0,1.8147353559910309,0.0,-0.1982291340156613,-0.0,0.0,1.834839097311867,0.010721652341401036,-0.4512523477038776,-0.0,2.033219524749579,0.7009447077166027,0.0,-0.0,-0.2992862561805332,1.4608716319454107,1.6726079753139087,0.0,-0.0,-0.0,2.006466584546296,1.2833482293640837,0.0,-1.064575347972185,-0.0,0.16010156179049204,1.824458743590559,0.0,-0.0,-0.0,0.1525948806496768,3.1477773627919006,0.0,-0.0,-0.0,0.2655019887631351,0.9372930741479804,0.0,0.0
CD4Tnaive_159Tb_MAPKAPK2_IFNa,0.0,-0.0,0.0,1.0083286773569053,0.31791056003939366,0.0,0.0,0.0,0.5881532094046151,0.0,0.0,0.12977033617156117,0.0,1.0559777524911758,1.6375236355490712,0.0,0.0,0.0,0.2732666097790419,2.2760779371154913,0.0,-0.0,0.008336653857763063,0.23716099465436927,0.04116552725926018,0.0,0.0,0.0,1.2176850698066666,0.0,0.0,0.0,0.0,0.46399716433684807,0.35581842789678203,0.0,0.0,0.0,0.014854068875684662,0.23625780633042717,0.0,0.897612385223028,0.0,0.483996606296089,0.17069080308758822,0.0,0.0,0.0,0.18775195852175794,0.0
CD4Tnaive_159Tb_MAPKAPK2_IL246,0.0,0.0,0.0062699196911776695,1.0849066921182595,0.0,0.4721740446704263,0.29959573608331014,0.0,0.5821524470284618,0.0,0.0,0.9475879455542943,0.0,0.8341040996531153,0.3153598859768123,0.0,0.2597034469522924,0.028619451305662784,0.10419959127200361,0.31407840931955494,0.0,0.0,0.24168379551950114,0.2954974910327788,0.0,0.15232661246621942,0.0,0.06947825576870123,1.0308736657184254,0.0,0.1383436944324186,0.0,0.0,0.6265607967249737,0.0,0.0,0.16042101033986597,0.0,0.0,0.0,0.0876231726382838,1.3252417876193818,0.0,0.4519911460885994,0.0,0.0,0.292331160044263,0.0,0.3853727818702814,-0.0
CD4Tnaive_159Tb_MAPKAPK2_unstim,0.7992737248359278,5.197194692701733,1.895657327925633,3.1834371767642535,5.969825405128991,3.3683524350400527,3.448422977406023,2.8028343772872666,1.0265573727547028,3.2903466445971064,0.8130600765472975,5.359716172668977,1.781505359045485,2.3096242348475955,17.309664141882145,0.8892898388085106,3.6922214166950154,2.4950005341255843,1.656562280249958,11.929780800514074,1.437424436959395,7.984553699603368,1.3575432081506467,1.712988458284035,1.3540882830580432,1.6252653485341775,4.953560598766956,1.9924648827586315,2.9916067297188453,2.827114547157015,1.0912720120296722,6.129057848878942,1.620711032249954,1.5315557646144442,6.118797038752761,0.6834641968062186,4.172757816487147,2.3658263524530567,0.9885940063488777,9.089107124563645,2.9075112381312658,5.41382688801496,5.239297752762783,1.6173339702831089,4.888664034105372,1.5448959078041182,6.138963310184746,0.7293656998324248,1.0621361115804713,3.0795397300975154
CD4Tnaive_166Er_NFkB_IFNa,1.6469950194411085,4.490866890354967,2.255081442941872,2.072917565203235,4.288687829896995,3.5795521804005475,3.1319986585656583,2.50734006127699,2.6310727923979806,1.0248742589757676,0.7263181457001571,6.035437763043177,2.0131990234103365,2.787799235588292,4.145322424780718,1.3959598526221673,5.0956512391721205,1.5210261724205372,1.6995146814157827,5.033886181860988,0.9753989497615931,8.093781778813979,2.032619727933857,1.548109257948352,1.4839999536764124,1.9907813573325186,5.036970034278344,2.5725947924285006,4.0495214199230505,0.5020809058456807,1.8733620205328159,4.8962141964944905,1.8024632931794016,2.0324937545738386,3.343335162538321,1.51667255745384,4.468784451379972,2.274443539154121,1.0122188983377867,3.875149712269193,3.2390662141714044,6.681533931213793,3.551452311311044,2.1495825839279026,2.9202195978795435,2.2636433455678104,5.091477816405117,1.1589206957248017,1.4288089860495006,1.6779543466937636
