"","cytof","linear_fit","quadratic_fit","pval","a","b","class","pattern"
"739","Tregs_ERK_unstim",506.77618359521,-505.736706850995,0.319739645114003,-4.1663805397285e-06,-0.000527189479202564,"linear","linear"
"740","Tregs_IkB_IFNa",568.946279801554,-566.946295087492,0.263141128471821,-1.3531485533875e-08,0.000100855781005105,"linear","linear"
"741","Tregs_IkB_IL246",556.186417530421,-554.222933394886,0.226584235556644,6.90057997765484e-07,0.000184090399041771,"linear","linear"
"742","Tregs_IkB_LPS",542.717111126345,-540.923432939725,0.0411420433951095,-1.71511521121297e-06,3.35547872229329e-05,"linear","linear"
"743","Tregs_IkB_unstim",456.237108019276,-460.757338827093,0.00456807826588203,-1.27289258335016e-05,-0.00154974334371829,"quadratic","acceleration/decrease"
"744","Tregs_MAPKAPK2_IFNa",607.798275717345,-606.774480515277,0.0107686335525653,-2.99929832634907e-06,-9.26012007828768e-05,"linear","linear"
"745","Tregs_MAPKAPK2_IL246",629.956558986727,-629.597446488173,0.0725000447062789,-3.60770306513716e-06,-0.000225427688729285,"linear","linear"
"746","Tregs_MAPKAPK2_LPS",588.249618122971,-590.119733239612,0.00101801271899646,-6.34339383634966e-06,-0.000357302615777581,"quadratic","deceleration/increase"
"747","Tregs_MAPKAPK2_unstim",529.821268661449,-529.419459732117,0.0186299789444917,-4.97161238241348e-06,-0.000742351004680224,"linear","linear"
"748","Tregs_NFkB_IFNa",386.498288887456,-384.533163213207,0.960035272582107,1.18726488990678e-06,0.00012677326380231,"linear","linear"
"749","Tregs_NFkB_IL246",410.778462047574,-409.011354540571,0.0841610423738219,-2.82865512159868e-06,-1.40123914034609e-05,"linear","linear"
"750","Tregs_NFkB_LPS",338.351946406285,-336.497196821911,0.27800828934408,2.84428094342485e-06,0.000497283170127446,"linear","linear"
"751","Tregs_NFkB_unstim",277.800819284342,-277.790987300312,0.0129066843541224,-1.28434468795691e-05,-0.00188502628485549,"linear","linear"
"752","Tregs_p38_unstim",Inf,-Inf,NA,0,0,"linear","linear"
"753","Tregs_S6_IFNa",497.720380287622,-495.926730526731,0.435295230460765,-1.99279503694368e-06,-0.000288956946015604,"linear","linear"
"754","Tregs_S6_IL246",513.099871716153,-511.211452923949,0.496025284928537,-1.39238765297174e-06,-0.000213636011030415,"linear","linear"
"755","Tregs_S6_LPS",552.334488512195,-550.448671306433,0.719532613735136,-1.23584828638685e-06,-0.00015782623916335,"linear","linear"
"756","Tregs_S6_unstim",185.422369245267,-183.501400033934,0.626051919283105,3.49339843432417e-06,0.00050787827414525,"linear","linear"
"757","Tregs_STAT1_IFNa",31.837408205365,27.8218786698337,4.65134151207788e-11,-6.2261589593407e-05,-0.00151243501968622,"quadratic","deceleration/increase"
"758","Tregs_STAT1_IL246",254.112483529686,-254.024215148822,0.000864610361488308,-1.36238299330064e-05,-0.000474733597898744,"linear","linear"
"759","Tregs_STAT1_unstim",312.566931942046,-310.643596603459,0.186156163975918,2.25210523555124e-06,-5.94930719323413e-05,"linear","linear"
"760","Tregs_STAT3_IFNa",134.27709233569,127.016232078704,0.000171008847525392,-0.000108112636001444,-0.00800399262576907,"quadratic","deceleration/increase"
"761","Tregs_STAT3_IL246",146.053421913606,143.905249423501,0.034934676248621,-7.58927513068766e-05,-0.00595089437124867,"quadratic","deceleration/increase"
"762","Tregs_STAT3_unstim",56.352934498156,-55.9406655779474,0.0715511935120401,2.40156617574563e-05,0.00148279079744527,"linear","linear"
"763","Tregs_STAT5_IFNa",171.487859114459,165.248130555823,0.000801773572525033,-0.000115639786128863,-0.00882341209121083,"quadratic","deceleration/increase"
"764","Tregs_STAT5_IL246",166.325914703632,161.541123169533,0.00899315562663352,-0.000103392903184164,-0.0085374966739086,"quadratic","deceleration/increase"
"765","Tregs_STAT5_unstim",25.4783156817495,22.6412377512478,0.0714762673361403,5.47667455826548e-05,0.00497540176062034,"quadratic","deceleration/decrease"
"766","Tregs_STAT6_IFNa",144.463919663036,-157.16551023887,0.000275001175855328,-5.33124077229357e-05,-0.00478390505750416,"quadratic","deceleration/increase"
"767","Tregs_STAT6_IL246",62.524642950029,55.8377986118322,0.0045052207586733,-8.25127088956351e-05,-0.00708873324283179,"quadratic","deceleration/increase"
"768","Tregs_STAT6_unstim",266.477192728085,-264.489547199604,0.179800189560816,1.0543175452949e-06,-0.000230969413199049,"linear","linear"
