cytof,linear_fit,quadratic_fit,pval,a,b,class,pattern
mDCs_CREB_LPS,110.56832759931858,-113.31087766249522,0.07458145418298212,-3.4462892359138e-5,-0.0031256970996487907,quadratic,deceleration/increase
mDCs_CREB_unstim,289.43806928215787,-290.08188838075546,0.013322912894682674,-1.4224402576674994e-5,-0.001994151810354528,quadratic,acceleration/decrease
mDCs_ERK_GMCSF,789.7634325352631,-788.9482367179659,0.11932947071656984,-1.8009436842898962e-6,-2.478543140158867e-4,quadratic,acceleration/decrease
mDCs_ERK_LPS,415.32567898518954,-416.73709360388443,0.18637006367401884,-1.0606954467309906e-5,-0.0010378487344305182,quadratic,deceleration/increase
mDCs_ERK_unstim,Inf,-Inf,NA,0,0,quadratic,acceleration/decrease
mDCs_IkB_GMCSF,504.41885485754216,-502.50079049106046,0.09879455545936539,1.228257875307253e-6,3.0989112441725055e-4,quadratic,acceleration/increase
mDCs_IkB_IFNa,427.12757894111667,-425.14129563498824,0.13038386405957647,-6.503061040542656e-7,1.5719744443212815e-4,quadratic,deceleration/increase
mDCs_IkB_IL246,520.6962648735338,-519.0189977267506,0.5529714446823333,-2.308003791988406e-6,-2.936828442417685e-4,quadratic,acceleration/decrease
mDCs_IkB_LPS,309.2712305448963,-307.58689758346173,0.30703111527742755,4.618529752092153e-6,6.821504000631546e-4,quadratic,acceleration/increase
mDCs_IkB_unstim,300.51108106142107,-298.76931802673414,0.12105811674078222,-4.3015156140700356e-6,-7.760608288045175e-4,quadratic,acceleration/decrease
mDCs_MAPKAPK2_GMCSF,32.71601184791742,-30.7673670150391,0.46245807431358354,4.685189508950887e-6,6.670034899852834e-5,quadratic,deceleration/decrease
mDCs_MAPKAPK2_IL246,493.7932850455984,-492.2413979271437,0.831285051960996,-2.9741576243946596e-6,-2.7160778140365575e-4,quadratic,deceleration/increase
mDCs_MAPKAPK2_LPS,144.26771912193547,144.33433070637082,0.21238103106504472,-5.169446894850327e-5,-0.003926409154829272,linear,linear
mDCs_MAPKAPK2_unstim,549.1212074121229,-548.0009373278194,0.404388852498632,-3.462879600710926e-6,-4.26569731767987e-4,quadratic,acceleration/decrease
mDCs_NFkB_GMCSF,520.8483185876554,-519.4078213822019,0.36349168209488925,-3.0361599220474588e-6,-4.001012074452736e-4,quadratic,acceleration/decrease
mDCs_NFkB_IFNa,548.5657890452103,-547.5344431892802,0.6371690376826762,3.6398780481948706e-6,3.1690795197267057e-4,quadratic,deceleration/decrease
mDCs_NFkB_IL246,558.5850087501792,-557.7133053120815,0.6902767836849482,-3.798344666455409e-6,-4.163412152432477e-4,quadratic,acceleration/decrease
mDCs_NFkB_LPS,537.7158634027786,-536.7464837529399,0.3477252094997981,-3.892367994276972e-6,-4.8322708201280527e-4,quadratic,acceleration/decrease
mDCs_NFkB_unstim,624.0941203225926,-622.1913746108762,0.5294056816870364,-8.979429626164153e-7,-4.180722960336484e-5,quadratic,deceleration/increase
mDCs_p38_GMCSF,308.3248217978992,-307.4674040001694,0.4069092474174115,-8.802476328600003e-6,-0.0010581088469334477,quadratic,acceleration/decrease
mDCs_p38_IL246,568.8657722117399,-570.4169389103312,0.12721552066303105,-6.485391017513125e-6,-7.200075473197636e-4,quadratic,acceleration/decrease
mDCs_p38_LPS,153.51214216934397,146.48306697104653,0.010903319653696824,-1.1386338212408376e-4,-0.011794545248189398,quadratic,acceleration/decrease
mDCs_p38_unstim,982.4598449850643,-980.5421707589671,0.38925556948760487,2.501989969437507e-7,5.149097883557782e-6,quadratic,deceleration/decrease
mDCs_S6_GMCSF,297.79403881702734,-295.8043175967999,0.9902882056957896,-8.663549326623406e-7,-8.912424282415368e-5,quadratic,acceleration/decrease
mDCs_S6_IFNa,409.2965402267381,-407.4686326548095,0.011295596210441839,2.443838129614708e-6,6.411283327667425e-4,quadratic,acceleration/increase
mDCs_S6_IL246,379.83862449461014,-378.09544756734255,0.9560196431444686,-3.293001736286821e-6,-3.377893184251364e-4,quadratic,acceleration/decrease
mDCs_S6_LPS,237.61726455125245,-237.12863906075526,0.07259717497219015,-1.28067906711078e-5,-7.805044786240722e-4,quadratic,deceleration/increase
mDCs_S6_unstim,103.05208443868423,-101.13801540899463,0.5980131584815152,4.793613642667764e-6,2.507792094644505e-4,quadratic,deceleration/decrease
mDCs_STAT1_IFNa,95.11898270405749,92.60111640419244,7.679315308980004e-11,-6.67939493859637e-5,-8.245547698588401e-4,quadratic,deceleration/increase
mDCs_STAT1_unstim,284.0090761555475,-282.121357775179,0.2153654226996926,2.9975149404382956e-6,6.205153781910328e-6,quadratic,deceleration/decrease
mDCs_STAT3_GMCSF,47.89368951261634,46.1385509403003,0.0077185101346362705,-5.209155827102756e-5,-0.0034210349182106385,quadratic,deceleration/increase
mDCs_STAT3_IFNa,227.27314766538942,220.31227805560235,0.0013040300142587837,-1.450662522475734e-4,-0.011690167828939864,quadratic,deceleration/increase
mDCs_STAT3_IL246,238.8734937608349,237.20868889020247,0.11815031812172139,-9.727841663020962e-5,-0.008586237248236647,quadratic,deceleration/increase
mDCs_STAT3_unstim,54.980650236815194,54.54998383355482,0.04935688178313913,4.3006278309900816e-5,0.0028865198568920948,quadratic,deceleration/decrease
mDCs_STAT5_GMCSF,2.229857451265133,4.2283658403582765,0.489633060865062,-8.971979706711405e-7,3.335442095097993e-4,linear,linear
mDCs_STAT5_IFNa,92.57651467227029,90.4331118980369,0.002808206119152144,-6.346556552101912e-5,-0.004001315764277728,quadratic,deceleration/increase
mDCs_STAT5_IL246,19.00434090086101,-17.3933639257397,0.23639607826829523,-1.3490500623386736e-5,-6.686881820101585e-4,quadratic,deceleration/increase
mDCs_STAT5_unstim,80.95692382062438,-79.00657584205649,0.1541165726348078,3.922553860710035e-6,-2.7187585060728213e-4,quadratic,deceleration/decrease
mDCs_STAT6_IFNa,187.64275628852954,185.04765077792814,0.09811477986789802,-9.168629772667096e-5,-0.008716574351893375,quadratic,deceleration/increase
mDCs_STAT6_IL246,257.45445152708356,255.7721531360698,0.15686451123823394,-1.037377048255873e-4,-0.009898929630322928,quadratic,deceleration/increase
mDCs_STAT6_unstim,306.9161540442617,-304.99281870567455,0.18615616397591742,2.2949277587083423e-6,-6.062429946571424e-5,quadratic,deceleration/decrease
MDSCs_CREB_GMCSF,228.61629992172178,-227.142403476336,0.055070149054089385,-7.673667750087765e-6,-0.0013143945968645905,quadratic,acceleration/decrease
MDSCs_CREB_IFNa,356.8582417413494,-356.09577497163434,0.3907270084073019,-7.792955340901662e-6,-6.214032567347719e-4,quadratic,deceleration/increase
MDSCs_CREB_IL246,267.667588414269,-282.4285645765155,1.5919163774651514e-4,-3.7309864104512646e-5,-0.00399767455523614,quadratic,acceleration/decrease
MDSCs_CREB_LPS,130.27017143100608,-132.83082213326736,0.06970875754474161,-3.1799057147797655e-5,-0.00282042064192736,quadratic,deceleration/increase
MDSCs_CREB_unstim,268.39182212110325,-268.0731037223567,8.968312049138113e-4,-1.2213747500143199e-5,-0.002062182468396464,quadratic,acceleration/decrease
MDSCs_ERK_GMCSF,259.39537915931584,-259.4437608209286,0.1148537840303271,-1.3581286277490658e-5,-0.0017506993004830313,quadratic,acceleration/decrease
MDSCs_ERK_IFNa,774.926053576387,-777.3658343514146,0.09856274970914801,3.609952706652449e-6,3.854750901571948e-4,quadratic,acceleration/increase
MDSCs_ERK_IL246,537.6127042834228,-539.0501074520931,0.01327208270214103,-6.898529475571854e-6,-9.210020625850198e-4,quadratic,acceleration/decrease
MDSCs_ERK_LPS,317.2663465711049,-316.1005831724497,0.4583883718721574,-7.276256667328331e-6,-5.735341263870857e-4,quadratic,deceleration/increase
MDSCs_ERK_unstim,1845.6006211934632,-1844.0079386552138,0.1493749774709545,3.029389217437394e-8,1.2262310252916404e-6,quadratic,deceleration/decrease
MDSCs_IkB_GMCSF,553.0136383534334,-551.0638777116503,0.8826628830868344,7.754232330837961e-7,6.412001569731666e-5,quadratic,deceleration/decrease
MDSCs_IkB_IFNa,511.61359606240273,-509.62015538434787,0.6554949585553222,3.3823200771467765e-7,-1.5115734787412698e-5,quadratic,deceleration/decrease
MDSCs_IkB_IL246,558.336240539058,-556.6540776663663,0.3094173259450899,-1.965305868601773e-6,-2.9076020138996264e-4,quadratic,acceleration/decrease
MDSCs_IkB_LPS,360.511199977569,-360.2726521395992,0.3026913630209433,9.12158421115115e-6,0.0011016911258949756,quadratic,acceleration/increase
MDSCs_IkB_unstim,412.0500344185832,-410.3880552552659,0.2954379807569409,-3.3893454566875354e-6,-4.998171736237143e-4,quadratic,acceleration/decrease
MDSCs_MAPKAPK2_GMCSF,53.99481563530103,55.768045757458026,0.6054105938096923,1.3357132271656607e-5,0.001725743874729674,linear,linear
MDSCs_MAPKAPK2_IL246,451.53784111197814,-449.5837820649739,0.8600619092124228,-1.0749552154648514e-6,-1.311084388506829e-4,quadratic,acceleration/decrease
MDSCs_MAPKAPK2_LPS,245.84153736236271,247.82869346297298,0.2522952422803855,-6.059157746355213e-6,0.0010072212266589054,linear,linear
MDSCs_MAPKAPK2_unstim,570.5936129430066,-569.2391714633005,0.2589762621648904,-2.7499970366529775e-6,-3.770373835072356e-4,quadratic,acceleration/decrease
MDSCs_NFkB_GMCSF,461.2562880823132,-460.2601678984526,0.2095432778995194,-4.748503772573124e-6,-6.353087944821576e-4,quadratic,acceleration/decrease
MDSCs_NFkB_IFNa,530.9098828773577,-528.9217983325153,0.9854137145325421,4.2728232766199497e-7,4.088054643263258e-5,quadratic,deceleration/decrease
MDSCs_NFkB_IL246,520.4031712813103,-520.1179821862689,0.7032287934197418,-5.181312377268161e-6,-5.593752072241783e-4,quadratic,acceleration/decrease
MDSCs_NFkB_LPS,403.88351571384186,-402.04138110105976,0.4819512121260664,-2.364923469823103e-6,-3.4734269519264477e-4,quadratic,acceleration/decrease
MDSCs_NFkB_unstim,683.8942200153093,-682.8214476327096,0.18174013287415056,-2.252331444734378e-6,-3.0784125854851533e-4,quadratic,acceleration/decrease
MDSCs_p38_GMCSF,326.7511648253545,-328.3448572581227,0.05416141888616889,-1.4222722986261678e-5,-0.001733672514092763,quadratic,acceleration/decrease
MDSCs_p38_IFNa,189.9376499960124,-191.80787774792847,0.027522074637127834,2.4023880780160083e-5,0.0018049146904825502,quadratic,deceleration/decrease
MDSCs_p38_IL246,507.3850913735607,-512.8487836403392,0.015141704972557853,-1.1189604004338111e-5,-0.0012354457784490252,quadratic,acceleration/decrease
MDSCs_p38_LPS,192.8610074633878,187.27634006732342,0.02181746273211966,-1.2155350647088317e-4,-0.012736568829647825,quadratic,acceleration/decrease
MDSCs_p38_unstim,1131.7096768258218,-1130.2414090600396,0.2229730333822763,3.797899165171136e-7,2.12760738289283e-5,quadratic,deceleration/decrease
MDSCs_S6_GMCSF,225.27198437449823,-224.5403442446296,0.4695008387629219,1.2037650803304138e-5,0.001000000619825026,quadratic,deceleration/decrease
MDSCs_S6_IFNa,199.78478424896429,-200.44565568923187,0.2644530426563403,1.931141098932201e-5,0.002004575845615751,quadratic,acceleration/increase
MDSCs_S6_IL246,279.6148746453947,-277.8585206729155,0.9930478294832116,4.441066629218471e-6,4.4318644097571605e-4,quadratic,deceleration/decrease
MDSCs_S6_LPS,173.15208290040536,-171.42863934641508,0.32068313060481823,-6.823547039642877e-6,-3.441236963228709e-4,quadratic,deceleration/increase
MDSCs_S6_unstim,80.12123164794605,-78.34298661732598,0.399826686051843,-8.363856511775214e-6,-0.0012304828639726295,quadratic,acceleration/decrease
MDSCs_STAT1_IFNa,137.88902289892573,133.38521329812227,2.5631279312036228e-6,-9.315661612698412e-5,-0.004899238556833173,quadratic,deceleration/increase
MDSCs_STAT1_unstim,334.34174696424157,-332.4147808909224,0.18801620132632454,2.045731986253657e-6,-5.7879459041104654e-5,quadratic,deceleration/decrease
MDSCs_STAT3_GMCSF,67.24261923783652,65.31526139503333,0.01598068339663859,-5.781571918704653e-5,-0.004132488488352487,quadratic,deceleration/increase
MDSCs_STAT3_IFNa,305.9741796175869,297.5364255334476,0.0027154750448795183,-2.0608916169251697e-4,-0.018464755565210093,quadratic,deceleration/increase
MDSCs_STAT3_IL246,288.02551282713483,281.47771958483446,0.015166342634617368,-1.788321867202684e-4,-0.01803331657497011,quadratic,acceleration/decrease
MDSCs_STAT3_unstim,86.25067222314578,83.90728807771015,0.011495284748038086,6.424698531485046e-5,0.0046483303973795876,quadratic,deceleration/decrease
MDSCs_STAT5_GMCSF,85.75914026210481,87.62801261304972,0.3501746336364273,-1.1334659853260184e-5,-0.0019173525776196884,linear,linear
MDSCs_STAT5_IFNa,193.22145356709987,192.67815911434397,0.1800861457943121,-7.060557030370292e-5,-0.005931757277430807,quadratic,deceleration/increase
MDSCs_STAT5_IL246,6.410032863374402,-5.4818375320815385,0.40231593468812366,-2.3557557687729586e-5,-0.001857440891837911,quadratic,deceleration/increase
MDSCs_STAT5_unstim,89.686252833037,-87.7806366701623,0.10388255004033428,5.285326082389467e-6,-2.095324948847361e-4,quadratic,deceleration/decrease
MDSCs_STAT6_IFNa,194.34675945040908,194.87865871651732,0.6896658455763108,-5.3943642453320905e-5,-0.005866755751356564,linear,linear
MDSCs_STAT6_IL246,314.92307708048367,312.13227908095445,0.08883788283654766,-1.4764182414360715e-4,-0.01549613843769663,quadratic,acceleration/decrease
MDSCs_STAT6_unstim,362.9655582661765,-361.0385921928574,0.1880162013263245,1.8583752916282807e-6,-5.2578616014983907e-5,quadratic,deceleration/decrease
ncMCs_CREB_GMCSF,338.25017738745487,-337.54419450738567,0.0054175445687221066,-8.476182448512112e-6,-0.0013993073513056942,quadratic,acceleration/decrease
ncMCs_CREB_IFNa,584.4225881748,-586.3273504014727,0.1425624105045239,6.453157339993293e-6,6.662758089614521e-4,quadratic,acceleration/increase
ncMCs_CREB_IL246,654.9533623623225,-655.724024837697,0.2358544212790879,-4.305076368414824e-6,-4.006776412413298e-4,quadratic,deceleration/increase
ncMCs_CREB_LPS,146.78204316084137,-147.07623649444574,0.15761154320225773,-2.133051284677586e-5,-0.001677209457475282,quadratic,deceleration/increase
ncMCs_CREB_unstim,338.03083918666573,-341.5228278239249,0.008967499781429605,-1.7353436343812717e-5,-0.0021295910787596244,quadratic,acceleration/decrease
ncMCs_ERK_GMCSF,344.77377457949984,-347.8848734357724,0.0048580318707448795,-1.6379117066429437e-5,-0.002095570249104707,quadratic,acceleration/decrease
ncMCs_ERK_IL246,830.3155435210044,-829.7142288444626,0.28080059991655437,-1.7087442595259873e-6,-2.1159361115691294e-4,quadratic,acceleration/decrease
ncMCs_ERK_LPS,62.36084525757697,-61.473266950242746,0.7602312007078224,-1.9719095596320084e-5,-0.0018156525097908771,quadratic,deceleration/increase
ncMCs_ERK_unstim,Inf,-Inf,NA,0,0,quadratic,acceleration/decrease
ncMCs_IkB_GMCSF,747.4361769034158,-745.4572711127315,0.6592509718452146,2.772523298693307e-7,4.9819927187967054e-5,quadratic,acceleration/increase
ncMCs_IkB_IFNa,860.1492636855347,-859.3726220411064,6.233317812424454e-4,-1.4472111287945167e-6,-2.3795041804168513e-5,quadratic,deceleration/increase
ncMCs_IkB_IL246,835.5632500764652,-833.5845026283469,0.6471715705886125,-2.074540899989819e-7,-3.52675409601873e-6,quadratic,deceleration/increase
ncMCs_IkB_LPS,530.6525463558953,-529.1147825294983,0.27621199190855084,2.6713621512279137e-6,3.793448966610979e-4,quadratic,acceleration/increase
ncMCs_IkB_unstim,531.6386988209091,-530.186821569722,0.18556163002780945,-2.899011802455824e-6,-4.2610397967790645e-4,quadratic,acceleration/decrease
ncMCs_MAPKAPK2_GMCSF,273.80854803534714,-272.9506266740416,0.18026664603533857,-9.873631869289229e-6,-0.00131213799069783,quadratic,acceleration/decrease
ncMCs_MAPKAPK2_IL246,666.8322584387082,-670.2350727425792,0.05116481592395722,-5.753154560367421e-6,-6.268519767642991e-4,quadratic,acceleration/decrease
ncMCs_MAPKAPK2_LPS,260.89144244021156,261.184259007715,0.49315629465943245,-7.168332621513414e-5,-0.006153901132014655,linear,linear
ncMCs_MAPKAPK2_unstim,417.7930462474205,-416.82850283263167,0.17062694114908125,-5.8187948507543055e-6,-7.875463579212795e-4,quadratic,acceleration/decrease
ncMCs_NFkB_GMCSF,441.2559782224469,-440.31851833884326,0.049578837619848375,-5.4507230069229356e-6,-8.192132425843194e-4,quadratic,acceleration/decrease
ncMCs_NFkB_IFNa,595.8998951047834,-596.338620699514,0.1689074485741341,-4.92038102547073e-6,-5.809414577506113e-4,quadratic,acceleration/decrease
ncMCs_NFkB_IL246,603.4411349469234,-612.1833648589253,0.0035913714351639894,-9.933016539779269e-6,-0.0010600990424698888,quadratic,acceleration/decrease
ncMCs_NFkB_LPS,494.2549271134821,-495.17151716545726,0.23950872417061295,-7.544948220019678e-6,-7.533116194339719e-4,quadratic,deceleration/increase
ncMCs_NFkB_unstim,347.8894012771843,-348.30204965375907,0.3058455728841865,-1.1187036892637896e-5,-0.0011020426739834542,quadratic,deceleration/increase
ncMCs_p38_GMCSF,709.8377161964852,-711.1305610820659,0.0907228234813805,-3.905213212072113e-6,-4.611738587472365e-4,quadratic,acceleration/decrease
ncMCs_p38_LPS,175.08307389757516,172.5807542072593,0.10704256993589398,-8.704817605328348e-5,-0.008939493796517659,quadratic,acceleration/decrease
ncMCs_p38_unstim,Inf,-Inf,NA,0,0,quadratic,acceleration/decrease
ncMCs_S6_GMCSF,280.5781323130102,-282.9979110040374,0.1120658454188074,-1.888704711599169e-5,-0.0019344260354218817,quadratic,acceleration/decrease
ncMCs_S6_IFNa,524.2258538458493,-522.8003940613697,0.3095736425854965,3.04216922738895e-6,4.110247416437473e-4,quadratic,acceleration/increase
ncMCs_S6_IL246,536.6543286218388,-535.045497458357,0.935777278152088,-2.409050333457401e-6,-2.48387439976829e-4,quadratic,acceleration/decrease
ncMCs_S6_LPS,295.56676331187737,-298.2799299312912,0.030008218977380163,-1.8544308728158205e-5,-0.0014962775105861385,quadratic,deceleration/increase
ncMCs_S6_unstim,16.364640577199236,17.89618109062358,0.8063189822835701,1.66540861349051e-5,0.0015033513942400228,linear,linear
ncMCs_STAT1_IFNa,188.84373631415858,186.97271306541109,0.030125408193663362,-8.459210303634937e-5,-0.006378008264708249,quadratic,deceleration/increase
ncMCs_STAT1_unstim,717.9927864336656,-716.0694510950786,0.18615616397591772,5.830081717722123e-7,-1.5401121827194427e-5,quadratic,deceleration/decrease
ncMCs_STAT3_GMCSF,93.5995371298325,-93.1789858890083,0.3160764800625852,-2.1156550553189842e-5,-0.0016631602713856092,quadratic,deceleration/increase
ncMCs_STAT3_IFNa,212.6521904202538,204.87622031817577,0.003284579786428639,-1.4411905069318815e-4,-0.012681087365305353,quadratic,deceleration/increase
ncMCs_STAT3_IL246,171.95164377759403,171.6436099812104,0.3021670676189934,-6.190299355108311e-5,-0.006564030299737628,quadratic,acceleration/decrease
ncMCs_STAT3_unstim,57.75322181086687,-56.42641347142104,0.381916747679924,1.5588684216445007e-5,0.001115824188496294,quadratic,deceleration/decrease
ncMCs_STAT5_GMCSF,165.28571258052594,166.44771163138074,0.539325572790122,-3.657001062598894e-5,-0.004293509768935388,linear,linear
ncMCs_STAT5_IFNa,143.74269869236545,139.64060541568793,0.03262453005371773,-9.104580895980221e-5,-0.008163277124410043,quadratic,deceleration/increase
ncMCs_STAT5_IL246,201.4469684427661,-199.45688409100816,0.20932592184131452,-1.173174353997848e-6,2.735755415372893e-4,quadratic,deceleration/increase
ncMCs_STAT5_unstim,233.38339639387928,-231.50282122374048,0.2478378637112396,3.6596314053186927e-6,4.183613670094754e-5,quadratic,deceleration/decrease
ncMCs_STAT6_GMCSF,449.52728685712935,-449.1228010998492,0.7323527715766366,-6.491912116319541e-6,-6.937346460593627e-4,quadratic,acceleration/decrease
ncMCs_STAT6_IFNa,101.9745216373425,97.95989845423303,0.04995367658326894,-7.865421616650895e-5,-0.00811157713844424,quadratic,acceleration/decrease
ncMCs_STAT6_IL246,299.0906343745677,297.0710092705965,0.13692788910635756,-1.2445184764956185e-4,-0.012090526111861257,quadratic,deceleration/increase
ncMCs_STAT6_unstim,815.1163087479923,-813.1929734094052,0.18615616397591753,4.2176830738690035e-7,-1.1141705038489874e-5,quadratic,deceleration/decrease
NKT_CREB_IFNa,713.1387934512213,-713.8815202886674,0.0147466063193903,3.528323897649412e-6,4.884736430598607e-4,quadratic,acceleration/increase
NKT_CREB_IL246,552.4306590173256,-551.7454146299485,0.4265571296189705,-4.183885669577875e-6,-3.4052848460489044e-4,quadratic,deceleration/increase
NKT_CREB_unstim,525.6617701845082,-529.8303403438989,0.00598792632219337,-9.828851634721804e-6,-0.0011975004345786274,quadratic,acceleration/decrease
NKT_ERK_IFNa,624.7171839521696,-627.075285913705,0.11725031671216554,-5.956136152815239e-6,-0.00060346575705366235,quadratic,acceleration/decrease
NKT_ERK_IL246,468.6534658528364,-475.5860577658242,0.0016248616253343314,-1.4237815588992133e-5,-0.0016794284003298942,quadratic,acceleration/decrease
NKT_ERK_unstim,338.71777979987905,-337.1169127761318,0.9504569990487066,-4.707163636878226e-6,-4.8155488299185507e-4,quadratic,acceleration/decrease
NKT_IkB_IFNa,605.7119796708744,-605.9565126799382,0.14886942769129033,4.56999803742172e-6,5.584335262720193e-4,quadratic,acceleration/increase
NKT_IkB_IL246,616.3838573505183,-614.5301630447025,0.3137178701835543,1.1299292073088722e-6,1.9119336034313715e-4,quadratic,acceleration/increase
NKT_IkB_unstim,478.4958909178374,-477.86028308536066,0.04649694852149151,-5.4528376208484824e-6,-7.906655091636923e-4,quadratic,acceleration/decrease
NKT_MAPKAPK2_IFNa,622.772306422398,-621.0949614221263,0.018660958994117363,-1.6421543682677223e-6,1.71282427359326e-5,quadratic,deceleration/increase
NKT_MAPKAPK2_IL246,570.4864140717045,-571.9714455858967,0.17660105331322998,-6.390804827416651e-6,-6.164404806104259e-4,quadratic,deceleration/increase
NKT_MAPKAPK2_unstim,408.30334856725347,-408.55007708772587,0.17748812945257939,-8.828867376723703e-6,-0.0010554890290122606,quadratic,acceleration/decrease
NKT_NFkB_IFNa,409.7123087133686,-407.7129433024486,0.9024528489833832,1.4823817499365978e-7,-4.212658908435707e-6,quadratic,deceleration/decrease
NKT_NFkB_IL246,411.27528370039676,-412.34204038194275,0.10409807442842775,-1.0199414299876403e-5,-8.261506955753371e-4,quadratic,deceleration/increase
NKT_NFkB_unstim,129.105927505788,-127.12253680707425,0.18133047874326996,1.932400869717425e-6,-3.3673224742821194e-4,quadratic,deceleration/decrease
NKT_p38_IFNa,498.5945200538465,-499.0325520557954,0.2941889270754149,-6.804581603779874e-6,-6.507391838832269e-4,quadratic,deceleration/increase
NKT_p38_unstim,1042.5896844817692,-1040.6663491431818,0.18615616397591733,1.9759343139910024e-7,-5.219756182800002e-6,quadratic,deceleration/decrease
NKT_S6_IFNa,603.9953951130785,-603.3798170123852,0.22819134195879684,-3.6148773796605613e-6,-2.624824854234012e-4,quadratic,deceleration/increase
NKT_S6_IL246,583.8413324468434,-583.4918907539915,0.9465097605453036,-4.2194753890982156e-6,-4.1490908113734536e-4,quadratic,deceleration/increase
NKT_S6_unstim,180.47804818572322,-178.6908370460914,0.5861575817152673,5.826198054506707e-6,7.621666397047109e-4,quadratic,acceleration/increase
NKT_STAT1_IFNa,44.4357171854504,-42.44111544518846,7.160548653508395e-12,-1.4609294021601938e-6,0.003749050657893495,quadratic,deceleration/increase
NKT_STAT1_unstim,593.6271504654767,-591.7038151268896,0.18615616397591753,8.82495176357062e-7,-2.3312564696428967e-5,quadratic,deceleration/decrease
NKT_STAT3_IFNa,110.33585723505834,108.89775466158382,0.003697390883179035,-6.140965215461104e-5,-0.0036312742646582327,quadratic,deceleration/increase
NKT_STAT3_IL246,35.275360032230715,-33.30701161514134,0.06874160949515129,3.647052634257499e-6,0.0013518156284375005,quadratic,acceleration/increase
NKT_STAT3_unstim,121.38022373445898,-119.46426373981244,0.18416664924144185,4.459640747254526e-6,-9.501921413146479e-5,quadratic,deceleration/decrease
NKT_STAT5_IFNa,46.672377691722495,48.66667199141434,0.0242090975964101,2.034928119890339e-6,0.0018157115992362594,linear,linear
NKT_STAT5_IL246,99.53046737654122,98.0626316467867,0.03975345331765654,-5.948981771097001e-5,-0.004443439714106463,quadratic,deceleration/increase
NKT_STAT5_unstim,148.13525676386084,-154.5876606833375,0.0017429245632308264,4.0344708772457316e-5,0.003236339318961895,quadratic,deceleration/decrease
NKT_STAT6_IFNa,306.3129486509266,-304.3512178094441,0.2629471838540161,1.6247886759473953e-6,4.073953383497449e-4,quadratic,acceleration/increase
NKT_STAT6_IL246,43.42173216360523,40.81531753169795,0.07528059195290195,-5.676083105107662e-5,-0.005088445278178718,quadratic,deceleration/increase
NKT_STAT6_unstim,152.94824875660186,-151.99431087082831,0.6213184695259618,-1.4139702804030794e-5,-0.0015901143407703274,quadratic,acceleration/decrease
pDCs_CREB_GMCSF,79.29491452517561,-79.55495191111164,0.10107032197581473,-2.658971472021938e-5,-0.0033963938188274487,quadratic,acceleration/decrease
pDCs_CREB_IFNa,208.24029758911738,-207.78477351223205,0.8882643846352429,-1.4080262252307934e-5,-0.0013689800794778686,quadratic,deceleration/increase
pDCs_CREB_IL246,178.4300140807282,-178.9689359999846,0.2551116706195834,-1.9973072107622197e-5,-0.0021690437212684797,quadratic,acceleration/decrease
pDCs_CREB_unstim,228.1311384542361,-226.59646231497848,0.8560580769812451,7.309148861531888e-6,6.810368518161487e-4,quadratic,deceleration/decrease
pDCs_ERK_GMCSF,156.16402714864563,-156.7507893583538,0.08389786032936905,-2.1850613327351383e-5,-0.002758366939307691,quadratic,acceleration/decrease
pDCs_ERK_unstim,581.264264963682,-581.9395318907766,0.09747866256438985,5.252884922662817e-6,6.488811630187491e-4,quadratic,acceleration/increase
pDCs_IkB_GMCSF,318.8960389228719,-317.88498118602854,0.18200803319972395,7.75932103707522e-6,0.0010559904463386283,quadratic,acceleration/increase
pDCs_IkB_IFNa,310.64501383728935,-310.40495406284407,0.10929633055380547,1.0554803677476e-5,0.001400375038553521,quadratic,acceleration/increase
pDCs_IkB_IL246,316.7994118461184,-316.81107681502914,0.21435250342206885,1.1042675856060907e-5,0.0013273219287799514,quadratic,acceleration/increase
pDCs_IkB_unstim,316.6081626019467,-317.66790260640516,0.14037556587950786,-1.381088309981817e-5,-0.0015872723160797369,quadratic,acceleration/decrease
pDCs_MAPKAPK2_GMCSF,70.96355180201557,-68.96397707224278,0.955061880632992,3.7675400476345917e-7,6.514163029577402e-5,quadratic,acceleration/increase
pDCs_MAPKAPK2_IFNa,261.01108457756317,-261.09794090764024,0.08909108157286025,1.3631177452866151e-5,0.0017912780300181287,quadratic,acceleration/increase
pDCs_MAPKAPK2_IL246,200.24218254218056,-200.20467479951705,0.4013603236121589,-1.6303824443399624e-5,-0.0018960540960697389,quadratic,acceleration/decrease
pDCs_MAPKAPK2_unstim,256.08362349104925,-254.94065171227095,0.5670545451368847,-9.013768964216443e-6,-0.0010511221382215506,quadratic,acceleration/decrease
pDCs_NFkB_GMCSF,147.5289069925115,-145.86464633398836,0.028828637233076892,-8.139557329274102e-6,-0.001639736652913358,quadratic,acceleration/decrease
pDCs_NFkB_IFNa,204.10432993762367,-202.35017128706147,0.8224624256950283,-5.711010035648971e-6,-5.035823409221926e-4,quadratic,deceleration/increase
pDCs_NFkB_IL246,177.49655092976707,-177.5228220975585,0.3592544764614272,-1.791635920131147e-5,-0.0018808530909039877,quadratic,acceleration/decrease
pDCs_NFkB_unstim,223.1679129207785,-222.2810222620703,0.6421688766970546,1.1484488925333395e-5,0.0012851080612476863,quadratic,acceleration/increase
pDCs_p38_GMCSF,425.6173442166363,-424.5053378805821,0.296924939838774,-5.102588261988047e-6,-6.62154555632643e-4,quadratic,acceleration/decrease
